region,postcode_sector,year,avg_price,volume,delta
East Midlands,LE4 2,2002,64000,165,28
East Midlands,LE4 3,2002,127000,72,28
East Midlands,LE4 4,2002,115000,109,26
East Midlands,LE4 5,2002,66000,124,43
East Midlands,LE4 6,2002,62000,218,22
East Midlands,LE4 7,2002,80000,165,27
East Midlands,LE4 8,2002,85000,210,23
East Midlands,LE4 9,2002,66000,292,27
East Midlands,LE5 0,2002,67000,143,26
East Midlands,LE5 1,2002,98000,335,34
East Midlands,LE5 2,2002,84000,198,35
East Midlands,LE5 3,2002,60000,141,33
East Midlands,LE5 4,2002,73000,290,35
East Midlands,LE5 5,2002,93000,233,26
East Midlands,LE5 6,2002,125000,158,16
East Midlands,LE6 0,2002,125000,305,21
East Midlands,LE65 1,2002,153000,166,34
East Midlands,LE65 2,2002,129000,179,42
East Midlands,LE67 1,2002,102000,249,5
East Midlands,LE67 2,2002,108000,251,24
East Midlands,LE67 3,2002,66000,264,10
East Midlands,LE67 4,2002,117000,344,15
East Midlands,LE67 5,2002,89000,201,22
East Midlands,LE67 6,2002,99000,200,27
East Midlands,LE67 8,2002,124000,130,-3
East Midlands,LE67 9,2002,127000,169,35
East Midlands,LE7 1,2002,94000,183,36
East Midlands,LE7 2,2002,116000,124,41
East Midlands,LE7 3,2002,131000,99,14
East Midlands,LE7 4,2002,228000,61,62
East Midlands,LE7 7,2002,159000,262,37
East Midlands,LE7 9,2002,198000,209,33
East Midlands,LE8 0,2002,163000,148,26
East Midlands,LE8 4,2002,107000,129,19
East Midlands,LE8 5,2002,121000,128,23
East Midlands,LE8 6,2002,122000,160,28
East Midlands,LE8 8,2002,117000,137,27
East Midlands,LE8 9,2002,171000,73,39
East Midlands,LE9 1,2002,108000,82,4
East Midlands,LE9 2,2002,154000,72,23
East Midlands,LE9 3,2002,104000,64,21
East Midlands,LE9 4,2002,122000,143,24
East Midlands,LE9 5,2002,100000,4,28
East Midlands,LE9 6,2002,130000,291,30
East Midlands,LE9 7,2002,98000,304,23
East Midlands,LE9 8,2002,80000,268,16
East Midlands,LE9 9,2002,140000,150,9
East Midlands,LN1 1,2002,88000,313,22
East Midlands,LN1 2,2002,120000,398,56
East Midlands,LN1 3,2002,80000,224,18
East Midlands,LN10 5,2002,97000,12,-22
East Midlands,LN10 6,2002,130000,151,20
East Midlands,LN11 0,2002,92000,239,14
East Midlands,LN11 7,2002,96000,153,20
East Midlands,LN11 8,2002,94000,226,9
East Midlands,LN11 9,2002,85000,173,21
East Midlands,LN12 1,2002,69000,133,25
East Midlands,LN12 2,2002,80000,382,23
East Midlands,LN13 0,2002,98000,64,24
East Midlands,LN13 9,2002,86000,131,32
East Midlands,LN2 1,2002,182000,47,50
East Midlands,LN2 2,2002,107000,220,19
East Midlands,LN2 3,2002,124000,163,20
East Midlands,LN2 4,2002,88000,318,31
East Midlands,LN2 5,2002,57000,260,46
East Midlands,LN3 4,2002,121000,136,34
East Midlands,LN3 5,2002,98000,61,29
East Midlands,LN4 1,2002,103000,257,21
East Midlands,LN4 2,2002,100000,394,15
East Midlands,LN4 3,2002,98000,201,27
East Midlands,LN4 4,2002,81000,229,37
East Midlands,LN5 0,2002,128000,140,36
East Midlands,LN5 7,2002,56000,274,40
East Midlands,LN5 8,2002,60000,350,30
East Midlands,LN5 9,2002,109000,297,36
East Midlands,LN6 0,2002,76000,397,33
East Midlands,LN6 3,2002,83000,183,36
East Midlands,LN6 4,2002,85000,9,70
East Midlands,LN6 5,2002,103000,91,21
East Midlands,LN6 7,2002,79000,225,22
East Midlands,LN6 8,2002,98000,210,23
East Midlands,LN6 9,2002,116000,340,20
East Midlands,LN7 6,2002,84000,117,29
East Midlands,LN8 2,2002,114000,51,24
East Midlands,LN8 3,2002,91000,231,23
East Midlands,LN8 5,2002,110000,64,16
East Midlands,LN8 6,2002,79000,71,3
East Midlands,LN9 5,2002,119000,119,43
East Midlands,LN9 6,2002,90000,136,30
East Midlands,NG1 1,2002,131000,186,0
East Midlands,NG1 2,2002,161000,4,19
East Midlands,NG1 3,2002,145000,56,1
East Midlands,NG1 4,2002,111000,25,6
East Midlands,NG1 5,2002,159000,96,7
East Midlands,NG1 6,2002,168000,32,35
East Midlands,NG1 7,2002,185000,3,478
East Midlands,NG10 1,2002,75000,274,32
East Midlands,NG10 2,2002,82000,146,26
East Midlands,NG10 3,2002,94000,405,27
East Midlands,NG10 4,2002,83000,272,24
East Midlands,NG10 5,2002,92000,193,23
East Midlands,NG11 0,2002,153000,41,18
East Midlands,NG11 6,2002,134000,154,16
East Midlands,NG11 7,2002,121000,107,22
East Midlands,NG11 8,2002,65000,150,30
East Midlands,NG11 9,2002,55000,135,25
East Midlands,NG12 1,2002,147000,42,20
East Midlands,NG12 2,2002,165000,181,13
East Midlands,NG12 3,2002,117000,256,16
East Midlands,NG12 4,2002,237000,101,27
East Midlands,NG12 5,2002,159000,154,20
East Midlands,NG13 0,2002,170000,119,31
East Midlands,NG13 8,2002,131000,345,21
East Midlands,NG13 9,2002,196000,94,22
East Midlands,NG14 5,2002,168000,77,19
East Midlands,NG14 6,2002,134000,168,28
East Midlands,NG14 7,2002,212000,170,31
East Midlands,NG15 0,2002,48000,53,17
East Midlands,NG15 6,2002,75000,298,15
East Midlands,NG15 7,2002,71000,381,25
East Midlands,NG15 8,2002,114000,106,18
East Midlands,NG15 9,2002,195000,116,34
East Midlands,NG16 1,2002,127000,253,17
East Midlands,NG16 2,2002,86000,410,21
East Midlands,NG16 3,2002,65000,248,20
East Midlands,NG16 4,2002,56000,124,33
East Midlands,NG16 5,2002,76000,276,27
East Midlands,NG16 6,2002,64000,318,5
East Midlands,NG17 1,2002,95000,235,23
East Midlands,NG17 2,2002,56000,387,2
East Midlands,NG17 3,2002,68000,209,21
East Midlands,NG17 4,2002,45000,259,22
East Midlands,NG17 5,2002,56000,111,6
East Midlands,NG17 7,2002,55000,212,17
East Midlands,NG17 8,2002,65000,328,20
East Midlands,NG17 9,2002,74000,145,37
East Midlands,NG18 1,2002,35000,54,-3
East Midlands,NG18 2,2002,46000,264,31
East Midlands,NG18 3,2002,78000,276,18
East Midlands,NG18 4,2002,122000,396,26
East Midlands,NG18 5,2002,60000,261,22
East Midlands,NG19 0,2002,79000,356,22
East Midlands,NG19 6,2002,60000,269,22
East Midlands,NG19 7,2002,61000,171,7
East Midlands,NG19 8,2002,47000,231,2
East Midlands,NG19 9,2002,84000,290,45
East Midlands,NG2 1,2002,47000,44,31
East Midlands,NG2 2,2002,60000,138,43
East Midlands,NG2 3,2002,107000,29,23
East Midlands,NG2 4,2002,57000,346,54
East Midlands,NG2 5,2002,149000,243,27
East Midlands,NG2 6,2002,149000,372,16
East Midlands,NG2 7,2002,163000,432,23
East Midlands,NG20 0,2002,42000,192,-5
East Midlands,NG20 8,2002,44000,217,2
East Midlands,NG20 9,2002,40000,121,0
East Midlands,NG21 0,2002,60000,340,30
East Midlands,NG21 9,2002,97000,247,35
East Midlands,NG22 0,2002,121000,138,11
East Midlands,NG22 8,2002,130000,140,15
East Midlands,NG22 9,2002,66000,193,16
East Midlands,NG23 5,2002,167000,186,27
East Midlands,NG23 6,2002,172000,129,22
East Midlands,NG23 7,2002,156000,102,32
East Midlands,NG24 1,2002,75000,229,23
East Midlands,NG24 2,2002,109000,423,30
East Midlands,NG24 3,2002,105000,388,33
East Midlands,NG24 4,2002,88000,326,35
East Midlands,NG25 0,2002,181000,167,22
East Midlands,NG3 1,2002,63000,49,70
East Midlands,NG3 2,2002,54000,96,29
East Midlands,NG3 3,2002,56000,185,33
East Midlands,NG3 4,2002,103000,56,37
East Midlands,NG3 5,2002,140000,307,19
East Midlands,NG3 6,2002,102000,307,29
East Midlands,NG3 7,2002,81000,131,19
East Midlands,NG31 6,2002,56000,159,24
East Midlands,NG31 7,2002,72000,281,33
East Midlands,NG31 8,2002,110000,452,22
East Midlands,NG31 9,2002,84000,310,20
East Midlands,NG32 1,2002,145000,65,36
East Midlands,NG32 2,2002,174000,56,32
East Midlands,NG32 3,2002,137000,107,36
East Midlands,NG33 4,2002,170000,149,13
East Midlands,NG33 5,2002,112000,133,32
East Midlands,NG34 0,2002,131000,165,38
East Midlands,NG34 7,2002,90000,621,20
East Midlands,NG34 8,2002,99000,282,30
East Midlands,NG34 9,2002,101000,447,29
East Midlands,NG4 1,2002,91000,307,34
East Midlands,NG4 2,2002,78000,366,26
East Midlands,NG4 3,2002,89000,245,24
East Midlands,NG4 4,2002,93000,182,13
East Midlands,NG5 1,2002,93000,238,37
East Midlands,NG5 2,2002,93000,191,37
East Midlands,NG5 3,2002,91000,114,14
East Midlands,NG5 4,2002,127000,212,22
East Midlands,NG5 5,2002,65000,203,25
East Midlands,NG5 6,2002,89000,267,22
East Midlands,NG5 7,2002,93000,183,43
East Midlands,NG5 8,2002,103000,228,26
East Midlands,NG5 9,2002,58000,209,21
East Midlands,NG6 0,2002,66000,252,29
East Midlands,NG6 7,2002,64000,87,21
East Midlands,NG6 8,2002,58000,304,23
East Midlands,NG6 9,2002,62000,212,35
East Midlands,NG7 1,2002,164000,273,14
East Midlands,NG7 2,2002,106000,178,31
East Midlands,NG7 3,2002,55000,56,41
East Midlands,NG7 4,2002,99000,135,14
East Midlands,NG7 5,2002,60000,192,28
East Midlands,NG7 6,2002,67000,207,56
East Midlands,NG7 7,2002,59000,163,20
East Midlands,NG8 1,2002,126000,169,25
East Midlands,NG8 2,2002,140000,219,31
East Midlands,NG8 3,2002,82000,144,41
East Midlands,NG8 4,2002,59000,84,16
East Midlands,NG8 5,2002,55000,232,25
East Midlands,NG8 6,2002,41000,177,17
East Midlands,NG9 1,2002,101000,251,26
East Midlands,NG9 2,2002,93000,255,22
East Midlands,NG9 3,2002,142000,219,29
East Midlands,NG9 4,2002,102000,114,19
East Midlands,NG9 5,2002,125000,178,40
East Midlands,NG9 6,2002,130000,205,29
East Midlands,NG9 7,2002,86000,137,28
East Midlands,NG9 8,2002,75000,225,25
East Midlands,S1 2,2002,137000,11,22
East Midlands,S1 4,2002,110000,166,53
East Midlands,S10 1,2002,98000,357,27
East Midlands,S10 2,2002,183000,63,49
East Midlands,S10 3,2002,187000,183,15
East Midlands,S10 4,2002,185000,187,35
East Midlands,S10 5,2002,138000,190,24
East Midlands,S11 7,2002,131000,262,22
East Midlands,S11 8,2002,109000,256,25
East Midlands,S11 9,2002,222000,238,7
East Midlands,S12 2,2002,69000,258,23
East Midlands,S12 3,2002,74000,123,16
East Midlands,S12 4,2002,59000,210,13
East Midlands,S13 7,2002,65000,157,18
East Midlands,S13 8,2002,65000,197,23
East Midlands,S13 9,2002,67000,184,22
East Midlands,S14 1,2002,40000,87,14
East Midlands,S17 3,2002,208000,161,23
East Midlands,S17 4,2002,142000,193,4
East Midlands,S18 1,2002,101000,154,17
East Midlands,S18 2,2002,98000,119,15
East Midlands,S18 3,2002,119000,28,47
East Midlands,S18 4,2002,97000,27,41
East Midlands,S18 7,2002,188000,18,-23
East Midlands,S18 8,2002,111000,124,18
East Midlands,S2 1,2002,47000,192,24
East Midlands,S2 2,2002,57000,103,19
East Midlands,S2 3,2002,51000,136,31
East Midlands,S2 4,2002,54000,78,32
East Midlands,S2 5,2002,48000,87,41
East Midlands,S20 1,2002,84000,149,42
East Midlands,S20 2,2002,80000,153,18
East Midlands,S20 3,2002,118000,28,31
East Midlands,S20 4,2002,69000,157,15
East Midlands,S20 5,2002,112000,148,20
East Midlands,S20 6,2002,104000,104,5
East Midlands,S20 7,2002,66000,80,18
East Midlands,S20 8,2002,54000,85,-22
East Midlands,S21 1,2002,69000,137,11
East Midlands,S21 2,2002,59000,14,16
East Midlands,S21 3,2002,94000,92,-1
East Midlands,S21 4,2002,73000,193,20
East Midlands,S21 5,2002,117000,15,52
East Midlands,S25 1,2002,119000,26,37
East Midlands,S25 2,2002,58000,247,14
East Midlands,S25 3,2002,61000,39,-9
East Midlands,S25 4,2002,76000,130,17
East Midlands,S25 5,2002,94000,40,21
East Midlands,S26 1,2002,127000,34,13
East Midlands,S26 2,2002,69000,103,23
East Midlands,S26 3,2002,95000,44,73
East Midlands,S26 4,2002,92000,225,7
East Midlands,S26 5,2002,75000,32,21
East Midlands,S26 6,2002,77000,142,26
