region,postcode_sector,year,avg_price,volume,delta
East England,PE28 5,1997,67000,194,6
East England,PE28 9,1997,114000,116,27
East England,PE29 1,1997,70000,234,4
East England,PE29 2,1997,79000,191,18
East England,PE29 3,1997,56000,59,24
East England,PE29 6,1997,78000,241,10
East England,PE29 7,1997,37000,50,6
East England,PE3 6,1997,71000,138,-3
East England,PE3 7,1997,30000,51,3
East England,PE3 8,1997,39000,103,-3
East England,PE3 9,1997,57000,175,6
East England,PE30 1,1997,44000,54,5
East England,PE30 2,1997,34000,90,13
East England,PE30 3,1997,59000,364,7
East England,PE30 4,1997,43000,236,5
East England,PE30 5,1997,38000,120,9
East England,PE31 6,1997,67000,229,16
East England,PE31 7,1997,59000,238,18
East England,PE31 8,1997,83000,123,9
East England,PE32 1,1997,64000,175,7
East England,PE32 2,1997,70000,112,6
East England,PE33 0,1997,62000,217,11
East England,PE33 9,1997,62000,112,0
East England,PE34 3,1997,59000,74,26
East England,PE34 4,1997,54000,186,6
East England,PE36 5,1997,58000,119,7
East England,PE36 6,1997,79000,104,11
East England,PE37 7,1997,55000,150,8
East England,PE37 8,1997,62000,64,11
East England,PE38 0,1997,62000,110,24
East England,PE38 9,1997,55000,177,6
East England,PE4 5,1997,49000,213,-6
East England,PE4 6,1997,48000,213,9
East England,PE4 7,1997,48000,208,9
East England,PE5 7,1997,112000,32,27
East England,PE6 0,1997,63000,139,19
East England,PE6 7,1997,75000,188,10
East England,PE6 8,1997,63000,412,9
East England,PE6 9,1997,83000,257,6
East England,PE7 0,1997,43000,3,26
East England,PE7 1,1997,53000,277,2
East England,PE7 2,1997,51000,79,-2
East England,PE7 3,1997,58000,291,4
East England,PE7 8,1997,91000,4,-63
East England,PE8 4,1997,88000,137,11
East England,PE8 5,1997,139000,63,12
East England,PE8 6,1997,100000,108,8
East England,PE9 1,1997,54000,183,8
East England,PE9 2,1997,72000,313,3
East England,PE9 3,1997,109000,120,8
East England,PE9 4,1997,78000,146,-7
East Midlands,DE1 1,1997,35000,78,-5
East Midlands,DE1 2,1997,38000,30,12
East Midlands,DE1 3,1997,46000,103,7
East Midlands,DE11 0,1997,49000,256,14
East Midlands,DE11 7,1997,52000,158,0
East Midlands,DE11 8,1997,42000,76,8
East Midlands,DE11 9,1997,42000,241,2
East Midlands,DE12 6,1997,59000,147,31
East Midlands,DE12 7,1997,66000,217,3
East Midlands,DE12 8,1997,79000,50,0
East Midlands,DE13 0,1997,48000,344,-2
East Midlands,DE13 7,1997,111000,104,34
East Midlands,DE13 8,1997,100000,164,25
East Midlands,DE13 9,1997,75000,177,10
East Midlands,DE14 1,1997,31000,33,-6
East Midlands,DE14 2,1997,33000,193,-11
East Midlands,DE14 3,1997,47000,398,9
East Midlands,DE15 0,1997,65000,150,23
East Midlands,DE15 9,1997,54000,228,10
East Midlands,DE21 2,1997,59000,435,2
East Midlands,DE21 4,1997,41000,167,8
East Midlands,DE21 5,1997,88000,68,16
East Midlands,DE21 6,1997,38000,254,12
East Midlands,DE21 7,1997,43000,195,-10
East Midlands,DE22 1,1997,71000,138,9
East Midlands,DE22 2,1997,75000,258,9
East Midlands,DE22 3,1997,33000,328,6
East Midlands,DE22 4,1997,42000,66,-11
East Midlands,DE22 5,1997,152000,14,5
East Midlands,DE23 1,1997,52000,165,6
East Midlands,DE23 2,1997,71000,65,13
East Midlands,DE23 3,1997,78000,182,-1
East Midlands,DE23 4,1997,84000,42,-2
East Midlands,DE23 6,1997,46000,287,-2
East Midlands,DE23 8,1997,24000,252,-4
East Midlands,DE24 0,1997,40000,320,3
East Midlands,DE24 3,1997,48000,202,0
East Midlands,DE24 5,1997,73000,122,9
East Midlands,DE24 8,1997,26000,219,4
East Midlands,DE24 9,1997,39000,160,5
East Midlands,DE3 0,1997,55000,155,0
East Midlands,DE3 9,1997,71000,199,13
East Midlands,DE4 2,1997,88000,186,11
East Midlands,DE4 3,1997,65000,247,3
East Midlands,DE4 4,1997,70000,137,11
East Midlands,DE4 5,1997,89000,95,6
East Midlands,DE45 1,1997,104000,180,17
East Midlands,DE5 3,1997,46000,242,2
East Midlands,DE5 8,1997,52000,51,13
East Midlands,DE5 9,1997,41000,83,5
East Midlands,DE55 1,1997,55000,170,17
East Midlands,DE55 2,1997,46000,142,12
East Midlands,DE55 3,1997,50000,120,9
East Midlands,DE55 4,1997,42000,121,14
East Midlands,DE55 5,1997,38000,114,0
East Midlands,DE55 6,1997,58000,115,12
East Midlands,DE55 7,1997,44000,155,16
East Midlands,DE56 0,1997,59000,318,5
East Midlands,DE56 1,1997,48000,377,-8
East Midlands,DE56 2,1997,70000,172,8
East Midlands,DE56 4,1997,104000,115,11
East Midlands,DE6 1,1997,91000,241,11
East Midlands,DE6 2,1997,95000,67,-2
East Midlands,DE6 3,1997,119000,65,16
East Midlands,DE6 4,1997,108000,15,-18
East Midlands,DE6 5,1997,100000,71,19
East Midlands,DE65 5,1997,72000,343,11
East Midlands,DE65 6,1997,85000,186,10
East Midlands,DE7 4,1997,48000,167,23
East Midlands,DE7 5,1997,36000,165,-5
East Midlands,DE7 6,1997,59000,211,7
East Midlands,DE7 8,1997,38000,197,-5
East Midlands,DE7 9,1997,61000,221,3
East Midlands,DE72 2,1997,78000,72,10
East Midlands,DE72 3,1997,71000,352,6
East Midlands,DE73 1,1997,145000,7,25
East Midlands,DE73 5,1997,69000,26,38
East Midlands,DE73 6,1997,68000,188,17
East Midlands,DE73 7,1997,111000,26,0
East Midlands,DE73 8,1997,78000,133,11
East Midlands,DE74 2,1997,70000,235,11
East Midlands,DE75 7,1997,47000,313,12
East Midlands,DN1 1,1997,18000,9,-61
East Midlands,DN1 2,1997,34000,96,36
East Midlands,DN1 3,1997,20000,5,-17
East Midlands,DN10 4,1997,58000,101,5
East Midlands,DN10 5,1997,71000,23,-24
East Midlands,DN10 6,1997,71000,117,-5
East Midlands,DN11 0,1997,43000,186,10
East Midlands,DN11 8,1997,38000,95,9
East Midlands,DN11 9,1997,73000,134,7
East Midlands,DN12 1,1997,34000,107,6
East Midlands,DN12 2,1997,40000,71,-20
East Midlands,DN12 3,1997,35000,66,0
East Midlands,DN12 4,1997,58000,12,-2
East Midlands,DN14 0,1997,63000,124,15
East Midlands,DN14 5,1997,34000,123,-8
East Midlands,DN14 6,1997,35000,208,6
East Midlands,DN14 7,1997,64000,109,3
East Midlands,DN14 8,1997,54000,82,6
East Midlands,DN14 9,1997,54000,106,-4
East Midlands,DN15 0,1997,83000,11,22
East Midlands,DN15 6,1997,27000,70,4
East Midlands,DN15 7,1997,44000,163,33
East Midlands,DN15 8,1997,43000,217,-7
East Midlands,DN15 9,1997,50000,161,0
East Midlands,DN16 1,1997,32000,93,3
East Midlands,DN16 2,1997,36000,120,6
East Midlands,DN16 3,1997,48000,193,4
East Midlands,DN17 1,1997,45000,160,2
East Midlands,DN17 2,1997,42000,127,0
East Midlands,DN17 3,1997,61000,146,24
East Midlands,DN17 4,1997,57000,101,10
East Midlands,DN18 5,1997,41000,151,-11
East Midlands,DN18 6,1997,43000,49,-14
East Midlands,DN19 7,1997,52000,125,-9
East Midlands,DN2 4,1997,34000,117,6
East Midlands,DN2 5,1997,47000,121,-6
East Midlands,DN2 6,1997,38000,69,-3
East Midlands,DN20 0,1997,52000,131,0
East Midlands,DN20 8,1997,55000,90,-2
East Midlands,DN20 9,1997,59000,138,-2
East Midlands,DN21 1,1997,31000,169,15
East Midlands,DN21 2,1997,29000,133,-3
East Midlands,DN21 3,1997,56000,119,-2
East Midlands,DN21 4,1997,59000,65,9
East Midlands,DN21 5,1997,63000,104,-3
East Midlands,DN22 0,1997,75000,75,4
East Midlands,DN22 6,1997,46000,114,-2
East Midlands,DN22 7,1997,53000,232,10
East Midlands,DN22 8,1997,75000,90,-6
East Midlands,DN22 9,1997,71000,52,-5
East Midlands,DN3 1,1997,54000,174,2
East Midlands,DN3 2,1997,45000,180,2
East Midlands,DN3 3,1997,52000,232,6
East Midlands,DN31 1,1997,29000,29,12
East Midlands,DN31 2,1997,26000,151,4
East Midlands,DN31 3,1997,42000,3,200
East Midlands,DN32 0,1997,45000,144,-6
East Midlands,DN32 7,1997,22000,60,5
East Midlands,DN32 8,1997,40000,140,14
East Midlands,DN32 9,1997,27000,164,8
East Midlands,DN33 1,1997,23000,29,5
East Midlands,DN33 2,1997,53000,96,0
East Midlands,DN33 3,1997,59000,172,13
East Midlands,DN34 4,1997,42000,170,11
East Midlands,DN34 5,1997,41000,216,-2
East Midlands,DN35 0,1997,65000,212,7
East Midlands,DN35 7,1997,31000,250,7
East Midlands,DN35 8,1997,36000,231,6
East Midlands,DN35 9,1997,48000,101,7
East Midlands,DN36 4,1997,67000,197,16
East Midlands,DN36 5,1997,58000,183,-3
East Midlands,DN37 0,1997,69000,165,3
East Midlands,DN37 7,1997,61000,81,-5
East Midlands,DN37 8,1997,51000,2,-27
East Midlands,DN37 9,1997,48000,139,0
East Midlands,DN38 6,1997,62000,32,29
East Midlands,DN39 6,1997,55000,64,10
East Midlands,DN4 0,1997,31000,170,-14
East Midlands,DN4 5,1997,33000,57,3
East Midlands,DN4 6,1997,71000,193,15
East Midlands,DN4 7,1997,69000,148,3
East Midlands,DN4 8,1997,29000,78,7
East Midlands,DN4 9,1997,43000,171,5
East Midlands,DN40 1,1997,39000,63,11
East Midlands,DN40 2,1997,38000,76,-3
East Midlands,DN40 3,1997,53000,37,13
East Midlands,DN41 7,1997,76000,34,10
East Midlands,DN41 8,1997,53000,69,0
East Midlands,DN5 0,1997,38000,130,15
East Midlands,DN5 7,1997,72000,211,6
East Midlands,DN5 8,1997,43000,186,5
East Midlands,DN5 9,1997,31000,124,7
East Midlands,DN6 0,1997,47000,57,88
East Midlands,DN6 7,1997,43000,129,5
East Midlands,DN6 8,1997,40000,94,-2
East Midlands,DN6 9,1997,66000,99,27
East Midlands,DN7 4,1997,50000,124,14
East Midlands,DN7 5,1997,38000,63,19
East Midlands,DN7 6,1997,53000,97,18
East Midlands,DN8 4,1997,33000,82,-3
East Midlands,DN8 5,1997,38000,92,-5
East Midlands,DN9 1,1997,60000,174,3
East Midlands,DN9 2,1997,66000,98,6
East Midlands,DN9 3,1997,61000,142,2
East Midlands,LE1 1,1997,35000,1,-42
East Midlands,LE1 2,1997,36000,2,500
East Midlands,LE1 3,1997,132000,3,-56
East Midlands,LE1 4,1997,82000,2,165
East Midlands,LE1 5,1997,68000,1,-48
East Midlands,LE1 6,1997,67000,16,46
East Midlands,LE1 7,1997,61000,5,-28
East Midlands,LE10 0,1997,52000,546,4
East Midlands,LE10 1,1997,62000,250,13
East Midlands,LE10 2,1997,69000,313,6
East Midlands,LE10 3,1997,103000,42,29
East Midlands,LE11 1,1997,39000,171,5
East Midlands,LE11 2,1997,70000,297,8
East Midlands,LE11 3,1997,93000,183,15
East Midlands,LE11 4,1997,55000,242,-2
East Midlands,LE11 5,1997,48000,187,7
East Midlands,LE12 5,1997,84000,146,-2
East Midlands,LE12 6,1997,102000,174,6
East Midlands,LE12 7,1997,66000,487,12
East Midlands,LE12 8,1997,91000,313,5
East Midlands,LE12 9,1997,57000,300,8
East Midlands,LE13 0,1997,59000,313,18
East Midlands,LE13 1,1997,64000,283,7
East Midlands,LE14 2,1997,108000,91,-9
East Midlands,LE14 3,1997,72000,150,-1
East Midlands,LE14 4,1997,98000,129,17
East Midlands,LE15 6,1997,66000,258,0
East Midlands,LE15 7,1997,103000,129,4
East Midlands,LE15 8,1997,130000,107,25
East Midlands,LE15 9,1997,100000,154,11
East Midlands,LE16 7,1997,88000,202,21
East Midlands,LE16 8,1997,92000,296,-1
East Midlands,LE16 9,1997,69000,311,6
East Midlands,LE17 4,1997,72000,197,7
East Midlands,LE17 5,1997,105000,135,14
East Midlands,LE17 6,1997,99000,65,18
East Midlands,LE18 1,1997,53000,130,4
East Midlands,LE18 2,1997,52000,121,13
East Midlands,LE18 3,1997,62000,167,13
East Midlands,LE18 4,1997,43000,172,7
East Midlands,LE19 2,1997,67000,135,5
East Midlands,LE19 3,1997,67000,133,8
East Midlands,LE19 4,1997,54000,88,10
East Midlands,LE2 0,1997,32000,68,-6
East Midlands,LE2 1,1997,52000,201,11
East Midlands,LE2 2,1997,105000,112,-1
East Midlands,LE2 3,1997,74000,194,0
East Midlands,LE2 4,1997,94000,255,22
East Midlands,LE2 5,1997,67000,136,16
East Midlands,LE2 6,1997,48000,174,7
East Midlands,LE2 7,1997,35000,77,13
East Midlands,LE2 8,1997,44000,181,5
East Midlands,LE2 9,1997,50000,145,16
East Midlands,LE3 0,1997,40000,283,3
East Midlands,LE3 1,1997,32000,65,7
East Midlands,LE3 2,1997,46000,285,10
East Midlands,LE3 3,1997,69000,437,5
East Midlands,LE3 5,1997,32000,99,0
East Midlands,LE3 6,1997,48000,175,12
East Midlands,LE3 8,1997,65000,211,5
East Midlands,LE3 9,1997,35000,139,3
East Midlands,LE4 0,1997,38000,127,-3
East Midlands,LE4 1,1997,44000,66,7
East Midlands,LE4 2,1997,46000,134,2
East Midlands,LE4 3,1997,72000,87,18
East Midlands,LE4 4,1997,57000,133,10
East Midlands,LE4 5,1997,34000,74,-6
East Midlands,LE4 6,1997,34000,125,-6
East Midlands,LE4 7,1997,45000,135,7
East Midlands,LE4 8,1997,49000,159,-2
East Midlands,LE4 9,1997,38000,141,-10
East Midlands,LE5 0,1997,36000,63,0
East Midlands,LE5 1,1997,61000,179,-2
East Midlands,LE5 2,1997,50000,96,9
East Midlands,LE5 3,1997,32000,85,-3
East Midlands,LE5 4,1997,39000,122,5
East Midlands,LE5 5,1997,52000,187,11
East Midlands,LE5 6,1997,72000,94,7
East Midlands,LE6 0,1997,65000,263,-3
East Midlands,LE65 1,1997,81000,170,-1
East Midlands,LE65 2,1997,66000,159,8
East Midlands,LE67 1,1997,55000,80,8
East Midlands,LE67 2,1997,62000,185,7
East Midlands,LE67 3,1997,38000,160,9
East Midlands,LE67 4,1997,62000,170,9
East Midlands,LE67 5,1997,54000,195,6
East Midlands,LE67 6,1997,55000,104,28
East Midlands,LE67 8,1997,81000,110,9
East Midlands,LE67 9,1997,72000,147,12
East Midlands,LE7 1,1997,55000,155,4
East Midlands,LE7 2,1997,56000,125,2
East Midlands,LE7 3,1997,75000,88,19
East Midlands,LE7 4,1997,109000,73,4
East Midlands,LE7 7,1997,83000,255,6
East Midlands,LE7 9,1997,104000,169,5
East Midlands,LE8 0,1997,95000,131,20
East Midlands,LE8 4,1997,56000,91,0
East Midlands,LE8 5,1997,71000,123,11
East Midlands,LE8 6,1997,74000,181,6
East Midlands,LE8 8,1997,55000,106,-5
East Midlands,LE8 9,1997,91000,78,8
East Midlands,LE9 1,1997,69000,76,5
East Midlands,LE9 2,1997,94000,94,12
East Midlands,LE9 3,1997,57000,57,-3
East Midlands,LE9 4,1997,64000,127,3
East Midlands,LE9 6,1997,64000,293,-4
East Midlands,LE9 7,1997,53000,206,-5
East Midlands,LE9 8,1997,48000,200,4
East Midlands,LE9 9,1997,78000,124,3
East Midlands,LN1 1,1997,47000,180,7
East Midlands,LN1 2,1997,68000,162,8
East Midlands,LN1 3,1997,44000,205,2
East Midlands,LN10 5,1997,58000,10,-24
East Midlands,LN10 6,1997,73000,121,6
East Midlands,LN11 0,1997,57000,233,16
East Midlands,LN11 7,1997,54000,124,12
East Midlands,LN11 8,1997,59000,172,23
East Midlands,LN11 9,1997,55000,211,6
East Midlands,LN12 1,1997,38000,116,6
East Midlands,LN12 2,1997,45000,271,2
East Midlands,LN13 0,1997,57000,47,16
East Midlands,LN13 9,1997,47000,102,-2
East Midlands,LN2 1,1997,90000,34,22
East Midlands,LN2 2,1997,68000,198,6
East Midlands,LN2 3,1997,70000,131,9
East Midlands,LN2 4,1997,51000,196,-2
East Midlands,LN2 5,1997,34000,200,0
East Midlands,LN3 4,1997,59000,85,11
East Midlands,LN3 5,1997,61000,42,9
East Midlands,LN4 1,1997,59000,249,0
East Midlands,LN4 2,1997,66000,227,8
East Midlands,LN4 3,1997,57000,142,14
East Midlands,LN4 4,1997,46000,180,-2
East Midlands,LN5 0,1997,71000,125,-4
East Midlands,LN5 7,1997,36000,145,20
East Midlands,LN5 8,1997,36000,180,3
East Midlands,LN5 9,1997,61000,210,13
East Midlands,LN6 0,1997,49000,251,9
East Midlands,LN6 3,1997,53000,191,-5
East Midlands,LN6 4,1997,100000,3,61
East Midlands,LN6 5,1997,59000,97,5
East Midlands,LN6 7,1997,47000,164,4
East Midlands,LN6 8,1997,53000,165,0
East Midlands,LN6 9,1997,64000,182,8
East Midlands,LN7 6,1997,58000,83,2
East Midlands,LN8 2,1997,67000,22,16
East Midlands,LN8 3,1997,60000,143,7
East Midlands,LN8 5,1997,71000,58,11
East Midlands,LN8 6,1997,51000,53,6
East Midlands,LN9 5,1997,62000,99,19
East Midlands,LN9 6,1997,51000,113,19
East Midlands,NG1 1,1997,38000,18,-7
East Midlands,NG1 3,1997,16000,1,-72
East Midlands,NG1 4,1997,61000,24,11
East Midlands,NG1 5,1997,228000,5,107
East Midlands,NG10 1,1997,44000,207,5
East Midlands,NG10 2,1997,47000,91,52
East Midlands,NG10 3,1997,54000,314,2
East Midlands,NG10 4,1997,48000,226,7
East Midlands,NG10 5,1997,52000,163,16
East Midlands,NG11 0,1997,85000,47,-2
East Midlands,NG11 6,1997,71000,176,3
East Midlands,NG11 7,1997,72000,88,22
East Midlands,NG11 8,1997,46000,133,12
East Midlands,NG11 9,1997,36000,84,6
East Midlands,NG12 1,1997,90000,44,-1
East Midlands,NG12 2,1997,95000,183,14
East Midlands,NG12 3,1997,69000,206,10
East Midlands,NG12 4,1997,115000,76,4
East Midlands,NG12 5,1997,83000,160,6
East Midlands,NG13 0,1997,86000,103,9
East Midlands,NG13 8,1997,77000,275,7
East Midlands,NG13 9,1997,101000,83,-1
East Midlands,NG14 5,1997,88000,91,21
East Midlands,NG14 6,1997,79000,145,10
East Midlands,NG14 7,1997,118000,83,7
East Midlands,NG15 0,1997,39000,51,30
East Midlands,NG15 6,1997,49000,238,9
East Midlands,NG15 7,1997,38000,207,-7
East Midlands,NG15 8,1997,77000,161,18
East Midlands,NG15 9,1997,103000,127,8
East Midlands,NG16 1,1997,74000,183,0
East Midlands,NG16 2,1997,52000,368,2
East Midlands,NG16 3,1997,42000,198,5
East Midlands,NG16 4,1997,33000,77,6
East Midlands,NG16 5,1997,48000,149,2
East Midlands,NG16 6,1997,42000,174,14
East Midlands,NG17 1,1997,56000,142,10
East Midlands,NG17 2,1997,40000,176,21
East Midlands,NG17 3,1997,47000,164,-2
East Midlands,NG17 4,1997,35000,197,13
East Midlands,NG17 5,1997,37000,84,-5
East Midlands,NG17 7,1997,42000,112,24
East Midlands,NG17 8,1997,45000,199,15
East Midlands,NG17 9,1997,41000,91,8
East Midlands,NG18 1,1997,24000,19,9
East Midlands,NG18 2,1997,31000,129,11
East Midlands,NG18 3,1997,55000,189,10
East Midlands,NG18 4,1997,63000,169,-2
East Midlands,NG18 5,1997,43000,140,-9
East Midlands,NG19 0,1997,44000,220,-4
East Midlands,NG19 6,1997,36000,158,6
East Midlands,NG19 7,1997,39000,116,-13
East Midlands,NG19 8,1997,42000,158,5
East Midlands,NG19 9,1997,48000,193,2
East Midlands,NG2 1,1997,35000,28,-3
East Midlands,NG2 2,1997,33000,95,3
East Midlands,NG2 3,1997,57000,19,-3
East Midlands,NG2 4,1997,37000,192,23
East Midlands,NG2 5,1997,71000,228,9
East Midlands,NG2 6,1997,86000,493,6
East Midlands,NG2 7,1997,79000,452,-2
East Midlands,NG20 0,1997,33000,111,-8
East Midlands,NG20 8,1997,29000,86,0
East Midlands,NG20 9,1997,31000,75,11
East Midlands,NG21 0,1997,40000,212,5
East Midlands,NG21 9,1997,41000,107,-13
East Midlands,NG22 0,1997,82000,91,28
East Midlands,NG22 8,1997,88000,104,17
East Midlands,NG22 9,1997,44000,142,7
East Midlands,NG23 5,1997,77000,152,-16
East Midlands,NG23 6,1997,85000,121,21
East Midlands,NG23 7,1997,77000,104,7
East Midlands,NG24 1,1997,46000,182,2
East Midlands,NG24 2,1997,56000,139,10
East Midlands,NG24 3,1997,53000,299,4
East Midlands,NG24 4,1997,49000,245,0
East Midlands,NG25 0,1997,94000,144,-7
East Midlands,NG3 1,1997,34000,26,13
East Midlands,NG3 2,1997,39000,59,3
East Midlands,NG3 3,1997,37000,94,9
East Midlands,NG3 4,1997,56000,27,-3
East Midlands,NG3 5,1997,80000,265,14
East Midlands,NG3 6,1997,58000,242,14
East Midlands,NG3 7,1997,50000,91,9
East Midlands,NG31 6,1997,32000,104,10
East Midlands,NG31 7,1997,39000,176,26
East Midlands,NG31 8,1997,59000,422,11
East Midlands,NG31 9,1997,49000,233,11
East Midlands,NG32 1,1997,79000,86,10
East Midlands,NG32 2,1997,97000,60,5
East Midlands,NG32 3,1997,88000,76,16
East Midlands,NG33 4,1997,93000,91,11
East Midlands,NG33 5,1997,61000,92,9
East Midlands,NG34 0,1997,63000,93,-6
East Midlands,NG34 7,1997,50000,357,2
East Midlands,NG34 8,1997,60000,199,3
East Midlands,NG34 9,1997,55000,305,6
East Midlands,NG4 1,1997,51000,284,4
East Midlands,NG4 2,1997,47000,284,12
East Midlands,NG4 3,1997,55000,212,15
East Midlands,NG4 4,1997,58000,171,5
East Midlands,NG5 1,1997,48000,141,4
East Midlands,NG5 2,1997,49000,156,4
East Midlands,NG5 3,1997,57000,100,8
East Midlands,NG5 4,1997,66000,189,2
East Midlands,NG5 5,1997,39000,153,3
East Midlands,NG5 6,1997,48000,189,4
East Midlands,NG5 7,1997,44000,131,5
East Midlands,NG5 8,1997,60000,240,7
East Midlands,NG5 9,1997,42000,164,11
East Midlands,NG6 0,1997,38000,182,-3
East Midlands,NG6 7,1997,41000,87,0
East Midlands,NG6 8,1997,43000,228,-2
East Midlands,NG6 9,1997,39000,156,8
East Midlands,NG7 1,1997,72000,261,-4
East Midlands,NG7 2,1997,53000,196,10
East Midlands,NG7 3,1997,29000,29,4
East Midlands,NG7 4,1997,53000,32,15
East Midlands,NG7 5,1997,32000,103,-3
East Midlands,NG7 6,1997,37000,125,6
East Midlands,NG7 7,1997,36000,84,9
East Midlands,NG8 1,1997,67000,158,-1
East Midlands,NG8 2,1997,79000,189,5
East Midlands,NG8 3,1997,50000,99,14
East Midlands,NG8 4,1997,39000,66,-7
East Midlands,NG8 5,1997,40000,126,3
East Midlands,NG8 6,1997,32000,90,-6
East Midlands,NG9 1,1997,54000,230,6
East Midlands,NG9 2,1997,47000,224,2
East Midlands,NG9 3,1997,76000,252,6
East Midlands,NG9 4,1997,49000,91,-16
East Midlands,NG9 5,1997,59000,141,5
East Midlands,NG9 6,1997,71000,212,8
East Midlands,NG9 7,1997,48000,127,9
East Midlands,NG9 8,1997,43000,172,19
East Midlands,S1 4,1997,40000,13,14
East Midlands,S10 1,1997,51000,345,6
East Midlands,S10 2,1997,81000,70,-6
East Midlands,S10 3,1997,98000,171,7
East Midlands,S10 4,1997,83000,86,5
East Midlands,S10 5,1997,72000,161,6
East Midlands,S11 7,1997,65000,242,10
East Midlands,S11 8,1997,59000,248,9
East Midlands,S11 9,1997,116000,149,4
East Midlands,S12 2,1997,45000,182,2
East Midlands,S12 3,1997,50000,112,0
East Midlands,S12 4,1997,47000,167,24
East Midlands,S13 7,1997,40000,72,0
East Midlands,S13 8,1997,41000,125,0
East Midlands,S13 9,1997,55000,151,6
East Midlands,S14 1,1997,33000,31,0
East Midlands,S17 3,1997,113000,150,0
East Midlands,S17 4,1997,74000,149,4
East Midlands,S18 1,1997,62000,138,7
East Midlands,S18 2,1997,55000,102,-7
East Midlands,S18 3,1997,65000,31,0
East Midlands,S18 4,1997,63000,17,-6
East Midlands,S18 5,1997,33000,1,-61
East Midlands,S18 7,1997,121000,27,-5
East Midlands,S18 8,1997,68000,134,-6
East Midlands,S2 1,1997,30000,50,0
East Midlands,S2 2,1997,38000,77,3
East Midlands,S2 3,1997,32000,97,3
East Midlands,S2 4,1997,31000,54,7
East Midlands,S2 5,1997,35000,68,25
East Midlands,S20 1,1997,46000,115,-10
East Midlands,S20 2,1997,52000,124,-4
East Midlands,S20 3,1997,70000,2,100
East Midlands,S20 4,1997,54000,135,6
East Midlands,S20 5,1997,70000,118,8
East Midlands,S20 6,1997,51000,60,2
East Midlands,S20 7,1997,46000,77,5
East Midlands,S20 8,1997,35000,44,-3
East Midlands,S21 1,1997,49000,127,4
East Midlands,S21 2,1997,41000,12,5
East Midlands,S21 3,1997,51000,15,4
East Midlands,S21 4,1997,50000,128,2
East Midlands,S21 5,1997,64000,13,-25
East Midlands,S25 1,1997,57000,18,-17
East Midlands,S25 2,1997,45000,192,-12
East Midlands,S25 3,1997,20000,11,-29
East Midlands,S25 4,1997,51000,91,6
East Midlands,S25 5,1997,57000,52,-11
East Midlands,S26 1,1997,85000,34,27
East Midlands,S26 2,1997,46000,88,-6
East Midlands,S26 3,1997,59000,38,0
East Midlands,S26 4,1997,46000,96,12
East Midlands,S26 5,1997,42000,63,-38
East Midlands,S26 6,1997,47000,78,2
