region,postcode_sector,year,avg_price,volume,delta
East Midlands,DE1 2,2017,136000,36,-8
East Midlands,DE1 3,2017,168000,114,20
East Midlands,DE11 0,2017,154000,277,5
East Midlands,DE11 7,2017,171000,199,5
East Midlands,DE11 8,2017,167000,179,3
East Midlands,DE11 9,2017,163000,350,5
East Midlands,DE12 6,2017,217000,199,20
East Midlands,DE12 7,2017,234000,262,16
East Midlands,DE12 8,2017,248000,68,3
East Midlands,DE13 0,2017,182000,303,3
East Midlands,DE13 7,2017,309000,71,-15
East Midlands,DE13 8,2017,355000,182,9
East Midlands,DE13 9,2017,265000,174,10
East Midlands,DE14 1,2017,164000,84,1
East Midlands,DE14 2,2017,148000,307,13
East Midlands,DE14 3,2017,151000,253,7
East Midlands,DE15 0,2017,237000,137,20
East Midlands,DE15 9,2017,195000,289,6
East Midlands,DE21 2,2017,191000,210,6
East Midlands,DE21 4,2017,140000,190,-1
East Midlands,DE21 5,2017,296000,59,8
East Midlands,DE21 6,2017,131000,203,6
East Midlands,DE21 7,2017,163000,184,7
East Midlands,DE22 1,2017,257000,128,4
East Midlands,DE22 2,2017,254000,259,-3
East Midlands,DE22 3,2017,125000,294,5
East Midlands,DE22 4,2017,211000,326,6
East Midlands,DE22 5,2017,564000,17,-33
East Midlands,DE23 1,2017,172000,121,4
East Midlands,DE23 2,2017,154000,49,-6
East Midlands,DE23 3,2017,249000,231,-5
East Midlands,DE23 4,2017,260000,53,24
East Midlands,DE23 6,2017,165000,212,2
East Midlands,DE23 8,2017,99000,191,3
East Midlands,DE24 0,2017,139000,282,1
East Midlands,DE24 1,2017,146000,40,-6
East Midlands,DE24 3,2017,151000,110,-7
East Midlands,DE24 5,2017,203000,115,6
East Midlands,DE24 8,2017,106000,235,0
East Midlands,DE24 9,2017,132000,170,8
East Midlands,DE3 0,2017,201000,140,5
East Midlands,DE3 9,2017,210000,177,-9
East Midlands,DE4 2,2017,280000,156,6
East Midlands,DE4 3,2017,207000,204,7
East Midlands,DE4 4,2017,228000,138,-3
East Midlands,DE4 5,2017,279000,124,8
East Midlands,DE45 1,2017,344000,123,-3
East Midlands,DE5 3,2017,160000,227,3
East Midlands,DE5 8,2017,168000,66,1
East Midlands,DE5 9,2017,158000,95,3
East Midlands,DE55 1,2017,163000,108,7
East Midlands,DE55 2,2017,139000,107,0
East Midlands,DE55 3,2017,163000,61,1
East Midlands,DE55 4,2017,130000,149,4
East Midlands,DE55 5,2017,148000,191,11
East Midlands,DE55 6,2017,177000,103,-10
East Midlands,DE55 7,2017,160000,167,-5
East Midlands,DE56 0,2017,196000,249,9
East Midlands,DE56 1,2017,174000,253,-2
East Midlands,DE56 2,2017,247000,143,9
East Midlands,DE56 4,2017,409000,115,18
East Midlands,DE6 1,2017,255000,227,-4
East Midlands,DE6 2,2017,339000,73,7
East Midlands,DE6 3,2017,346000,75,2
East Midlands,DE6 4,2017,354000,9,15
East Midlands,DE6 5,2017,308000,43,0
East Midlands,DE65 5,2017,206000,315,10
East Midlands,DE65 6,2017,299000,266,13
East Midlands,DE7 4,2017,152000,214,10
East Midlands,DE7 5,2017,131000,233,2
East Midlands,DE7 6,2017,234000,233,7
East Midlands,DE7 8,2017,114000,251,8
East Midlands,DE7 9,2017,165000,54,2
East Midlands,DE72 2,2017,315000,88,-2
East Midlands,DE72 3,2017,227000,271,10
East Midlands,DE73 1,2017,180000,1,-41
East Midlands,DE73 5,2017,235000,112,15
East Midlands,DE73 6,2017,226000,256,8
East Midlands,DE73 7,2017,367000,25,-11
East Midlands,DE73 8,2017,272000,103,-1
East Midlands,DE74 2,2017,229000,231,2
East Midlands,DE75 7,2017,142000,354,5
East Midlands,DN1 1,2017,86000,9,30
East Midlands,DN1 2,2017,95000,94,-8
East Midlands,DN1 3,2017,63000,5,-41
East Midlands,DN10 4,2017,190000,110,-9
East Midlands,DN10 5,2017,260000,32,8
East Midlands,DN10 6,2017,261000,108,11
East Midlands,DN11 0,2017,138000,221,-1
East Midlands,DN11 8,2017,134000,223,3
East Midlands,DN11 9,2017,237000,110,7
East Midlands,DN12 1,2017,93000,176,9
East Midlands,DN12 2,2017,119000,70,8
East Midlands,DN12 3,2017,101000,92,-8
East Midlands,DN12 4,2017,98000,61,-22
East Midlands,DN14 0,2017,213000,150,9
East Midlands,DN14 5,2017,132000,140,12
East Midlands,DN14 6,2017,129000,260,6
East Midlands,DN14 7,2017,221000,149,12
East Midlands,DN14 8,2017,175000,98,10
East Midlands,DN14 9,2017,200000,105,4
East Midlands,DN15 0,2017,231000,23,10
East Midlands,DN15 6,2017,80000,81,3
East Midlands,DN15 7,2017,110000,101,6
East Midlands,DN15 8,2017,119000,169,3
East Midlands,DN15 9,2017,168000,163,12
East Midlands,DN16 1,2017,99000,100,19
East Midlands,DN16 2,2017,112000,148,3
East Midlands,DN16 3,2017,133000,329,6
East Midlands,DN17 1,2017,114000,161,4
East Midlands,DN17 2,2017,123000,190,-1
East Midlands,DN17 3,2017,159000,135,2
East Midlands,DN17 4,2017,161000,142,-5
East Midlands,DN18 5,2017,144000,257,4
East Midlands,DN18 6,2017,149000,56,1
East Midlands,DN19 7,2017,174000,131,-3
East Midlands,DN2 4,2017,102000,108,0
East Midlands,DN2 5,2017,148000,128,8
East Midlands,DN2 6,2017,112000,87,11
East Midlands,DN20 0,2017,168000,115,2
East Midlands,DN20 8,2017,165000,136,9
East Midlands,DN20 9,2017,188000,153,3
East Midlands,DN21 1,2017,105000,222,9
East Midlands,DN21 2,2017,94000,170,9
East Midlands,DN21 3,2017,184000,145,5
East Midlands,DN21 4,2017,178000,75,-7
East Midlands,DN21 5,2017,218000,103,19
East Midlands,DN22 0,2017,214000,73,-5
East Midlands,DN22 6,2017,157000,127,5
East Midlands,DN22 7,2017,167000,350,2
East Midlands,DN22 8,2017,225000,85,-3
East Midlands,DN22 9,2017,229000,44,-7
East Midlands,DN3 1,2017,157000,139,3
East Midlands,DN3 2,2017,140000,163,4
East Midlands,DN3 3,2017,155000,178,-5
East Midlands,DN31 1,2017,72000,30,14
East Midlands,DN31 2,2017,58000,115,7
East Midlands,DN31 3,2017,49000,3,17
East Midlands,DN32 0,2017,137000,132,5
East Midlands,DN32 7,2017,46000,78,7
East Midlands,DN32 8,2017,110000,142,15
East Midlands,DN32 9,2017,78000,138,7
East Midlands,DN33 1,2017,92000,76,10
East Midlands,DN33 2,2017,163000,90,6
East Midlands,DN33 3,2017,159000,175,2
East Midlands,DN34 4,2017,112000,155,2
East Midlands,DN34 5,2017,116000,176,6
East Midlands,DN35 0,2017,193000,158,2
East Midlands,DN35 7,2017,86000,220,2
East Midlands,DN35 8,2017,110000,176,-3
East Midlands,DN35 9,2017,137000,104,5
East Midlands,DN36 4,2017,206000,254,13
East Midlands,DN36 5,2017,192000,160,8
East Midlands,DN37 0,2017,229000,166,10
East Midlands,DN37 7,2017,163000,81,2
East Midlands,DN37 8,2017,275000,2,125
East Midlands,DN37 9,2017,134000,132,13
East Midlands,DN38 6,2017,203000,51,0
East Midlands,DN39 6,2017,190000,65,15
East Midlands,DN4 0,2017,79000,163,3
East Midlands,DN4 5,2017,164000,213,6
East Midlands,DN4 6,2017,179000,171,2
East Midlands,DN4 7,2017,204000,221,1
East Midlands,DN4 8,2017,133000,211,-7
East Midlands,DN4 9,2017,132000,148,6
East Midlands,DN40 1,2017,103000,40,4
East Midlands,DN40 2,2017,122000,80,4
East Midlands,DN40 3,2017,142000,40,4
East Midlands,DN41 7,2017,192000,52,-3
East Midlands,DN41 8,2017,169000,71,4
East Midlands,DN5 0,2017,95000,146,-16
East Midlands,DN5 7,2017,226000,147,-1
East Midlands,DN5 8,2017,137000,158,5
East Midlands,DN5 9,2017,117000,229,14
East Midlands,DN6 0,2017,133000,117,32
East Midlands,DN6 7,2017,130000,176,15
East Midlands,DN6 8,2017,119000,101,11
East Midlands,DN6 9,2017,174000,70,1
East Midlands,DN7 4,2017,121000,110,-2
East Midlands,DN7 5,2017,115000,98,-8
East Midlands,DN7 6,2017,153000,121,-5
East Midlands,DN8 4,2017,111000,151,9
East Midlands,DN8 5,2017,125000,136,-1
East Midlands,DN9 1,2017,200000,152,8
East Midlands,DN9 2,2017,214000,98,3
East Midlands,DN9 3,2017,198000,218,4
East Midlands,LE1 1,2017,137000,56,28
East Midlands,LE1 2,2017,112000,4,40
East Midlands,LE1 3,2017,160000,32,47
East Midlands,LE1 4,2017,128000,13,-3
East Midlands,LE1 5,2017,135000,20,23
East Midlands,LE1 6,2017,132000,29,2
East Midlands,LE1 7,2017,230000,17,18
East Midlands,LE10 0,2017,180000,560,8
East Midlands,LE10 1,2017,206000,253,10
East Midlands,LE10 2,2017,259000,321,16
East Midlands,LE10 3,2017,343000,61,9
East Midlands,LE11 1,2017,138000,202,9
East Midlands,LE11 2,2017,224000,380,0
East Midlands,LE11 3,2017,267000,154,6
East Midlands,LE11 4,2017,170000,106,12
East Midlands,LE11 5,2017,165000,143,3
East Midlands,LE12 5,2017,282000,155,14
East Midlands,LE12 6,2017,282000,325,6
East Midlands,LE12 7,2017,218000,394,12
East Midlands,LE12 8,2017,313000,305,-5
East Midlands,LE12 9,2017,191000,300,3
East Midlands,LE13 0,2017,194000,226,6
East Midlands,LE13 1,2017,191000,272,-2
East Midlands,LE14 2,2017,346000,77,-6
East Midlands,LE14 3,2017,242000,102,1
East Midlands,LE14 4,2017,322000,90,15
East Midlands,LE15 6,2017,264000,239,11
East Midlands,LE15 7,2017,272000,252,-2
East Midlands,LE15 8,2017,472000,70,19
East Midlands,LE15 9,2017,318000,120,-9
East Midlands,LE16 7,2017,307000,215,4
East Midlands,LE16 8,2017,371000,217,16
East Midlands,LE16 9,2017,282000,346,13
East Midlands,LE17 4,2017,265000,256,4
East Midlands,LE17 5,2017,357000,106,3
East Midlands,LE17 6,2017,348000,58,1
East Midlands,LE18 1,2017,191000,125,5
East Midlands,LE18 2,2017,186000,138,12
East Midlands,LE18 3,2017,217000,129,11
East Midlands,LE18 4,2017,148000,131,-8
East Midlands,LE19 2,2017,222000,124,4
East Midlands,LE19 3,2017,239000,83,7
East Midlands,LE19 4,2017,250000,160,29
East Midlands,LE2 0,2017,161000,42,13
East Midlands,LE2 1,2017,197000,165,3
East Midlands,LE2 2,2017,273000,85,10
East Midlands,LE2 3,2017,284000,188,6
East Midlands,LE2 4,2017,275000,153,1
East Midlands,LE2 5,2017,246000,113,15
East Midlands,LE2 6,2017,174000,207,8
East Midlands,LE2 7,2017,138000,103,-15
East Midlands,LE2 8,2017,155000,192,-1
East Midlands,LE2 9,2017,159000,233,1
East Midlands,LE3 0,2017,164000,145,17
East Midlands,LE3 1,2017,135000,112,5
East Midlands,LE3 2,2017,164000,238,5
East Midlands,LE3 3,2017,219000,335,3
East Midlands,LE3 5,2017,118000,85,-1
East Midlands,LE3 6,2017,163000,169,3
East Midlands,LE3 8,2017,235000,193,2
East Midlands,LE3 9,2017,143000,167,-3
East Midlands,LE4 0,2017,154000,145,8
East Midlands,LE4 1,2017,142000,59,1
East Midlands,LE4 2,2017,149000,95,16
East Midlands,LE4 3,2017,229000,155,3
East Midlands,LE4 4,2017,198000,107,3
East Midlands,LE4 5,2017,192000,103,16
East Midlands,LE4 6,2017,163000,91,4
East Midlands,LE4 7,2017,184000,68,7
East Midlands,LE4 8,2017,178000,179,15
East Midlands,LE4 9,2017,153000,145,3
East Midlands,LE5 0,2017,195000,174,-3
East Midlands,LE5 1,2017,222000,410,12
East Midlands,LE5 2,2017,177000,143,9
East Midlands,LE5 3,2017,148000,78,13
East Midlands,LE5 4,2017,162000,100,3
East Midlands,LE5 5,2017,212000,118,18
East Midlands,LE5 6,2017,260000,120,12
East Midlands,LE6 0,2017,215000,191,-1
East Midlands,LE65 1,2017,289000,186,-4
East Midlands,LE65 2,2017,280000,205,22
East Midlands,LE67 1,2017,193000,116,11
East Midlands,LE67 2,2017,226000,253,7
East Midlands,LE67 3,2017,150000,272,5
East Midlands,LE67 4,2017,208000,277,7
East Midlands,LE67 5,2017,178000,177,7
East Midlands,LE67 6,2017,208000,179,9
East Midlands,LE67 8,2017,245000,110,-2
East Midlands,LE67 9,2017,229000,116,6
East Midlands,LE7 1,2017,187000,93,6
East Midlands,LE7 2,2017,228000,190,0
East Midlands,LE7 3,2017,283000,136,32
East Midlands,LE7 4,2017,379000,51,7
East Midlands,LE7 7,2017,272000,350,2
East Midlands,LE7 9,2017,329000,192,11
East Midlands,LE8 0,2017,310000,146,9
East Midlands,LE8 4,2017,212000,177,4
East Midlands,LE8 5,2017,247000,170,-2
East Midlands,LE8 6,2017,271000,224,12
East Midlands,LE8 8,2017,224000,94,13
East Midlands,LE8 9,2017,283000,112,3
East Midlands,LE9 1,2017,230000,36,-6
East Midlands,LE9 2,2017,338000,97,19
East Midlands,LE9 3,2017,209000,64,2
East Midlands,LE9 4,2017,230000,200,-3
East Midlands,LE9 6,2017,244000,263,3
East Midlands,LE9 7,2017,192000,244,8
East Midlands,LE9 8,2017,170000,185,12
East Midlands,LE9 9,2017,254000,126,4
East Midlands,LN1 1,2017,190000,173,4
East Midlands,LN1 2,2017,224000,259,4
East Midlands,LN1 3,2017,180000,201,0
East Midlands,LN10 5,2017,232000,17,30
East Midlands,LN10 6,2017,254000,118,9
East Midlands,LN11 0,2017,189000,208,16
East Midlands,LN11 7,2017,191000,89,8
East Midlands,LN11 8,2017,188000,158,4
East Midlands,LN11 9,2017,173000,130,-1
East Midlands,LN12 1,2017,141000,107,2
East Midlands,LN12 2,2017,157000,253,3
East Midlands,LN13 0,2017,189000,58,1
East Midlands,LN13 9,2017,170000,116,9
East Midlands,LN2 1,2017,290000,39,0
East Midlands,LN2 2,2017,213000,168,-2
East Midlands,LN2 3,2017,236000,110,13
East Midlands,LN2 4,2017,178000,285,6
East Midlands,LN2 5,2017,115000,115,-6
East Midlands,LN3 4,2017,185000,153,8
East Midlands,LN3 5,2017,207000,53,29
East Midlands,LN4 1,2017,212000,215,3
East Midlands,LN4 2,2017,219000,226,7
East Midlands,LN4 3,2017,210000,109,7
East Midlands,LN4 4,2017,163000,198,0
East Midlands,LN5 0,2017,297000,110,16
East Midlands,LN5 7,2017,115000,162,-16
East Midlands,LN5 8,2017,117000,236,0
East Midlands,LN5 9,2017,206000,231,0
East Midlands,LN6 0,2017,151000,219,4
East Midlands,LN6 3,2017,173000,94,8
East Midlands,LN6 4,2017,268000,7,44
East Midlands,LN6 5,2017,196000,69,-1
East Midlands,LN6 7,2017,167000,176,8
East Midlands,LN6 8,2017,186000,187,2
East Midlands,LN6 9,2017,210000,544,6
East Midlands,LN7 6,2017,196000,94,9
East Midlands,LN8 2,2017,291000,21,12
East Midlands,LN8 3,2017,180000,227,10
East Midlands,LN8 5,2017,203000,55,24
East Midlands,LN8 6,2017,170000,56,-11
East Midlands,LN9 5,2017,207000,121,8
East Midlands,LN9 6,2017,188000,77,4
East Midlands,NG1 1,2017,137000,72,-1
East Midlands,NG1 2,2017,248000,4,20
East Midlands,NG1 3,2017,159000,37,17
East Midlands,NG1 4,2017,173000,18,-12
East Midlands,NG1 5,2017,189000,49,7
East Midlands,NG1 6,2017,182000,28,-10
East Midlands,NG1 7,2017,168000,22,9
East Midlands,NG10 1,2017,136000,157,1
East Midlands,NG10 2,2017,167000,93,11
East Midlands,NG10 3,2017,173000,245,8
East Midlands,NG10 4,2017,164000,222,1
East Midlands,NG10 5,2017,168000,146,14
East Midlands,NG11 0,2017,274000,44,5
East Midlands,NG11 6,2017,303000,219,16
East Midlands,NG11 7,2017,230000,106,11
East Midlands,NG11 8,2017,140000,150,12
East Midlands,NG11 9,2017,121000,129,12
East Midlands,NG12 1,2017,264000,47,-7
East Midlands,NG12 2,2017,256000,149,-3
East Midlands,NG12 3,2017,257000,279,6
East Midlands,NG12 4,2017,390000,165,-2
East Midlands,NG12 5,2017,276000,152,-5
East Midlands,NG13 0,2017,289000,79,9
East Midlands,NG13 8,2017,254000,237,5
East Midlands,NG13 9,2017,339000,76,-9
East Midlands,NG14 5,2017,298000,76,6
East Midlands,NG14 6,2017,251000,166,12
East Midlands,NG14 7,2017,359000,81,13
East Midlands,NG15 0,2017,132000,70,-10
East Midlands,NG15 6,2017,172000,392,13
East Midlands,NG15 7,2017,146000,349,1
East Midlands,NG15 8,2017,232000,165,5
East Midlands,NG15 9,2017,332000,112,15
East Midlands,NG16 1,2017,209000,161,2
East Midlands,NG16 2,2017,161000,320,1
East Midlands,NG16 3,2017,135000,186,2
East Midlands,NG16 4,2017,109000,109,-7
East Midlands,NG16 5,2017,155000,168,-4
East Midlands,NG16 6,2017,143000,181,9
East Midlands,NG17 1,2017,141000,111,-5
East Midlands,NG17 2,2017,118000,213,2
East Midlands,NG17 3,2017,146000,131,1
East Midlands,NG17 4,2017,109000,193,2
East Midlands,NG17 5,2017,140000,101,11
East Midlands,NG17 7,2017,122000,117,8
East Midlands,NG17 8,2017,144000,314,-1
East Midlands,NG17 9,2017,141000,110,1
East Midlands,NG18 1,2017,101000,29,11
East Midlands,NG18 2,2017,98000,129,-6
East Midlands,NG18 3,2017,152000,156,-5
East Midlands,NG18 4,2017,197000,279,4
East Midlands,NG18 5,2017,146000,164,3
East Midlands,NG19 0,2017,140000,239,-1
East Midlands,NG19 6,2017,115000,131,0
East Midlands,NG19 7,2017,134000,191,0
East Midlands,NG19 8,2017,134000,217,19
East Midlands,NG19 9,2017,137000,159,1
East Midlands,NG2 1,2017,100000,26,8
East Midlands,NG2 2,2017,141000,69,3
East Midlands,NG2 3,2017,126000,49,-5
East Midlands,NG2 4,2017,120000,200,9
East Midlands,NG2 5,2017,332000,141,6
East Midlands,NG2 6,2017,290000,242,9
East Midlands,NG2 7,2017,302000,333,2
East Midlands,NG20 0,2017,124000,150,1
East Midlands,NG20 8,2017,108000,193,4
East Midlands,NG20 9,2017,94000,123,6
East Midlands,NG21 0,2017,142000,246,7
East Midlands,NG21 9,2017,169000,249,8
East Midlands,NG22 0,2017,239000,109,4
East Midlands,NG22 8,2017,213000,161,-12
East Midlands,NG22 9,2017,147000,260,3
East Midlands,NG23 5,2017,299000,95,3
East Midlands,NG23 6,2017,265000,89,6
East Midlands,NG23 7,2017,290000,75,11
East Midlands,NG24 1,2017,133000,189,-4
East Midlands,NG24 2,2017,189000,223,2
East Midlands,NG24 3,2017,179000,316,9
East Midlands,NG24 4,2017,158000,207,10
East Midlands,NG25 0,2017,316000,174,6
East Midlands,NG3 1,2017,124000,59,2
East Midlands,NG3 2,2017,113000,88,2
East Midlands,NG3 3,2017,101000,102,4
East Midlands,NG3 4,2017,169000,68,-28
East Midlands,NG3 5,2017,238000,291,19
East Midlands,NG3 6,2017,190000,204,16
East Midlands,NG3 7,2017,154000,88,11
East Midlands,NG31 6,2017,114000,63,20
East Midlands,NG31 7,2017,145000,281,8
East Midlands,NG31 8,2017,201000,347,6
East Midlands,NG31 9,2017,183000,245,12
East Midlands,NG32 1,2017,303000,58,-8
East Midlands,NG32 2,2017,313000,47,-11
East Midlands,NG32 3,2017,271000,79,-7
East Midlands,NG33 4,2017,282000,70,-12
East Midlands,NG33 5,2017,200000,95,9
East Midlands,NG34 0,2017,240000,103,11
East Midlands,NG34 7,2017,175000,319,11
East Midlands,NG34 8,2017,185000,259,-2
East Midlands,NG34 9,2017,201000,233,3
East Midlands,NG4 1,2017,149000,211,3
East Midlands,NG4 2,2017,135000,193,6
East Midlands,NG4 3,2017,163000,178,6
East Midlands,NG4 4,2017,190000,159,19
East Midlands,NG5 1,2017,137000,185,1
East Midlands,NG5 2,2017,168000,123,12
East Midlands,NG5 3,2017,175000,96,-5
East Midlands,NG5 4,2017,230000,150,8
East Midlands,NG5 5,2017,131000,217,13
East Midlands,NG5 6,2017,146000,177,-3
East Midlands,NG5 7,2017,145000,135,5
East Midlands,NG5 8,2017,179000,219,6
East Midlands,NG5 9,2017,121000,108,10
East Midlands,NG6 0,2017,122000,156,9
East Midlands,NG6 7,2017,112000,50,0
East Midlands,NG6 8,2017,122000,195,5
East Midlands,NG6 9,2017,114000,144,7
East Midlands,NG7 1,2017,261000,196,11
East Midlands,NG7 2,2017,220000,74,37
East Midlands,NG7 3,2017,99000,52,18
East Midlands,NG7 4,2017,114000,102,-9
East Midlands,NG7 5,2017,99000,94,1
East Midlands,NG7 6,2017,100000,119,5
East Midlands,NG7 7,2017,102000,75,4
East Midlands,NG8 1,2017,239000,126,13
East Midlands,NG8 2,2017,243000,184,4
East Midlands,NG8 3,2017,180000,192,23
East Midlands,NG8 4,2017,117000,91,-6
East Midlands,NG8 5,2017,108000,160,-2
East Midlands,NG8 6,2017,181000,182,2
East Midlands,NG9 1,2017,198000,177,4
East Midlands,NG9 2,2017,182000,255,3
East Midlands,NG9 3,2017,271000,211,-15
East Midlands,NG9 4,2017,192000,68,0
East Midlands,NG9 5,2017,195000,157,4
East Midlands,NG9 6,2017,225000,147,8
East Midlands,NG9 7,2017,155000,113,2
East Midlands,NG9 8,2017,142000,161,-26
East Midlands,S1 2,2017,143000,55,-2
East Midlands,S1 4,2017,113000,146,-11
East Midlands,S10 1,2017,209000,256,4
East Midlands,S10 2,2017,279000,73,3
East Midlands,S10 3,2017,388000,139,5
East Midlands,S10 4,2017,349000,125,4
East Midlands,S10 5,2017,276000,191,-3
East Midlands,S11 7,2017,293000,204,0
East Midlands,S11 8,2017,217000,137,1
East Midlands,S11 9,2017,377000,189,0
East Midlands,S12 2,2017,143000,200,10
East Midlands,S12 3,2017,161000,127,7
East Midlands,S12 4,2017,133000,196,6
East Midlands,S13 7,2017,125000,115,6
East Midlands,S13 8,2017,119000,148,-1
East Midlands,S13 9,2017,135000,121,1
East Midlands,S14 1,2017,94000,85,6
East Midlands,S17 3,2017,456000,179,14
East Midlands,S17 4,2017,265000,152,-1
East Midlands,S18 1,2017,225000,123,2
East Midlands,S18 2,2017,215000,97,11
East Midlands,S18 3,2017,244000,30,10
East Midlands,S18 4,2017,242000,16,11
East Midlands,S18 7,2017,490000,19,14
East Midlands,S18 8,2017,260000,105,14
East Midlands,S2 1,2017,100000,108,11
East Midlands,S2 2,2017,125000,85,12
East Midlands,S2 3,2017,139000,178,5
East Midlands,S2 4,2017,120000,51,-1
East Midlands,S2 5,2017,99000,104,-10
East Midlands,S20 1,2017,139000,106,-4
East Midlands,S20 2,2017,181000,55,13
East Midlands,S20 3,2017,180000,9,-30
East Midlands,S20 4,2017,145000,77,-9
East Midlands,S20 5,2017,218000,107,20
East Midlands,S20 6,2017,182000,37,15
East Midlands,S20 7,2017,148000,67,10
East Midlands,S20 8,2017,135000,64,17
East Midlands,S21 1,2017,156000,112,-3
East Midlands,S21 2,2017,129000,17,9
East Midlands,S21 3,2017,172000,50,1
East Midlands,S21 4,2017,163000,105,9
East Midlands,S21 5,2017,254000,16,-7
East Midlands,S25 1,2017,192000,22,51
East Midlands,S25 2,2017,131000,142,2
East Midlands,S25 3,2017,132000,87,-5
East Midlands,S25 4,2017,146000,79,-5
East Midlands,S25 5,2017,200000,41,-9
East Midlands,S26 1,2017,289000,25,7
East Midlands,S26 2,2017,165000,98,-5
East Midlands,S26 3,2017,160000,24,-4
