region,postcode_sector,year,avg_price,volume,delta
East England,PE32 2,2012,220000,92,-4
East England,PE33 0,2012,170000,99,3
East England,PE33 9,2012,189000,70,1
East England,PE34 3,2012,161000,56,-12
East England,PE34 4,2012,168000,85,5
East England,PE36 5,2012,173000,86,-3
East England,PE36 6,2012,281000,84,-3
East England,PE37 7,2012,161000,113,5
East England,PE37 8,2012,191000,44,16
East England,PE38 0,2012,169000,44,-6
East England,PE38 9,2012,154000,240,2
East England,PE4 5,2012,136000,73,-2
East England,PE4 6,2012,137000,122,-2
East England,PE4 7,2012,140000,136,8
East England,PE5 7,2012,291000,21,-28
East England,PE6 0,2012,147000,84,-18
East England,PE6 7,2012,188000,127,13
East England,PE6 8,2012,179000,223,3
East England,PE6 9,2012,230000,94,-7
East England,PE7 0,2012,143000,4,170
East England,PE7 1,2012,143000,131,-1
East England,PE7 2,2012,175000,43,10
East England,PE7 3,2012,176000,228,4
East England,PE7 8,2012,174000,177,-2
East England,PE8 4,2012,238000,65,0
East England,PE8 5,2012,426000,41,8
East England,PE8 6,2012,238000,93,-4
East England,PE9 1,2012,162000,178,-3
East England,PE9 2,2012,259000,194,11
East England,PE9 3,2012,384000,95,19
East England,PE9 4,2012,281000,61,4
East Midlands,DE1 1,2012,116000,43,13
East Midlands,DE1 2,2012,113000,12,13
East Midlands,DE1 3,2012,124000,79,-7
East Midlands,DE11 0,2012,110000,119,-8
East Midlands,DE11 7,2012,146000,143,11
East Midlands,DE11 8,2012,143000,69,10
East Midlands,DE11 9,2012,140000,285,3
East Midlands,DE12 6,2012,156000,87,1
East Midlands,DE12 7,2012,164000,103,-2
East Midlands,DE12 8,2012,212000,34,16
East Midlands,DE13 0,2012,165000,269,13
East Midlands,DE13 7,2012,265000,45,-5
East Midlands,DE13 8,2012,272000,97,10
East Midlands,DE13 9,2012,220000,119,14
East Midlands,DE14 1,2012,105000,29,6
East Midlands,DE14 2,2012,106000,159,7
East Midlands,DE14 3,2012,112000,139,-7
East Midlands,DE15 0,2012,143000,96,-5
East Midlands,DE15 9,2012,130000,154,-6
East Midlands,DE21 2,2012,148000,151,-6
East Midlands,DE21 4,2012,112000,141,0
East Midlands,DE21 5,2012,262000,49,15
East Midlands,DE21 6,2012,110000,133,6
East Midlands,DE21 7,2012,134000,142,10
East Midlands,DE22 1,2012,212000,95,-6
East Midlands,DE22 2,2012,213000,197,3
East Midlands,DE22 3,2012,105000,175,12
East Midlands,DE22 4,2012,125000,95,8
East Midlands,DE22 5,2012,483000,18,23
East Midlands,DE23 1,2012,130000,112,0
East Midlands,DE23 2,2012,122000,21,-4
East Midlands,DE23 3,2012,226000,70,7
East Midlands,DE23 4,2012,221000,37,0
East Midlands,DE23 6,2012,154000,186,10
East Midlands,DE23 8,2012,84000,165,-5
East Midlands,DE24 0,2012,113000,161,-1
East Midlands,DE24 1,2012,125000,37,-6
East Midlands,DE24 3,2012,119000,73,0
East Midlands,DE24 5,2012,163000,11,15
East Midlands,DE24 8,2012,78000,127,-4
East Midlands,DE24 9,2012,109000,104,3
East Midlands,DE3 0,2012,173000,113,-3
East Midlands,DE3 9,2012,194000,166,7
East Midlands,DE4 2,2012,240000,113,3
East Midlands,DE4 3,2012,188000,193,3
East Midlands,DE4 4,2012,178000,89,-12
East Midlands,DE4 5,2012,214000,56,0
East Midlands,DE45 1,2012,335000,121,7
East Midlands,DE5 3,2012,135000,156,5
East Midlands,DE5 8,2012,144000,46,-4
East Midlands,DE5 9,2012,110000,41,-3
East Midlands,DE55 1,2012,142000,108,14
East Midlands,DE55 2,2012,102000,72,7
East Midlands,DE55 3,2012,147000,46,4
East Midlands,DE55 4,2012,97000,82,2
East Midlands,DE55 5,2012,104000,67,4
East Midlands,DE55 6,2012,193000,77,29
East Midlands,DE55 7,2012,141000,96,7
East Midlands,DE56 0,2012,167000,171,-1
East Midlands,DE56 1,2012,138000,265,-3
East Midlands,DE56 2,2012,211000,108,-5
East Midlands,DE56 4,2012,328000,83,4
East Midlands,DE6 1,2012,204000,148,-8
East Midlands,DE6 2,2012,263000,50,0
East Midlands,DE6 3,2012,287000,35,-12
East Midlands,DE6 4,2012,206000,2,-43
East Midlands,DE6 5,2012,229000,30,-16
East Midlands,DE65 5,2012,185000,176,3
East Midlands,DE65 6,2012,240000,130,15
East Midlands,DE7 4,2012,120000,144,1
East Midlands,DE7 5,2012,116000,136,8
East Midlands,DE7 6,2012,188000,118,10
East Midlands,DE7 8,2012,97000,122,3
East Midlands,DE7 9,2012,122000,35,-2
East Midlands,DE72 2,2012,262000,50,20
East Midlands,DE72 3,2012,186000,192,-2
East Midlands,DE73 1,2012,475000,3,32
East Midlands,DE73 5,2012,206000,76,10
East Midlands,DE73 6,2012,171000,68,10
East Midlands,DE73 7,2012,321000,21,39
East Midlands,DE73 8,2012,239000,104,9
East Midlands,DE74 2,2012,188000,151,12
East Midlands,DE75 7,2012,117000,183,-3
East Midlands,DN1 1,2012,88000,5,83
East Midlands,DN1 2,2012,72000,56,-21
East Midlands,DN1 3,2012,55000,6,-13
East Midlands,DN10 4,2012,177000,78,12
East Midlands,DN10 5,2012,180000,16,-22
East Midlands,DN10 6,2012,198000,65,-1
East Midlands,DN11 0,2012,116000,122,8
East Midlands,DN11 8,2012,102000,66,5
East Midlands,DN11 9,2012,199000,107,4
East Midlands,DN12 1,2012,75000,52,-5
East Midlands,DN12 2,2012,109000,44,7
East Midlands,DN12 3,2012,99000,54,-2
East Midlands,DN12 4,2012,116000,15,26
East Midlands,DN14 0,2012,182000,90,8
East Midlands,DN14 5,2012,118000,103,18
East Midlands,DN14 6,2012,107000,132,4
East Midlands,DN14 7,2012,177000,134,-8
East Midlands,DN14 8,2012,141000,52,-8
East Midlands,DN14 9,2012,163000,79,-10
East Midlands,DN15 0,2012,222000,10,-14
East Midlands,DN15 6,2012,67000,34,-4
East Midlands,DN15 7,2012,81000,71,-9
East Midlands,DN15 8,2012,104000,129,-3
East Midlands,DN15 9,2012,133000,91,7
East Midlands,DN16 1,2012,79000,48,5
East Midlands,DN16 2,2012,89000,80,-7
East Midlands,DN16 3,2012,118000,218,-4
East Midlands,DN17 1,2012,105000,85,-5
East Midlands,DN17 2,2012,106000,78,4
East Midlands,DN17 3,2012,142000,78,8
East Midlands,DN17 4,2012,143000,56,-11
East Midlands,DN18 5,2012,130000,150,13
East Midlands,DN18 6,2012,124000,17,-17
East Midlands,DN19 7,2012,151000,72,9
East Midlands,DN2 4,2012,98000,69,-1
East Midlands,DN2 5,2012,121000,79,-2
East Midlands,DN2 6,2012,90000,52,-13
East Midlands,DN20 0,2012,154000,68,18
East Midlands,DN20 8,2012,134000,90,-2
East Midlands,DN20 9,2012,146000,56,-2
East Midlands,DN21 1,2012,90000,173,-10
East Midlands,DN21 2,2012,76000,95,0
East Midlands,DN21 3,2012,164000,64,-2
East Midlands,DN21 4,2012,179000,58,18
East Midlands,DN21 5,2012,166000,59,8
East Midlands,DN22 0,2012,165000,53,-6
East Midlands,DN22 6,2012,133000,77,9
East Midlands,DN22 7,2012,139000,221,0
East Midlands,DN22 8,2012,205000,44,7
East Midlands,DN22 9,2012,202000,32,-18
East Midlands,DN3 1,2012,137000,78,6
East Midlands,DN3 2,2012,122000,106,-5
East Midlands,DN3 3,2012,127000,104,3
East Midlands,DN31 1,2012,63000,21,-3
East Midlands,DN31 2,2012,55000,77,-7
East Midlands,DN31 3,2012,40000,2,11
East Midlands,DN32 0,2012,112000,67,-12
East Midlands,DN32 7,2012,38000,32,-17
East Midlands,DN32 8,2012,91000,96,-2
East Midlands,DN32 9,2012,68000,68,-4
East Midlands,DN33 1,2012,57000,24,-3
East Midlands,DN33 2,2012,141000,66,4
East Midlands,DN33 3,2012,135000,155,-11
East Midlands,DN34 4,2012,96000,109,-4
East Midlands,DN34 5,2012,97000,123,-4
East Midlands,DN35 0,2012,176000,137,1
East Midlands,DN35 7,2012,78000,134,4
East Midlands,DN35 8,2012,101000,100,-2
East Midlands,DN35 9,2012,121000,75,4
East Midlands,DN36 4,2012,159000,162,-4
East Midlands,DN36 5,2012,170000,110,3
East Midlands,DN37 0,2012,199000,86,6
East Midlands,DN37 7,2012,154000,31,12
East Midlands,DN37 8,2012,141000,3,57
East Midlands,DN37 9,2012,112000,82,-9
East Midlands,DN38 6,2012,149000,22,-21
East Midlands,DN39 6,2012,137000,34,5
East Midlands,DN4 0,2012,79000,95,-8
East Midlands,DN4 5,2012,148000,74,8
East Midlands,DN4 6,2012,161000,130,-2
East Midlands,DN4 7,2012,181000,103,5
East Midlands,DN4 8,2012,125000,79,9
East Midlands,DN4 9,2012,110000,85,-2
East Midlands,DN40 1,2012,88000,24,-3
East Midlands,DN40 2,2012,109000,35,-4
East Midlands,DN40 3,2012,106000,23,-6
East Midlands,DN41 7,2012,205000,36,-1
East Midlands,DN41 8,2012,145000,40,-6
East Midlands,DN5 0,2012,93000,61,-2
East Midlands,DN5 7,2012,181000,98,-4
East Midlands,DN5 8,2012,121000,131,1
East Midlands,DN5 9,2012,93000,91,-10
East Midlands,DN6 0,2012,124000,41,23
East Midlands,DN6 7,2012,90000,68,-7
East Midlands,DN6 8,2012,112000,65,11
East Midlands,DN6 9,2012,175000,51,28
East Midlands,DN7 4,2012,99000,48,-11
East Midlands,DN7 5,2012,119000,34,11
East Midlands,DN7 6,2012,142000,59,-14
East Midlands,DN8 4,2012,91000,68,1
East Midlands,DN8 5,2012,105000,78,-3
East Midlands,DN9 1,2012,177000,115,1
East Midlands,DN9 2,2012,184000,56,-7
East Midlands,DN9 3,2012,183000,76,8
East Midlands,LE1 1,2012,121000,20,12
East Midlands,LE1 2,2012,64000,3,-12
East Midlands,LE1 3,2012,80000,27,11
East Midlands,LE1 4,2012,100000,6,3
East Midlands,LE1 5,2012,97000,8,-17
East Midlands,LE1 6,2012,130000,22,-8
East Midlands,LE1 7,2012,159000,7,-9
East Midlands,LE10 0,2012,135000,286,-1
East Midlands,LE10 1,2012,142000,118,-11
East Midlands,LE10 2,2012,187000,188,-8
East Midlands,LE10 3,2012,285000,30,33
East Midlands,LE11 1,2012,103000,84,-4
East Midlands,LE11 2,2012,170000,204,0
East Midlands,LE11 3,2012,206000,123,-1
East Midlands,LE11 4,2012,134000,91,0
East Midlands,LE11 5,2012,135000,110,1
East Midlands,LE12 5,2012,248000,126,2
East Midlands,LE12 6,2012,225000,169,-7
East Midlands,LE12 7,2012,155000,263,-1
East Midlands,LE12 8,2012,243000,275,-7
East Midlands,LE12 9,2012,152000,213,1
East Midlands,LE13 0,2012,166000,173,6
East Midlands,LE13 1,2012,158000,182,5
East Midlands,LE14 2,2012,301000,50,11
East Midlands,LE14 3,2012,217000,94,13
East Midlands,LE14 4,2012,263000,78,-4
East Midlands,LE15 6,2012,201000,178,4
East Midlands,LE15 7,2012,255000,106,-2
East Midlands,LE15 8,2012,350000,68,-3
East Midlands,LE15 9,2012,343000,88,33
East Midlands,LE16 7,2012,233000,220,-8
East Midlands,LE16 8,2012,284000,128,2
East Midlands,LE16 9,2012,209000,260,2
East Midlands,LE17 4,2012,200000,126,-6
East Midlands,LE17 5,2012,283000,63,-6
East Midlands,LE17 6,2012,290000,62,22
East Midlands,LE18 1,2012,144000,83,-1
East Midlands,LE18 2,2012,124000,85,-3
East Midlands,LE18 3,2012,166000,120,2
East Midlands,LE18 4,2012,117000,88,5
East Midlands,LE19 2,2012,177000,99,0
East Midlands,LE19 3,2012,197000,71,7
East Midlands,LE19 4,2012,142000,52,-11
East Midlands,LE2 0,2012,118000,31,-8
East Midlands,LE2 1,2012,156000,92,-1
East Midlands,LE2 2,2012,237000,68,-23
East Midlands,LE2 3,2012,235000,135,-2
East Midlands,LE2 4,2012,207000,113,-4
East Midlands,LE2 5,2012,181000,104,-5
East Midlands,LE2 6,2012,135000,96,5
East Midlands,LE2 7,2012,118000,110,-8
East Midlands,LE2 8,2012,147000,137,14
East Midlands,LE2 9,2012,134000,141,9
East Midlands,LE3 0,2012,132000,99,-1
East Midlands,LE3 1,2012,107000,63,8
East Midlands,LE3 2,2012,127000,126,5
East Midlands,LE3 3,2012,162000,176,2
East Midlands,LE3 5,2012,94000,58,2
East Midlands,LE3 6,2012,135000,115,1
East Midlands,LE3 8,2012,175000,119,-1
East Midlands,LE3 9,2012,115000,126,-5
East Midlands,LE4 0,2012,113000,114,1
East Midlands,LE4 1,2012,106000,35,-5
East Midlands,LE4 2,2012,104000,76,4
East Midlands,LE4 3,2012,186000,160,8
East Midlands,LE4 4,2012,165000,78,10
East Midlands,LE4 5,2012,128000,63,-14
East Midlands,LE4 6,2012,124000,51,5
East Midlands,LE4 7,2012,141000,63,-5
East Midlands,LE4 8,2012,136000,74,-4
East Midlands,LE4 9,2012,112000,94,-4
East Midlands,LE5 0,2012,121000,52,-4
East Midlands,LE5 1,2012,167000,140,2
East Midlands,LE5 2,2012,132000,90,-5
East Midlands,LE5 3,2012,112000,41,-5
East Midlands,LE5 4,2012,129000,79,4
East Midlands,LE5 5,2012,173000,86,1
East Midlands,LE5 6,2012,184000,79,-10
East Midlands,LE6 0,2012,194000,149,-2
East Midlands,LE65 1,2012,231000,94,3
East Midlands,LE65 2,2012,176000,84,-10
East Midlands,LE67 1,2012,157000,85,-2
East Midlands,LE67 2,2012,149000,100,-13
East Midlands,LE67 3,2012,119000,155,3
East Midlands,LE67 4,2012,144000,94,-1
East Midlands,LE67 5,2012,123000,111,-11
East Midlands,LE67 6,2012,147000,126,-6
East Midlands,LE67 8,2012,191000,60,-9
East Midlands,LE67 9,2012,152000,59,-31
East Midlands,LE7 1,2012,146000,81,2
East Midlands,LE7 2,2012,189000,98,9
East Midlands,LE7 3,2012,205000,65,-5
East Midlands,LE7 4,2012,278000,42,-9
East Midlands,LE7 7,2012,208000,209,-6
East Midlands,LE7 9,2012,278000,117,13
East Midlands,LE8 0,2012,232000,135,-11
East Midlands,LE8 4,2012,165000,77,0
East Midlands,LE8 5,2012,194000,140,-4
East Midlands,LE8 6,2012,160000,66,-5
East Midlands,LE8 8,2012,155000,71,-1
East Midlands,LE8 9,2012,256000,81,-1
East Midlands,LE9 1,2012,187000,37,15
East Midlands,LE9 2,2012,283000,73,-6
East Midlands,LE9 3,2012,172000,42,7
East Midlands,LE9 4,2012,168000,127,-4
East Midlands,LE9 6,2012,186000,98,2
East Midlands,LE9 7,2012,151000,160,-8
East Midlands,LE9 8,2012,119000,93,-3
East Midlands,LE9 9,2012,187000,73,-13
East Midlands,LN1 1,2012,159000,159,3
East Midlands,LN1 2,2012,175000,122,-5
East Midlands,LN1 3,2012,128000,169,-4
East Midlands,LN10 5,2012,166000,15,-1
East Midlands,LN10 6,2012,219000,100,8
East Midlands,LN11 0,2012,137000,116,-10
East Midlands,LN11 7,2012,160000,40,8
East Midlands,LN11 8,2012,145000,101,-7
East Midlands,LN11 9,2012,146000,75,1
East Midlands,LN12 1,2012,105000,64,5
East Midlands,LN12 2,2012,132000,181,3
East Midlands,LN13 0,2012,170000,31,5
East Midlands,LN13 9,2012,147000,71,1
East Midlands,LN2 1,2012,218000,29,-9
East Midlands,LN2 2,2012,177000,144,-7
East Midlands,LN2 3,2012,168000,75,-19
East Midlands,LN2 4,2012,153000,181,2
East Midlands,LN2 5,2012,87000,95,0
East Midlands,LN3 4,2012,169000,105,10
East Midlands,LN3 5,2012,126000,46,-7
East Midlands,LN4 1,2012,158000,164,-1
East Midlands,LN4 2,2012,169000,137,5
East Midlands,LN4 3,2012,183000,83,8
East Midlands,LN4 4,2012,138000,127,-3
East Midlands,LN5 0,2012,223000,65,-3
East Midlands,LN5 7,2012,97000,101,-1
East Midlands,LN5 8,2012,103000,128,12
East Midlands,LN5 9,2012,170000,137,-6
East Midlands,LN6 0,2012,124000,147,11
East Midlands,LN6 3,2012,135000,84,1
East Midlands,LN6 4,2012,171000,2,66
East Midlands,LN6 5,2012,146000,34,-13
East Midlands,LN6 7,2012,128000,138,6
East Midlands,LN6 8,2012,156000,153,-1
East Midlands,LN6 9,2012,167000,327,1
East Midlands,LN7 6,2012,174000,74,5
East Midlands,LN8 2,2012,193000,14,-11
East Midlands,LN8 3,2012,161000,151,5
East Midlands,LN8 5,2012,151000,37,-5
East Midlands,LN8 6,2012,124000,28,-24
East Midlands,LN9 5,2012,151000,57,-15
East Midlands,LN9 6,2012,143000,60,12
East Midlands,NG1 1,2012,111000,34,-10
East Midlands,NG1 2,2012,88000,1,-80
East Midlands,NG1 3,2012,120000,12,3
East Midlands,NG1 4,2012,165000,4,-3
East Midlands,NG1 5,2012,146000,33,-14
East Midlands,NG1 6,2012,174000,6,-12
East Midlands,NG1 7,2012,90000,2,3
East Midlands,NG10 1,2012,107000,101,0
East Midlands,NG10 2,2012,156000,93,16
East Midlands,NG10 3,2012,142000,206,0
East Midlands,NG10 4,2012,124000,144,-3
East Midlands,NG10 5,2012,127000,122,-14
East Midlands,NG11 0,2012,210000,21,-10
East Midlands,NG11 6,2012,203000,127,-5
East Midlands,NG11 7,2012,167000,96,2
East Midlands,NG11 8,2012,103000,118,-10
East Midlands,NG11 9,2012,84000,83,1
East Midlands,NG12 1,2012,189000,36,-22
East Midlands,NG12 2,2012,214000,122,4
East Midlands,NG12 3,2012,163000,122,-11
East Midlands,NG12 4,2012,364000,59,12
East Midlands,NG12 5,2012,238000,112,4
East Midlands,NG13 0,2012,222000,60,21
East Midlands,NG13 8,2012,201000,276,12
East Midlands,NG13 9,2012,262000,63,-13
East Midlands,NG14 5,2012,201000,60,-22
East Midlands,NG14 6,2012,195000,103,2
East Midlands,NG14 7,2012,323000,59,4
East Midlands,NG15 0,2012,135000,53,18
East Midlands,NG15 6,2012,128000,168,1
East Midlands,NG15 7,2012,107000,144,-4
East Midlands,NG15 8,2012,196000,146,-8
East Midlands,NG15 9,2012,222000,90,-8
East Midlands,NG16 1,2012,175000,103,4
East Midlands,NG16 2,2012,131000,199,-1
East Midlands,NG16 3,2012,110000,105,4
East Midlands,NG16 4,2012,104000,49,16
East Midlands,NG16 5,2012,140000,117,9
East Midlands,NG16 6,2012,108000,104,-10
East Midlands,NG17 1,2012,129000,113,-7
East Midlands,NG17 2,2012,100000,153,-2
East Midlands,NG17 3,2012,126000,89,20
East Midlands,NG17 4,2012,82000,90,-5
East Midlands,NG17 5,2012,103000,79,-8
East Midlands,NG17 7,2012,104000,86,16
East Midlands,NG17 8,2012,118000,147,-4
East Midlands,NG17 9,2012,112000,67,-2
East Midlands,NG18 1,2012,79000,10,5
East Midlands,NG18 2,2012,81000,68,7
East Midlands,NG18 3,2012,107000,93,-4
East Midlands,NG18 4,2012,162000,169,8
East Midlands,NG18 5,2012,111000,102,-3
East Midlands,NG19 0,2012,119000,179,-2
East Midlands,NG19 6,2012,96000,102,2
East Midlands,NG19 7,2012,119000,132,5
East Midlands,NG19 8,2012,104000,106,-3
East Midlands,NG19 9,2012,117000,104,-8
East Midlands,NG2 1,2012,71000,14,1
East Midlands,NG2 2,2012,117000,65,16
East Midlands,NG2 3,2012,119000,21,3
East Midlands,NG2 4,2012,80000,82,-8
East Midlands,NG2 5,2012,248000,133,5
East Midlands,NG2 6,2012,229000,209,0
East Midlands,NG2 7,2012,240000,249,1
East Midlands,NG20 0,2012,102000,132,-3
East Midlands,NG20 8,2012,80000,119,-8
East Midlands,NG20 9,2012,75000,47,-10
East Midlands,NG21 0,2012,113000,157,4
East Midlands,NG21 9,2012,141000,102,4
East Midlands,NG22 0,2012,179000,64,-3
East Midlands,NG22 8,2012,210000,87,8
East Midlands,NG22 9,2012,116000,112,0
East Midlands,NG23 5,2012,235000,109,-9
East Midlands,NG23 6,2012,240000,53,-4
East Midlands,NG23 7,2012,213000,73,0
East Midlands,NG24 1,2012,120000,117,-1
East Midlands,NG24 2,2012,161000,149,2
East Midlands,NG24 3,2012,145000,238,-2
East Midlands,NG24 4,2012,123000,165,2
East Midlands,NG25 0,2012,253000,122,-3
East Midlands,NG3 1,2012,89000,23,14
East Midlands,NG3 2,2012,87000,51,-6
East Midlands,NG3 3,2012,70000,55,-3
East Midlands,NG3 4,2012,108000,19,3
East Midlands,NG3 5,2012,195000,201,-6
East Midlands,NG3 6,2012,136000,130,-5
East Midlands,NG3 7,2012,114000,65,9
East Midlands,NG31 6,2012,76000,39,-10
East Midlands,NG31 7,2012,122000,206,3
East Midlands,NG31 8,2012,162000,177,7
East Midlands,NG31 9,2012,131000,150,2
East Midlands,NG32 1,2012,216000,51,-2
East Midlands,NG32 2,2012,258000,42,-2
East Midlands,NG32 3,2012,228000,65,9
East Midlands,NG33 4,2012,240000,56,5
East Midlands,NG33 5,2012,174000,68,-4
East Midlands,NG34 0,2012,200000,75,9
East Midlands,NG34 7,2012,134000,184,4
East Midlands,NG34 8,2012,165000,177,9
East Midlands,NG34 9,2012,147000,139,-8
East Midlands,NG4 1,2012,120000,159,3
East Midlands,NG4 2,2012,108000,126,0
East Midlands,NG4 3,2012,132000,111,-1
East Midlands,NG4 4,2012,145000,113,-13
East Midlands,NG5 1,2012,118000,91,-6
East Midlands,NG5 2,2012,130000,68,-2
East Midlands,NG5 3,2012,130000,63,6
East Midlands,NG5 4,2012,166000,141,-13
East Midlands,NG5 5,2012,91000,147,-1
East Midlands,NG5 6,2012,117000,127,-5
East Midlands,NG5 7,2012,115000,87,6
East Midlands,NG5 8,2012,155000,192,5
East Midlands,NG5 9,2012,87000,76,1
East Midlands,NG6 0,2012,99000,110,8
East Midlands,NG6 7,2012,96000,29,-5
East Midlands,NG6 8,2012,93000,141,-11
East Midlands,NG6 9,2012,98000,61,18
East Midlands,NG7 1,2012,212000,101,-3
East Midlands,NG7 2,2012,160000,54,7
East Midlands,NG7 3,2012,83000,15,17
East Midlands,NG7 4,2012,113000,19,-5
East Midlands,NG7 5,2012,82000,50,-5
East Midlands,NG7 6,2012,90000,54,0
East Midlands,NG7 7,2012,79000,47,-9
East Midlands,NG8 1,2012,166000,98,-6
East Midlands,NG8 2,2012,213000,128,6
East Midlands,NG8 3,2012,123000,79,12
East Midlands,NG8 4,2012,87000,58,4
East Midlands,NG8 5,2012,82000,77,-7
East Midlands,NG8 6,2012,73000,58,4
East Midlands,NG9 1,2012,149000,131,-12
East Midlands,NG9 2,2012,129000,165,-3
East Midlands,NG9 3,2012,224000,133,17
East Midlands,NG9 4,2012,146000,75,-5
East Midlands,NG9 5,2012,166000,123,6
East Midlands,NG9 6,2012,171000,133,-9
East Midlands,NG9 7,2012,117000,72,-9
East Midlands,NG9 8,2012,120000,114,-2
East Midlands,S1 2,2012,136000,44,-5
East Midlands,S1 4,2012,101000,43,-9
East Midlands,S10 1,2012,157000,198,2
East Midlands,S10 2,2012,300000,32,19
East Midlands,S10 3,2012,342000,110,21
East Midlands,S10 4,2012,259000,94,-3
East Midlands,S10 5,2012,246000,97,13
East Midlands,S11 7,2012,251000,177,10
East Midlands,S11 8,2012,178000,132,2
East Midlands,S11 9,2012,313000,163,-5
East Midlands,S12 2,2012,118000,147,8
East Midlands,S12 3,2012,144000,87,13
East Midlands,S12 4,2012,107000,100,-4
East Midlands,S13 7,2012,104000,73,12
East Midlands,S13 8,2012,107000,111,5
East Midlands,S13 9,2012,116000,132,-4
East Midlands,S14 1,2012,65000,41,-8
East Midlands,S17 3,2012,340000,105,1
East Midlands,S17 4,2012,240000,119,7
East Midlands,S18 1,2012,181000,83,1
East Midlands,S18 2,2012,154000,70,-4
East Midlands,S18 3,2012,186000,19,-13
East Midlands,S18 4,2012,224000,17,18
East Midlands,S18 7,2012,310000,10,-7
East Midlands,S18 8,2012,190000,108,-4
East Midlands,S2 1,2012,74000,34,7
East Midlands,S2 2,2012,91000,49,-2
East Midlands,S2 3,2012,97000,62,-5
East Midlands,S2 4,2012,90000,33,-12
East Midlands,S2 5,2012,69000,33,-3
East Midlands,S20 1,2012,124000,63,8
East Midlands,S20 2,2012,143000,60,1
East Midlands,S20 3,2012,197000,6,-6
East Midlands,S20 4,2012,133000,61,-4
East Midlands,S20 5,2012,183000,64,3
East Midlands,S20 6,2012,180000,42,18
East Midlands,S20 7,2012,139000,31,32
East Midlands,S20 8,2012,126000,35,22
East Midlands,S21 1,2012,123000,79,-7
East Midlands,S21 2,2012,108000,9,-3
East Midlands,S21 3,2012,149000,36,26
East Midlands,S21 4,2012,125000,53,5
