region,postcode_sector,year,avg_price,volume,delta
East Midlands,DN14 8,1996,51000,56,9
East Midlands,DN14 9,1996,56000,74,8
East Midlands,DN15 0,1996,68000,11,62
East Midlands,DN15 6,1996,26000,70,4
East Midlands,DN15 7,1996,33000,131,-3
East Midlands,DN15 8,1996,46000,188,0
East Midlands,DN15 9,1996,50000,146,4
East Midlands,DN16 1,1996,31000,96,-6
East Midlands,DN16 2,1996,34000,94,-3
East Midlands,DN16 3,1996,46000,144,0
East Midlands,DN17 1,1996,44000,102,0
East Midlands,DN17 2,1996,42000,125,-7
East Midlands,DN17 3,1996,49000,107,4
East Midlands,DN17 4,1996,52000,75,8
East Midlands,DN18 5,1996,46000,99,7
East Midlands,DN18 6,1996,50000,39,11
East Midlands,DN19 7,1996,57000,125,6
East Midlands,DN2 4,1996,32000,81,0
East Midlands,DN2 5,1996,50000,125,9
East Midlands,DN2 6,1996,39000,69,5
East Midlands,DN20 0,1996,52000,134,-2
East Midlands,DN20 8,1996,56000,81,24
East Midlands,DN20 9,1996,60000,103,11
East Midlands,DN21 1,1996,27000,153,-21
East Midlands,DN21 2,1996,30000,142,-17
East Midlands,DN21 3,1996,57000,85,6
East Midlands,DN21 4,1996,54000,72,-14
East Midlands,DN21 5,1996,65000,76,14
East Midlands,DN22 0,1996,72000,59,12
East Midlands,DN22 6,1996,47000,120,-6
East Midlands,DN22 7,1996,48000,254,9
East Midlands,DN22 8,1996,80000,53,31
East Midlands,DN22 9,1996,75000,48,17
East Midlands,DN3 1,1996,53000,162,2
East Midlands,DN3 2,1996,44000,178,-2
East Midlands,DN3 3,1996,49000,177,-8
East Midlands,DN31 1,1996,26000,41,-4
East Midlands,DN31 2,1996,25000,140,-4
East Midlands,DN31 3,1996,14000,3,-50
East Midlands,DN32 0,1996,48000,143,17
East Midlands,DN32 7,1996,21000,85,5
East Midlands,DN32 8,1996,35000,170,-3
East Midlands,DN32 9,1996,25000,147,-4
East Midlands,DN33 1,1996,22000,23,-19
East Midlands,DN33 2,1996,53000,96,13
East Midlands,DN33 3,1996,52000,62,13
East Midlands,DN34 4,1996,38000,139,-7
East Midlands,DN34 5,1996,42000,181,5
East Midlands,DN35 0,1996,61000,218,2
East Midlands,DN35 7,1996,29000,299,-15
East Midlands,DN35 8,1996,34000,232,0
East Midlands,DN35 9,1996,45000,76,-6
East Midlands,DN36 4,1996,58000,176,-8
East Midlands,DN36 5,1996,60000,179,18
East Midlands,DN37 0,1996,67000,141,8
East Midlands,DN37 7,1996,64000,63,25
East Midlands,DN37 8,1996,70000,1,-40
East Midlands,DN37 9,1996,48000,154,4
East Midlands,DN38 6,1996,48000,35,-13
East Midlands,DN39 6,1996,50000,35,0
East Midlands,DN4 0,1996,36000,172,-3
East Midlands,DN4 5,1996,32000,64,-6
East Midlands,DN4 6,1996,62000,178,-2
East Midlands,DN4 7,1996,67000,110,10
East Midlands,DN4 8,1996,27000,81,12
East Midlands,DN4 9,1996,41000,130,-5
East Midlands,DN40 1,1996,35000,56,13
East Midlands,DN40 2,1996,39000,75,-3
East Midlands,DN40 3,1996,47000,29,18
East Midlands,DN41 7,1996,69000,46,19
East Midlands,DN41 8,1996,53000,62,0
East Midlands,DN5 0,1996,33000,146,-11
East Midlands,DN5 7,1996,68000,153,-1
East Midlands,DN5 8,1996,41000,138,-2
East Midlands,DN5 9,1996,29000,136,-3
East Midlands,DN6 0,1996,25000,59,-17
East Midlands,DN6 7,1996,41000,108,-5
East Midlands,DN6 8,1996,41000,102,24
East Midlands,DN6 9,1996,52000,61,-7
East Midlands,DN7 4,1996,44000,127,13
East Midlands,DN7 5,1996,32000,53,-20
East Midlands,DN7 6,1996,45000,97,-6
East Midlands,DN8 4,1996,34000,111,-8
East Midlands,DN8 5,1996,40000,88,8
East Midlands,DN9 1,1996,58000,130,5
East Midlands,DN9 2,1996,62000,75,-7
East Midlands,DN9 3,1996,60000,123,-10
East Midlands,LE1 1,1996,60000,1,-22
East Midlands,LE1 2,1996,6000,1,-70
East Midlands,LE1 3,1996,300000,1,216
East Midlands,LE1 6,1996,46000,16,-4
East Midlands,LE1 7,1996,85000,7,-20
East Midlands,LE10 0,1996,50000,486,2
East Midlands,LE10 1,1996,55000,249,8
East Midlands,LE10 2,1996,65000,266,2
East Midlands,LE10 3,1996,80000,37,-6
East Midlands,LE11 1,1996,37000,178,-3
East Midlands,LE11 2,1996,65000,262,0
East Midlands,LE11 3,1996,81000,191,-1
East Midlands,LE11 4,1996,56000,184,-5
East Midlands,LE11 5,1996,45000,187,-8
East Midlands,LE12 5,1996,86000,117,7
East Midlands,LE12 6,1996,96000,112,30
East Midlands,LE12 7,1996,59000,424,9
East Midlands,LE12 8,1996,87000,292,5
East Midlands,LE12 9,1996,53000,262,4
East Midlands,LE13 0,1996,50000,236,2
East Midlands,LE13 1,1996,60000,275,0
East Midlands,LE14 2,1996,119000,59,21
East Midlands,LE14 3,1996,73000,90,11
East Midlands,LE14 4,1996,84000,111,-1
East Midlands,LE15 6,1996,66000,218,3
East Midlands,LE15 7,1996,99000,101,1
East Midlands,LE15 8,1996,104000,121,-2
East Midlands,LE15 9,1996,90000,149,2
East Midlands,LE16 7,1996,73000,205,6
East Midlands,LE16 8,1996,93000,259,11
East Midlands,LE16 9,1996,65000,289,5
East Midlands,LE17 4,1996,67000,174,3
East Midlands,LE17 5,1996,92000,113,6
East Midlands,LE17 6,1996,84000,66,-6
East Midlands,LE18 1,1996,51000,88,6
East Midlands,LE18 2,1996,46000,124,-2
East Midlands,LE18 3,1996,55000,174,2
East Midlands,LE18 4,1996,40000,149,3
East Midlands,LE19 2,1996,64000,122,19
East Midlands,LE19 3,1996,62000,130,9
East Midlands,LE19 4,1996,49000,81,4
East Midlands,LE2 0,1996,34000,76,-6
East Midlands,LE2 1,1996,47000,210,-2
East Midlands,LE2 2,1996,106000,125,6
East Midlands,LE2 3,1996,74000,240,-3
East Midlands,LE2 4,1996,77000,271,-5
East Midlands,LE2 5,1996,58000,132,-3
East Midlands,LE2 6,1996,45000,167,-2
East Midlands,LE2 7,1996,31000,74,-16
East Midlands,LE2 8,1996,42000,193,0
East Midlands,LE2 9,1996,43000,190,7
East Midlands,LE3 0,1996,39000,216,-5
East Midlands,LE3 1,1996,30000,55,-9
East Midlands,LE3 2,1996,42000,198,-5
East Midlands,LE3 3,1996,66000,372,0
East Midlands,LE3 5,1996,32000,131,7
East Midlands,LE3 6,1996,43000,127,-7
East Midlands,LE3 8,1996,62000,190,-5
East Midlands,LE3 9,1996,34000,149,-6
East Midlands,LE4 0,1996,39000,129,-3
East Midlands,LE4 1,1996,41000,91,-5
East Midlands,LE4 2,1996,45000,130,-4
East Midlands,LE4 3,1996,61000,94,3
East Midlands,LE4 4,1996,52000,101,2
East Midlands,LE4 5,1996,36000,75,12
East Midlands,LE4 6,1996,36000,157,-3
East Midlands,LE4 7,1996,42000,128,2
East Midlands,LE4 8,1996,50000,166,14
East Midlands,LE4 9,1996,42000,110,11
East Midlands,LE5 0,1996,36000,50,3
East Midlands,LE5 1,1996,62000,203,9
East Midlands,LE5 2,1996,46000,91,-22
East Midlands,LE5 3,1996,33000,90,3
East Midlands,LE5 4,1996,37000,144,-5
East Midlands,LE5 5,1996,47000,157,-6
East Midlands,LE5 6,1996,67000,93,-4
East Midlands,LE6 0,1996,67000,249,6
East Midlands,LE65 1,1996,82000,144,-4
East Midlands,LE65 2,1996,61000,127,9
East Midlands,LE67 1,1996,51000,105,16
East Midlands,LE67 2,1996,58000,172,-8
East Midlands,LE67 3,1996,35000,147,-10
East Midlands,LE67 4,1996,57000,161,6
East Midlands,LE67 5,1996,51000,166,-4
East Midlands,LE67 6,1996,43000,94,-4
East Midlands,LE67 8,1996,74000,84,-17
East Midlands,LE67 9,1996,64000,140,0
East Midlands,LE7 1,1996,53000,165,0
East Midlands,LE7 2,1996,55000,118,2
East Midlands,LE7 3,1996,63000,77,3
East Midlands,LE7 4,1996,105000,69,-9
East Midlands,LE7 7,1996,78000,245,-3
East Midlands,LE7 9,1996,99000,169,1
East Midlands,LE8 0,1996,79000,130,-13
East Midlands,LE8 4,1996,56000,78,2
East Midlands,LE8 5,1996,64000,114,5
East Midlands,LE8 6,1996,70000,217,4
East Midlands,LE8 8,1996,58000,138,4
East Midlands,LE8 9,1996,84000,79,8
East Midlands,LE9 1,1996,66000,66,16
East Midlands,LE9 2,1996,84000,87,-8
East Midlands,LE9 3,1996,59000,51,16
East Midlands,LE9 4,1996,62000,110,7
East Midlands,LE9 6,1996,67000,266,12
East Midlands,LE9 7,1996,56000,196,8
East Midlands,LE9 8,1996,46000,198,-2
East Midlands,LE9 9,1996,76000,93,13
East Midlands,LN1 1,1996,44000,161,16
East Midlands,LN1 2,1996,63000,131,24
East Midlands,LN1 3,1996,43000,176,10
East Midlands,LN10 5,1996,76000,9,69
East Midlands,LN10 6,1996,69000,103,1
East Midlands,LN11 0,1996,49000,202,0
East Midlands,LN11 7,1996,48000,91,-13
East Midlands,LN11 8,1996,48000,120,-16
East Midlands,LN11 9,1996,52000,139,6
East Midlands,LN12 1,1996,36000,95,6
East Midlands,LN12 2,1996,44000,225,5
East Midlands,LN13 0,1996,49000,48,7
East Midlands,LN13 9,1996,48000,58,4
East Midlands,LN2 1,1996,74000,42,21
East Midlands,LN2 2,1996,64000,132,-2
East Midlands,LN2 3,1996,64000,104,12
East Midlands,LN2 4,1996,52000,198,11
East Midlands,LN2 5,1996,34000,130,13
East Midlands,LN3 4,1996,53000,84,-4
East Midlands,LN3 5,1996,56000,42,-3
East Midlands,LN4 1,1996,59000,217,0
East Midlands,LN4 2,1996,61000,155,9
East Midlands,LN4 3,1996,50000,119,-6
East Midlands,LN4 4,1996,47000,134,7
East Midlands,LN5 0,1996,74000,104,-4
East Midlands,LN5 7,1996,30000,149,3
East Midlands,LN5 8,1996,35000,174,3
East Midlands,LN5 9,1996,54000,195,-5
East Midlands,LN6 0,1996,45000,234,-4
East Midlands,LN6 3,1996,56000,155,30
East Midlands,LN6 4,1996,62000,3,-35
East Midlands,LN6 5,1996,56000,94,8
East Midlands,LN6 7,1996,45000,180,-4
East Midlands,LN6 8,1996,53000,172,-4
East Midlands,LN6 9,1996,59000,123,-5
East Midlands,LN7 6,1996,57000,70,-3
East Midlands,LN8 2,1996,58000,13,-24
East Midlands,LN8 3,1996,56000,141,2
East Midlands,LN8 5,1996,64000,43,10
East Midlands,LN8 6,1996,48000,54,20
East Midlands,LN9 5,1996,52000,105,4
East Midlands,LN9 6,1996,43000,102,-7
East Midlands,NG1 1,1996,41000,15,-7
East Midlands,NG1 3,1996,58000,4,38
East Midlands,NG1 4,1996,55000,19,-7
East Midlands,NG1 5,1996,110000,2,-39
East Midlands,NG10 1,1996,42000,187,5
East Midlands,NG10 2,1996,31000,164,-24
East Midlands,NG10 3,1996,53000,232,6
East Midlands,NG10 4,1996,45000,195,12
East Midlands,NG10 5,1996,45000,174,-8
East Midlands,NG11 0,1996,87000,26,9
East Midlands,NG11 6,1996,69000,148,-3
East Midlands,NG11 7,1996,59000,62,2
East Midlands,NG11 8,1996,41000,105,-13
East Midlands,NG11 9,1996,34000,63,0
East Midlands,NG12 1,1996,91000,38,10
East Midlands,NG12 2,1996,83000,131,20
East Midlands,NG12 3,1996,63000,209,7
East Midlands,NG12 4,1996,111000,107,-1
East Midlands,NG12 5,1996,78000,123,-1
East Midlands,NG13 0,1996,79000,134,14
East Midlands,NG13 8,1996,72000,244,6
East Midlands,NG13 9,1996,102000,89,32
East Midlands,NG14 5,1996,73000,88,-12
East Midlands,NG14 6,1996,72000,140,-3
East Midlands,NG14 7,1996,110000,131,8
East Midlands,NG15 0,1996,30000,29,7
East Midlands,NG15 6,1996,45000,210,0
East Midlands,NG15 7,1996,41000,218,-7
East Midlands,NG15 8,1996,65000,96,-14
East Midlands,NG15 9,1996,95000,111,6
East Midlands,NG16 1,1996,74000,188,4
East Midlands,NG16 2,1996,51000,314,0
East Midlands,NG16 3,1996,40000,146,-2
East Midlands,NG16 4,1996,31000,73,3
East Midlands,NG16 5,1996,47000,142,4
East Midlands,NG16 6,1996,37000,122,-5
East Midlands,NG17 1,1996,51000,96,13
East Midlands,NG17 2,1996,33000,118,-3
East Midlands,NG17 3,1996,48000,151,9
East Midlands,NG17 4,1996,31000,169,-3
East Midlands,NG17 5,1996,39000,80,-5
East Midlands,NG17 7,1996,34000,107,-21
East Midlands,NG17 8,1996,39000,150,0
East Midlands,NG17 9,1996,38000,79,-3
East Midlands,NG18 1,1996,22000,21,-8
East Midlands,NG18 2,1996,28000,144,-3
East Midlands,NG18 3,1996,50000,172,6
East Midlands,NG18 4,1996,64000,172,14
East Midlands,NG18 5,1996,47000,133,15
East Midlands,NG19 0,1996,46000,222,10
East Midlands,NG19 6,1996,34000,145,3
East Midlands,NG19 7,1996,45000,103,2
East Midlands,NG19 8,1996,40000,150,11
East Midlands,NG19 9,1996,47000,165,12
East Midlands,NG2 1,1996,36000,33,12
East Midlands,NG2 2,1996,32000,84,-6
East Midlands,NG2 3,1996,59000,15,7
East Midlands,NG2 4,1996,30000,149,3
East Midlands,NG2 5,1996,65000,176,2
East Midlands,NG2 6,1996,81000,362,3
East Midlands,NG2 7,1996,81000,407,3
East Midlands,NG20 0,1996,36000,102,3
East Midlands,NG20 8,1996,29000,95,4
East Midlands,NG20 9,1996,28000,51,0
East Midlands,NG21 0,1996,38000,184,-12
East Midlands,NG21 9,1996,47000,117,9
East Midlands,NG22 0,1996,64000,82,-2
East Midlands,NG22 8,1996,75000,101,19
East Midlands,NG22 9,1996,41000,136,-2
East Midlands,NG23 5,1996,92000,116,3
East Midlands,NG23 6,1996,70000,94,-8
East Midlands,NG23 7,1996,72000,83,-1
East Midlands,NG24 1,1996,45000,125,15
East Midlands,NG24 2,1996,51000,89,-4
East Midlands,NG24 3,1996,51000,219,2
East Midlands,NG24 4,1996,49000,206,11
East Midlands,NG25 0,1996,101000,150,13
East Midlands,NG3 1,1996,30000,27,3
East Midlands,NG3 2,1996,38000,57,19
East Midlands,NG3 3,1996,34000,86,-8
East Midlands,NG3 4,1996,58000,30,-5
East Midlands,NG3 5,1996,70000,202,9
East Midlands,NG3 6,1996,51000,179,2
East Midlands,NG3 7,1996,46000,76,0
East Midlands,NG31 6,1996,29000,85,0
East Midlands,NG31 7,1996,31000,212,-22
East Midlands,NG31 8,1996,53000,373,-2
East Midlands,NG31 9,1996,44000,214,-2
East Midlands,NG32 1,1996,72000,58,0
East Midlands,NG32 2,1996,92000,56,-3
East Midlands,NG32 3,1996,76000,87,3
East Midlands,NG33 4,1996,84000,72,6
East Midlands,NG33 5,1996,56000,68,4
East Midlands,NG34 0,1996,67000,97,-8
East Midlands,NG34 7,1996,49000,310,2
East Midlands,NG34 8,1996,58000,161,16
East Midlands,NG34 9,1996,52000,249,2
East Midlands,NG4 1,1996,49000,222,9
East Midlands,NG4 2,1996,42000,184,-2
East Midlands,NG4 3,1996,48000,151,2
East Midlands,NG4 4,1996,55000,140,0
East Midlands,NG5 1,1996,46000,127,2
East Midlands,NG5 2,1996,47000,137,7
East Midlands,NG5 3,1996,53000,102,8
East Midlands,NG5 4,1996,65000,176,2
East Midlands,NG5 5,1996,38000,111,-7
East Midlands,NG5 6,1996,46000,195,5
East Midlands,NG5 7,1996,42000,110,0
East Midlands,NG5 8,1996,56000,231,-5
East Midlands,NG5 9,1996,38000,121,-3
East Midlands,NG6 0,1996,39000,147,0
East Midlands,NG6 7,1996,41000,65,0
East Midlands,NG6 8,1996,44000,227,26
East Midlands,NG6 9,1996,36000,117,9
East Midlands,NG7 1,1996,75000,222,6
East Midlands,NG7 2,1996,48000,164,0
East Midlands,NG7 3,1996,28000,36,-15
East Midlands,NG7 4,1996,46000,35,15
East Midlands,NG7 5,1996,33000,92,10
East Midlands,NG7 6,1996,35000,122,6
East Midlands,NG7 7,1996,33000,87,10
East Midlands,NG8 1,1996,68000,132,1
East Midlands,NG8 2,1996,75000,177,4
East Midlands,NG8 3,1996,44000,87,-8
East Midlands,NG8 4,1996,42000,65,0
East Midlands,NG8 5,1996,39000,124,0
East Midlands,NG8 6,1996,34000,82,-3
East Midlands,NG9 1,1996,51000,189,0
East Midlands,NG9 2,1996,46000,190,7
East Midlands,NG9 3,1996,72000,203,6
East Midlands,NG9 4,1996,58000,88,-2
East Midlands,NG9 5,1996,56000,140,8
East Midlands,NG9 6,1996,66000,168,-1
East Midlands,NG9 7,1996,44000,106,-20
East Midlands,NG9 8,1996,36000,158,-10
East Midlands,S1 4,1996,35000,11,-24
East Midlands,S10 1,1996,48000,290,4
East Midlands,S10 2,1996,86000,45,23
East Midlands,S10 3,1996,92000,137,0
East Midlands,S10 4,1996,79000,96,1
East Midlands,S10 5,1996,68000,160,-6
East Midlands,S11 7,1996,59000,220,-2
East Midlands,S11 8,1996,54000,232,2
East Midlands,S11 9,1996,112000,171,-3
East Midlands,S12 2,1996,44000,154,-4
East Midlands,S12 3,1996,50000,112,11
East Midlands,S12 4,1996,38000,152,0
East Midlands,S13 7,1996,40000,86,-26
East Midlands,S13 8,1996,41000,106,2
East Midlands,S13 9,1996,52000,155,18
East Midlands,S14 1,1996,33000,45,6
East Midlands,S17 3,1996,113000,151,5
East Midlands,S17 4,1996,71000,132,9
East Midlands,S18 1,1996,58000,129,-2
East Midlands,S18 2,1996,59000,67,16
East Midlands,S18 3,1996,65000,25,8
East Midlands,S18 4,1996,67000,16,-16
East Midlands,S18 7,1996,128000,18,24
East Midlands,S18 8,1996,72000,161,7
East Midlands,S2 1,1996,30000,47,-14
East Midlands,S2 2,1996,37000,54,-7
East Midlands,S2 3,1996,31000,95,-11
East Midlands,S2 4,1996,29000,32,-15
East Midlands,S2 5,1996,28000,36,0
East Midlands,S20 1,1996,51000,111,-18
East Midlands,S20 2,1996,54000,135,8
East Midlands,S20 3,1996,35000,4,17
East Midlands,S20 4,1996,51000,134,4
East Midlands,S20 5,1996,65000,76,12
East Midlands,S20 6,1996,50000,66,-2
East Midlands,S20 7,1996,44000,68,5
East Midlands,S20 8,1996,36000,46,-3
East Midlands,S21 1,1996,47000,115,4
East Midlands,S21 2,1996,39000,12,0
East Midlands,S21 3,1996,49000,16,0
East Midlands,S21 4,1996,49000,138,9
East Midlands,S21 5,1996,85000,10,4
East Midlands,S25 1,1996,69000,22,21
East Midlands,S25 2,1996,51000,198,-7
East Midlands,S25 3,1996,28000,14,4
East Midlands,S25 4,1996,48000,93,14
East Midlands,S25 5,1996,64000,37,12
East Midlands,S26 1,1996,67000,19,-19
East Midlands,S26 2,1996,49000,118,-4
East Midlands,S26 3,1996,59000,30,-16
East Midlands,S26 4,1996,41000,89,0
East Midlands,S26 5,1996,68000,38,10
