region,postcode_sector,year,avg_price,volume,delta
East England,PE31 8,1998,93000,127,12
East England,PE32 1,1998,73000,185,14
East England,PE32 2,1998,76000,90,9
East England,PE33 0,1998,69000,165,11
East England,PE33 9,1998,70000,120,13
East England,PE34 3,1998,60000,77,2
East England,PE34 4,1998,60000,161,11
East England,PE36 5,1998,60000,127,3
East England,PE36 6,1998,91000,102,15
East England,PE37 7,1998,63000,149,15
East England,PE37 8,1998,66000,69,6
East England,PE38 0,1998,65000,100,5
East England,PE38 9,1998,58000,149,5
East England,PE4 5,1998,55000,216,12
East England,PE4 6,1998,57000,197,19
East England,PE4 7,1998,49000,253,2
East England,PE5 7,1998,109000,28,-3
East England,PE6 0,1998,66000,134,5
East England,PE6 7,1998,68000,159,-9
East England,PE6 8,1998,67000,333,6
East England,PE6 9,1998,92000,205,11
East England,PE7 1,1998,57000,369,8
East England,PE7 2,1998,66000,90,29
East England,PE7 3,1998,64000,325,10
East England,PE7 8,1998,98000,53,8
East England,PE8 4,1998,98000,144,11
East England,PE8 5,1998,170000,62,22
East England,PE8 6,1998,113000,97,13
East England,PE9 1,1998,59000,194,9
East England,PE9 2,1998,79000,360,10
East England,PE9 3,1998,131000,110,20
East England,PE9 4,1998,92000,164,18
East Midlands,DE1 1,1998,49000,92,40
East Midlands,DE1 2,1998,53000,17,39
East Midlands,DE1 3,1998,45000,122,-2
East Midlands,DE11 0,1998,47000,312,-4
East Midlands,DE11 7,1998,54000,155,4
East Midlands,DE11 8,1998,52000,92,24
East Midlands,DE11 9,1998,47000,255,12
East Midlands,DE12 6,1998,63000,167,7
East Midlands,DE12 7,1998,69000,202,5
East Midlands,DE12 8,1998,104000,49,32
East Midlands,DE13 0,1998,55000,342,15
East Midlands,DE13 7,1998,151000,104,36
East Midlands,DE13 8,1998,112000,143,12
East Midlands,DE13 9,1998,86000,170,15
East Midlands,DE14 1,1998,42000,40,35
East Midlands,DE14 2,1998,35000,196,6
East Midlands,DE14 3,1998,52000,423,11
East Midlands,DE15 0,1998,63000,154,-3
East Midlands,DE15 9,1998,55000,279,2
East Midlands,DE21 2,1998,61000,425,3
East Midlands,DE21 4,1998,62000,227,51
East Midlands,DE21 5,1998,91000,59,3
East Midlands,DE21 6,1998,41000,224,8
East Midlands,DE21 7,1998,50000,196,16
East Midlands,DE22 1,1998,78000,129,10
East Midlands,DE22 2,1998,78000,275,4
East Midlands,DE22 3,1998,35000,345,6
East Midlands,DE22 4,1998,41000,79,-2
East Midlands,DE22 5,1998,178000,27,17
East Midlands,DE23 1,1998,55000,174,6
East Midlands,DE23 2,1998,70000,51,-1
East Midlands,DE23 3,1998,98000,170,26
East Midlands,DE23 4,1998,71000,46,-15
East Midlands,DE23 6,1998,48000,320,4
East Midlands,DE23 7,1998,250000,1,285
East Midlands,DE23 8,1998,23000,246,-4
East Midlands,DE24 0,1998,41000,311,2
East Midlands,DE24 3,1998,48000,209,0
East Midlands,DE24 5,1998,84000,51,15
East Midlands,DE24 8,1998,26000,222,0
East Midlands,DE24 9,1998,40000,164,3
East Midlands,DE3 0,1998,80000,209,45
East Midlands,DE3 9,1998,70000,143,-1
East Midlands,DE4 2,1998,88000,199,0
East Midlands,DE4 3,1998,74000,217,14
East Midlands,DE4 4,1998,73000,152,4
East Midlands,DE4 5,1998,106000,95,19
East Midlands,DE45 1,1998,102000,162,-2
East Midlands,DE5 3,1998,52000,228,13
East Midlands,DE5 8,1998,44000,42,-15
East Midlands,DE5 9,1998,45000,79,10
East Midlands,DE55 1,1998,52000,163,-5
East Midlands,DE55 2,1998,48000,127,4
East Midlands,DE55 3,1998,55000,102,10
East Midlands,DE55 4,1998,37000,119,-12
East Midlands,DE55 5,1998,42000,134,11
East Midlands,DE55 6,1998,57000,82,-2
East Midlands,DE55 7,1998,43000,125,-2
East Midlands,DE56 0,1998,66000,296,12
East Midlands,DE56 1,1998,51000,353,6
East Midlands,DE56 2,1998,70000,135,0
East Midlands,DE56 4,1998,119000,100,14
East Midlands,DE6 1,1998,101000,172,11
East Midlands,DE6 2,1998,118000,93,24
East Midlands,DE6 3,1998,123000,52,3
East Midlands,DE6 4,1998,107000,11,-1
East Midlands,DE6 5,1998,108000,51,8
East Midlands,DE65 5,1998,76000,276,6
East Midlands,DE65 6,1998,79000,162,-7
East Midlands,DE7 4,1998,49000,205,2
East Midlands,DE7 5,1998,37000,211,3
East Midlands,DE7 6,1998,64000,198,8
East Midlands,DE7 8,1998,39000,195,3
East Midlands,DE7 9,1998,63000,216,3
East Midlands,DE72 2,1998,99000,118,27
East Midlands,DE72 3,1998,76000,388,7
East Midlands,DE73 1,1998,194000,5,34
East Midlands,DE73 5,1998,74000,30,7
East Midlands,DE73 6,1998,66000,155,-3
East Midlands,DE73 7,1998,123000,22,11
East Midlands,DE73 8,1998,81000,137,4
East Midlands,DE74 2,1998,77000,227,10
East Midlands,DE75 7,1998,48000,363,2
East Midlands,DN1 1,1998,59000,8,228
East Midlands,DN1 2,1998,33000,117,-3
East Midlands,DN1 3,1998,38000,7,90
East Midlands,DN10 4,1998,68000,96,17
East Midlands,DN10 5,1998,76000,27,7
East Midlands,DN10 6,1998,89000,107,25
East Midlands,DN11 0,1998,49000,223,14
East Midlands,DN11 8,1998,37000,83,-3
East Midlands,DN11 9,1998,77000,138,5
East Midlands,DN12 1,1998,33000,117,-3
East Midlands,DN12 2,1998,44000,78,10
East Midlands,DN12 3,1998,35000,65,0
East Midlands,DN12 4,1998,59000,13,2
East Midlands,DN14 0,1998,62000,83,-2
East Midlands,DN14 5,1998,33000,124,-3
East Midlands,DN14 6,1998,37000,192,6
East Midlands,DN14 7,1998,64000,143,0
East Midlands,DN14 8,1998,47000,54,-13
East Midlands,DN14 9,1998,64000,72,19
East Midlands,DN15 0,1998,91000,9,10
East Midlands,DN15 6,1998,35000,102,30
East Midlands,DN15 7,1998,37000,136,-16
East Midlands,DN15 8,1998,48000,207,12
East Midlands,DN15 9,1998,52000,154,4
East Midlands,DN16 1,1998,34000,79,6
East Midlands,DN16 2,1998,38000,120,6
East Midlands,DN16 3,1998,47000,185,-2
East Midlands,DN17 1,1998,44000,133,-2
East Midlands,DN17 2,1998,46000,115,10
East Midlands,DN17 3,1998,65000,142,7
East Midlands,DN17 4,1998,52000,79,-9
East Midlands,DN18 5,1998,47000,140,15
East Midlands,DN18 6,1998,48000,50,12
East Midlands,DN19 7,1998,57000,141,10
East Midlands,DN2 4,1998,35000,125,3
East Midlands,DN2 5,1998,48000,147,2
East Midlands,DN2 6,1998,42000,79,11
East Midlands,DN20 0,1998,52000,120,0
East Midlands,DN20 8,1998,49000,84,-11
East Midlands,DN20 9,1998,55000,137,-7
East Midlands,DN21 1,1998,30000,159,-3
East Midlands,DN21 2,1998,29000,144,0
East Midlands,DN21 3,1998,61000,98,9
East Midlands,DN21 4,1998,55000,70,-7
East Midlands,DN21 5,1998,64000,83,2
East Midlands,DN22 0,1998,85000,57,13
East Midlands,DN22 6,1998,47000,124,2
East Midlands,DN22 7,1998,52000,289,-2
East Midlands,DN22 8,1998,67000,82,-11
East Midlands,DN22 9,1998,76000,29,7
East Midlands,DN3 1,1998,58000,208,7
East Midlands,DN3 2,1998,44000,151,-2
East Midlands,DN3 3,1998,58000,315,12
East Midlands,DN31 1,1998,25000,29,-14
East Midlands,DN31 2,1998,25000,141,-4
East Midlands,DN31 3,1998,24000,4,-43
East Midlands,DN32 0,1998,43000,144,-4
East Midlands,DN32 7,1998,21000,87,-5
East Midlands,DN32 8,1998,38000,160,-5
East Midlands,DN32 9,1998,26000,176,-4
East Midlands,DN33 1,1998,23000,29,0
East Midlands,DN33 2,1998,57000,96,8
East Midlands,DN33 3,1998,59000,154,0
East Midlands,DN34 4,1998,43000,179,2
East Midlands,DN34 5,1998,42000,237,2
East Midlands,DN35 0,1998,68000,221,5
East Midlands,DN35 7,1998,30000,273,-3
East Midlands,DN35 8,1998,35000,218,-3
East Midlands,DN35 9,1998,50000,77,4
East Midlands,DN36 4,1998,66000,224,-1
East Midlands,DN36 5,1998,64000,158,10
East Midlands,DN37 0,1998,73000,146,6
East Midlands,DN37 7,1998,66000,62,8
East Midlands,DN37 8,1998,58000,6,14
East Midlands,DN37 9,1998,50000,170,4
East Midlands,DN38 6,1998,54000,36,-13
East Midlands,DN39 6,1998,61000,50,11
East Midlands,DN4 0,1998,30000,195,-3
East Midlands,DN4 5,1998,43000,64,30
East Midlands,DN4 6,1998,74000,199,4
East Midlands,DN4 7,1998,67000,147,-3
East Midlands,DN4 8,1998,50000,173,72
East Midlands,DN4 9,1998,48000,157,12
East Midlands,DN40 1,1998,32000,78,-18
East Midlands,DN40 2,1998,43000,86,13
East Midlands,DN40 3,1998,42000,49,-21
East Midlands,DN41 7,1998,76000,33,0
East Midlands,DN41 8,1998,58000,62,9
East Midlands,DN5 0,1998,44000,119,16
East Midlands,DN5 7,1998,75000,194,4
East Midlands,DN5 8,1998,47000,162,9
East Midlands,DN5 9,1998,33000,160,6
East Midlands,DN6 0,1998,38000,76,-19
East Midlands,DN6 7,1998,45000,153,5
East Midlands,DN6 8,1998,39000,111,-3
East Midlands,DN6 9,1998,65000,88,-2
East Midlands,DN7 4,1998,46000,146,-8
East Midlands,DN7 5,1998,33000,44,-13
East Midlands,DN7 6,1998,52000,84,-2
East Midlands,DN8 4,1998,35000,84,6
East Midlands,DN8 5,1998,39000,83,3
East Midlands,DN9 1,1998,70000,169,17
East Midlands,DN9 2,1998,71000,99,8
East Midlands,DN9 3,1998,60000,185,-2
East Midlands,LE1 3,1998,39000,4,-70
East Midlands,LE1 6,1998,60000,9,-10
East Midlands,LE1 7,1998,91000,2,49
East Midlands,LE10 0,1998,54000,544,4
East Midlands,LE10 1,1998,63000,254,2
East Midlands,LE10 2,1998,76000,270,10
East Midlands,LE10 3,1998,117000,46,14
East Midlands,LE11 1,1998,40000,160,3
East Midlands,LE11 2,1998,79000,282,13
East Midlands,LE11 3,1998,91000,195,-2
East Midlands,LE11 4,1998,58000,209,5
East Midlands,LE11 5,1998,51000,181,6
East Midlands,LE12 5,1998,96000,102,14
East Midlands,LE12 6,1998,99000,180,-3
East Midlands,LE12 7,1998,62000,458,-6
East Midlands,LE12 8,1998,100000,287,10
East Midlands,LE12 9,1998,59000,281,4
East Midlands,LE13 0,1998,63000,304,7
East Midlands,LE13 1,1998,69000,267,8
East Midlands,LE14 2,1998,120000,82,11
East Midlands,LE14 3,1998,80000,127,11
East Midlands,LE14 4,1998,111000,107,13
East Midlands,LE15 6,1998,80000,258,21
East Midlands,LE15 7,1998,115000,103,12
East Midlands,LE15 8,1998,156000,76,20
East Midlands,LE15 9,1998,102000,123,2
East Midlands,LE16 7,1998,89000,221,1
East Midlands,LE16 8,1998,103000,252,12
East Midlands,LE16 9,1998,76000,268,10
East Midlands,LE17 4,1998,82000,233,14
East Midlands,LE17 5,1998,130000,105,24
East Midlands,LE17 6,1998,117000,60,18
East Midlands,LE18 1,1998,59000,133,11
East Midlands,LE18 2,1998,54000,118,4
East Midlands,LE18 3,1998,68000,192,10
East Midlands,LE18 4,1998,42000,147,-2
East Midlands,LE19 2,1998,70000,152,4
East Midlands,LE19 3,1998,70000,130,4
East Midlands,LE19 4,1998,52000,70,-4
East Midlands,LE2 0,1998,36000,79,12
East Midlands,LE2 1,1998,58000,222,12
East Midlands,LE2 2,1998,115000,122,10
East Midlands,LE2 3,1998,83000,230,12
East Midlands,LE2 4,1998,89000,263,-5
East Midlands,LE2 5,1998,73000,126,9
East Midlands,LE2 6,1998,47000,162,-2
East Midlands,LE2 7,1998,36000,77,3
East Midlands,LE2 8,1998,47000,206,7
East Midlands,LE2 9,1998,50000,200,0
East Midlands,LE3 0,1998,41000,276,2
East Midlands,LE3 1,1998,37000,88,16
East Midlands,LE3 2,1998,49000,283,7
East Midlands,LE3 3,1998,73000,453,6
East Midlands,LE3 5,1998,35000,126,9
East Midlands,LE3 6,1998,47000,186,-2
East Midlands,LE3 8,1998,76000,216,17
East Midlands,LE3 9,1998,40000,146,14
East Midlands,LE4 0,1998,40000,148,5
East Midlands,LE4 1,1998,40000,83,-9
East Midlands,LE4 2,1998,47000,161,2
East Midlands,LE4 3,1998,70000,88,-3
East Midlands,LE4 4,1998,65000,123,14
East Midlands,LE4 5,1998,38000,73,12
East Midlands,LE4 6,1998,36000,147,6
East Midlands,LE4 7,1998,47000,124,4
East Midlands,LE4 8,1998,52000,153,6
East Midlands,LE4 9,1998,44000,147,16
East Midlands,LE5 0,1998,58000,113,61
East Midlands,LE5 1,1998,62000,190,2
East Midlands,LE5 2,1998,54000,116,8
East Midlands,LE5 3,1998,33000,110,3
East Midlands,LE5 4,1998,43000,135,10
East Midlands,LE5 5,1998,54000,212,4
East Midlands,LE5 6,1998,78000,90,8
East Midlands,LE6 0,1998,71000,244,9
East Midlands,LE65 1,1998,80000,140,-1
East Midlands,LE65 2,1998,71000,179,8
East Midlands,LE67 1,1998,66000,88,20
East Midlands,LE67 2,1998,73000,145,18
East Midlands,LE67 3,1998,39000,161,3
East Midlands,LE67 4,1998,75000,194,21
East Midlands,LE67 5,1998,52000,168,-4
East Midlands,LE67 6,1998,51000,109,-7
East Midlands,LE67 8,1998,81000,79,0
East Midlands,LE67 9,1998,77000,138,7
East Midlands,LE7 1,1998,67000,166,22
East Midlands,LE7 2,1998,66000,122,18
East Midlands,LE7 3,1998,69000,101,-8
East Midlands,LE7 4,1998,152000,60,39
East Midlands,LE7 7,1998,91000,265,10
East Midlands,LE7 9,1998,128000,186,23
East Midlands,LE8 0,1998,103000,111,8
East Midlands,LE8 4,1998,66000,93,18
East Midlands,LE8 5,1998,69000,130,-3
East Midlands,LE8 6,1998,81000,189,9
East Midlands,LE8 8,1998,64000,113,16
East Midlands,LE8 9,1998,110000,60,21
East Midlands,LE9 1,1998,70000,76,1
East Midlands,LE9 2,1998,109000,74,16
East Midlands,LE9 3,1998,65000,49,14
East Midlands,LE9 4,1998,72000,150,12
East Midlands,LE9 5,1998,225000,1,275
East Midlands,LE9 6,1998,71000,280,11
East Midlands,LE9 7,1998,56000,198,6
East Midlands,LE9 8,1998,51000,184,6
East Midlands,LE9 9,1998,73000,105,-6
East Midlands,LN1 1,1998,54000,221,15
East Midlands,LN1 2,1998,69000,220,1
East Midlands,LN1 3,1998,46000,176,5
East Midlands,LN10 5,1998,65000,8,12
East Midlands,LN10 6,1998,78000,116,7
East Midlands,LN11 0,1998,56000,203,-2
East Midlands,LN11 7,1998,61000,112,13
East Midlands,LN11 8,1998,64000,151,8
East Midlands,LN11 9,1998,60000,128,9
East Midlands,LN12 1,1998,43000,122,13
East Midlands,LN12 2,1998,47000,264,4
East Midlands,LN13 0,1998,62000,60,9
East Midlands,LN13 9,1998,54000,95,15
East Midlands,LN2 1,1998,75000,38,-17
East Midlands,LN2 2,1998,75000,198,10
East Midlands,LN2 3,1998,78000,144,11
East Midlands,LN2 4,1998,54000,222,6
East Midlands,LN2 5,1998,31000,142,-9
East Midlands,LN3 4,1998,58000,71,-2
East Midlands,LN3 5,1998,66000,43,8
East Midlands,LN4 1,1998,63000,242,7
East Midlands,LN4 2,1998,64000,232,-3
East Midlands,LN4 3,1998,56000,178,-2
East Midlands,LN4 4,1998,53000,117,15
East Midlands,LN5 0,1998,85000,113,20
East Midlands,LN5 7,1998,33000,136,-8
East Midlands,LN5 8,1998,41000,206,14
East Midlands,LN5 9,1998,61000,224,0
East Midlands,LN6 0,1998,52000,228,6
East Midlands,LN6 3,1998,55000,148,4
East Midlands,LN6 4,1998,42000,1,-58
East Midlands,LN6 5,1998,57000,79,-3
East Midlands,LN6 7,1998,52000,161,11
East Midlands,LN6 8,1998,58000,167,9
East Midlands,LN6 9,1998,62000,198,-3
East Midlands,LN7 6,1998,64000,72,10
East Midlands,LN8 2,1998,57000,23,-15
East Midlands,LN8 3,1998,65000,123,8
East Midlands,LN8 5,1998,64000,46,-10
East Midlands,LN8 6,1998,64000,45,25
East Midlands,LN9 5,1998,59000,113,-5
East Midlands,LN9 6,1998,57000,107,12
East Midlands,NG1 1,1998,44000,20,16
East Midlands,NG1 3,1998,78000,3,388
East Midlands,NG1 4,1998,60000,18,-2
East Midlands,NG1 5,1998,283000,7,24
East Midlands,NG1 6,1998,169000,9,61
East Midlands,NG1 7,1998,32000,1,39
East Midlands,NG10 1,1998,46000,232,5
East Midlands,NG10 2,1998,49000,100,4
East Midlands,NG10 3,1998,54000,351,0
East Midlands,NG10 4,1998,52000,207,8
East Midlands,NG10 5,1998,53000,161,2
East Midlands,NG11 0,1998,74000,39,-13
East Midlands,NG11 6,1998,93000,167,31
East Midlands,NG11 7,1998,69000,84,-4
East Midlands,NG11 8,1998,43000,115,-7
East Midlands,NG11 9,1998,36000,82,0
East Midlands,NG12 1,1998,74000,29,-18
East Midlands,NG12 2,1998,101000,157,6
East Midlands,NG12 3,1998,69000,171,0
East Midlands,NG12 4,1998,131000,103,14
East Midlands,NG12 5,1998,103000,148,24
East Midlands,NG13 0,1998,94000,107,9
East Midlands,NG13 8,1998,81000,351,5
East Midlands,NG13 9,1998,117000,87,16
East Midlands,NG14 5,1998,98000,74,11
East Midlands,NG14 6,1998,83000,149,5
East Midlands,NG14 7,1998,111000,82,-6
East Midlands,NG15 0,1998,39000,42,0
East Midlands,NG15 6,1998,51000,240,4
East Midlands,NG15 7,1998,39000,178,3
East Midlands,NG15 8,1998,79000,123,3
East Midlands,NG15 9,1998,109000,119,6
East Midlands,NG16 1,1998,82000,210,11
East Midlands,NG16 2,1998,52000,346,0
East Midlands,NG16 3,1998,41000,205,-2
East Midlands,NG16 4,1998,37000,88,12
East Midlands,NG16 5,1998,52000,183,8
East Midlands,NG16 6,1998,44000,189,5
East Midlands,NG17 1,1998,58000,188,4
East Midlands,NG17 2,1998,43000,195,7
East Midlands,NG17 3,1998,48000,176,2
East Midlands,NG17 4,1998,32000,139,-9
East Midlands,NG17 5,1998,52000,90,41
East Midlands,NG17 7,1998,35000,108,-17
East Midlands,NG17 8,1998,50000,211,11
East Midlands,NG17 9,1998,47000,90,15
East Midlands,NG18 1,1998,32000,26,33
East Midlands,NG18 2,1998,32000,123,3
East Midlands,NG18 3,1998,57000,167,4
East Midlands,NG18 4,1998,62000,176,-2
East Midlands,NG18 5,1998,44000,174,2
East Midlands,NG19 0,1998,49000,251,11
East Midlands,NG19 6,1998,37000,136,3
East Midlands,NG19 7,1998,53000,129,36
East Midlands,NG19 8,1998,42000,133,0
East Midlands,NG19 9,1998,47000,202,-2
East Midlands,NG2 1,1998,36000,22,3
East Midlands,NG2 2,1998,36000,87,9
East Midlands,NG2 3,1998,82000,12,44
East Midlands,NG2 4,1998,37000,213,0
East Midlands,NG2 5,1998,76000,214,7
East Midlands,NG2 6,1998,92000,447,7
East Midlands,NG2 7,1998,93000,358,18
East Midlands,NG20 0,1998,37000,119,12
East Midlands,NG20 8,1998,38000,93,31
East Midlands,NG20 9,1998,33000,71,6
East Midlands,NG21 0,1998,45000,209,12
East Midlands,NG21 9,1998,51000,119,24
East Midlands,NG22 0,1998,81000,91,-1
East Midlands,NG22 8,1998,90000,104,2
East Midlands,NG22 9,1998,47000,139,7
East Midlands,NG23 5,1998,92000,136,19
East Midlands,NG23 6,1998,91000,77,7
East Midlands,NG23 7,1998,91000,93,18
East Midlands,NG24 1,1998,49000,195,7
East Midlands,NG24 2,1998,58000,206,4
East Midlands,NG24 3,1998,58000,295,9
East Midlands,NG24 4,1998,52000,215,6
East Midlands,NG25 0,1998,118000,186,26
East Midlands,NG3 1,1998,34000,28,0
East Midlands,NG3 2,1998,32000,61,-18
East Midlands,NG3 3,1998,39000,103,5
East Midlands,NG3 4,1998,74000,22,32
East Midlands,NG3 5,1998,80000,247,0
East Midlands,NG3 6,1998,55000,219,-5
East Midlands,NG3 7,1998,53000,93,6
East Midlands,NG31 6,1998,34000,111,6
East Midlands,NG31 7,1998,39000,229,0
East Midlands,NG31 8,1998,62000,389,5
East Midlands,NG31 9,1998,53000,230,8
East Midlands,NG32 1,1998,97000,69,23
East Midlands,NG32 2,1998,94000,44,-3
East Midlands,NG32 3,1998,84000,85,-5
East Midlands,NG33 4,1998,107000,74,15
East Midlands,NG33 5,1998,66000,90,8
East Midlands,NG34 0,1998,69000,106,10
East Midlands,NG34 7,1998,54000,413,8
East Midlands,NG34 8,1998,62000,227,3
East Midlands,NG34 9,1998,59000,258,7
East Midlands,NG4 1,1998,52000,219,2
East Midlands,NG4 2,1998,51000,285,9
East Midlands,NG4 3,1998,53000,207,-4
East Midlands,NG4 4,1998,61000,181,5
East Midlands,NG5 1,1998,48000,139,0
East Midlands,NG5 2,1998,52000,153,6
East Midlands,NG5 3,1998,56000,97,-2
East Midlands,NG5 4,1998,78000,150,18
East Midlands,NG5 5,1998,40000,125,3
East Midlands,NG5 6,1998,50000,219,4
East Midlands,NG5 7,1998,44000,107,0
East Midlands,NG5 8,1998,62000,237,3
East Midlands,NG5 9,1998,41000,146,-2
East Midlands,NG6 0,1998,47000,242,24
East Midlands,NG6 7,1998,42000,79,2
East Midlands,NG6 8,1998,44000,209,2
East Midlands,NG6 9,1998,38000,152,-3
East Midlands,NG7 1,1998,83000,249,15
East Midlands,NG7 2,1998,56000,182,6
East Midlands,NG7 3,1998,28000,37,-3
East Midlands,NG7 4,1998,50000,23,-6
East Midlands,NG7 5,1998,31000,81,-3
East Midlands,NG7 6,1998,36000,127,-3
East Midlands,NG7 7,1998,35000,95,-3
East Midlands,NG8 1,1998,79000,156,18
East Midlands,NG8 2,1998,82000,181,4
East Midlands,NG8 3,1998,50000,119,0
East Midlands,NG8 4,1998,42000,67,8
East Midlands,NG8 5,1998,38000,145,-5
East Midlands,NG8 6,1998,32000,100,0
East Midlands,NG9 1,1998,59000,188,9
East Midlands,NG9 2,1998,52000,205,11
East Midlands,NG9 3,1998,79000,214,4
East Midlands,NG9 4,1998,68000,104,39
East Midlands,NG9 5,1998,63000,128,7
East Midlands,NG9 6,1998,71000,185,0
East Midlands,NG9 7,1998,53000,145,10
East Midlands,NG9 8,1998,45000,149,5
East Midlands,S1 2,1998,218000,2,142
East Midlands,S1 4,1998,35000,15,-12
East Midlands,S10 1,1998,55000,337,8
East Midlands,S10 2,1998,84000,69,4
East Midlands,S10 3,1998,111000,213,13
East Midlands,S10 4,1998,95000,109,14
East Midlands,S10 5,1998,82000,166,14
East Midlands,S11 7,1998,70000,263,8
East Midlands,S11 8,1998,64000,235,8
East Midlands,S11 9,1998,129000,204,11
East Midlands,S12 2,1998,45000,183,0
East Midlands,S12 3,1998,55000,99,10
East Midlands,S12 4,1998,46000,224,-2
East Midlands,S13 7,1998,41000,94,2
East Midlands,S13 8,1998,44000,124,7
East Midlands,S13 9,1998,57000,157,4
East Midlands,S14 1,1998,33000,44,0
East Midlands,S17 3,1998,138000,155,22
East Midlands,S17 4,1998,81000,167,9
East Midlands,S18 1,1998,67000,123,8
East Midlands,S18 2,1998,61000,96,11
East Midlands,S18 3,1998,78000,24,20
East Midlands,S18 4,1998,63000,15,0
East Midlands,S18 7,1998,174000,26,44
East Midlands,S18 8,1998,71000,120,4
East Midlands,S2 1,1998,27000,41,-10
East Midlands,S2 2,1998,39000,59,3
East Midlands,S2 3,1998,33000,87,3
East Midlands,S2 4,1998,32000,51,3
East Midlands,S2 5,1998,45000,94,29
East Midlands,S20 1,1998,49000,90,7
East Midlands,S20 2,1998,55000,118,6
East Midlands,S20 3,1998,30000,4,-57
East Midlands,S20 4,1998,55000,115,2
East Midlands,S20 5,1998,82000,146,17
East Midlands,S20 6,1998,54000,82,6
East Midlands,S20 7,1998,43000,44,-7
East Midlands,S20 8,1998,35000,50,0
East Midlands,S21 1,1998,58000,174,18
East Midlands,S21 2,1998,48000,19,17
East Midlands,S21 3,1998,53000,22,4
East Midlands,S21 4,1998,50000,114,0
East Midlands,S21 5,1998,63000,11,-2
East Midlands,S25 1,1998,88000,15,54
East Midlands,S25 2,1998,46000,195,2
East Midlands,S25 3,1998,29000,15,45
East Midlands,S25 4,1998,52000,93,2
East Midlands,S25 5,1998,73000,41,28
East Midlands,S26 1,1998,83000,26,-2
East Midlands,S26 2,1998,44000,91,-4
East Midlands,S26 3,1998,52000,28,-12
East Midlands,S26 4,1998,44000,64,-4
East Midlands,S26 5,1998,52000,43,24
East Midlands,S26 6,1998,50000,95,6
East Midlands,S26 7,1998,94000,18,38
