region,postcode_sector,year,avg_price,volume
East England,PE29 1,1995,68000,219
East England,PE29 2,1995,75000,139
East England,PE29 3,1995,44000,52
East England,PE29 6,1995,81000,182
East England,PE29 7,1995,34000,39
East England,PE3 6,1995,66000,103
East England,PE3 7,1995,30000,47
East England,PE3 8,1995,38000,89
East England,PE3 9,1995,61000,128
East England,PE30 1,1995,44000,42
East England,PE30 2,1995,33000,69
East England,PE30 3,1995,52000,249
East England,PE30 4,1995,41000,169
East England,PE30 5,1995,32000,110
East England,PE31 6,1995,58000,151
East England,PE31 7,1995,48000,151
East England,PE31 8,1995,64000,107
East England,PE32 1,1995,58000,141
East England,PE32 2,1995,64000,80
East England,PE33 0,1995,59000,173
East England,PE33 9,1995,51000,73
East England,PE34 3,1995,47000,52
East England,PE34 4,1995,49000,114
East England,PE36 5,1995,49000,88
East England,PE36 6,1995,66000,79
East England,PE37 7,1995,56000,135
East England,PE37 8,1995,54000,52
East England,PE38 0,1995,48000,65
East England,PE38 9,1995,53000,161
East England,PE4 5,1995,49000,159
East England,PE4 6,1995,49000,161
East England,PE4 7,1995,46000,177
East England,PE5 7,1995,129000,19
East England,PE6 0,1995,51000,60
East England,PE6 7,1995,58000,120
East England,PE6 8,1995,60000,327
East England,PE6 9,1995,73000,164
East England,PE7 0,1995,24000,2
East England,PE7 1,1995,51000,216
East England,PE7 2,1995,52000,59
East England,PE7 3,1995,52000,224
East England,PE8 4,1995,78000,69
East England,PE8 5,1995,104000,55
East England,PE8 6,1995,96000,74
East England,PE9 1,1995,47000,131
East England,PE9 2,1995,65000,220
East England,PE9 3,1995,82000,60
East England,PE9 4,1995,85000,161
East Midlands,DE1 1,1995,33000,48
East Midlands,DE1 2,1995,44000,14
East Midlands,DE1 3,1995,42000,115
East Midlands,DE11 0,1995,44000,169
East Midlands,DE11 7,1995,50000,120
East Midlands,DE11 8,1995,42000,53
East Midlands,DE11 9,1995,40000,179
East Midlands,DE12 6,1995,44000,110
East Midlands,DE12 7,1995,52000,141
East Midlands,DE12 8,1995,83000,35
East Midlands,DE13 0,1995,47000,262
East Midlands,DE13 7,1995,90000,42
East Midlands,DE13 8,1995,85000,114
East Midlands,DE13 9,1995,64000,117
East Midlands,DE14 1,1995,33000,31
East Midlands,DE14 2,1995,32000,219
East Midlands,DE14 3,1995,42000,261
East Midlands,DE15 0,1995,55000,128
East Midlands,DE15 9,1995,49000,211
East Midlands,DE21 2,1995,57000,326
East Midlands,DE21 4,1995,39000,124
East Midlands,DE21 5,1995,88000,56
East Midlands,DE21 6,1995,34000,168
East Midlands,DE21 7,1995,47000,167
East Midlands,DE22 1,1995,63000,131
East Midlands,DE22 2,1995,70000,206
East Midlands,DE22 3,1995,31000,258
East Midlands,DE22 4,1995,43000,58
East Midlands,DE22 5,1995,157000,13
East Midlands,DE23 1,1995,49000,146
East Midlands,DE23 2,1995,59000,29
East Midlands,DE23 3,1995,77000,125
East Midlands,DE23 4,1995,62000,29
East Midlands,DE23 6,1995,46000,279
East Midlands,DE23 7,1995,65000,1
East Midlands,DE23 8,1995,26000,214
East Midlands,DE24 0,1995,40000,217
East Midlands,DE24 3,1995,43000,167
East Midlands,DE24 5,1995,79000,47
East Midlands,DE24 8,1995,27000,188
East Midlands,DE24 9,1995,46000,105
East Midlands,DE3 0,1995,55000,98
East Midlands,DE3 5,1995,110000,1
East Midlands,DE3 9,1995,63000,110
East Midlands,DE4 2,1995,70000,118
East Midlands,DE4 3,1995,56000,165
East Midlands,DE4 4,1995,61000,93
East Midlands,DE4 5,1995,82000,67
East Midlands,DE45 1,1995,96000,106
East Midlands,DE5 3,1995,47000,191
East Midlands,DE5 8,1995,46000,44
East Midlands,DE5 9,1995,40000,69
East Midlands,DE55 1,1995,48000,131
East Midlands,DE55 2,1995,42000,149
East Midlands,DE55 3,1995,46000,69
East Midlands,DE55 4,1995,34000,106
East Midlands,DE55 5,1995,39000,110
East Midlands,DE55 6,1995,51000,81
East Midlands,DE55 7,1995,37000,108
East Midlands,DE56 0,1995,56000,236
East Midlands,DE56 1,1995,48000,261
East Midlands,DE56 2,1995,71000,103
East Midlands,DE56 4,1995,103000,71
East Midlands,DE6 1,1995,78000,164
East Midlands,DE6 2,1995,89000,49
East Midlands,DE6 3,1995,97000,67
East Midlands,DE6 4,1995,125000,13
East Midlands,DE6 5,1995,88000,55
East Midlands,DE65 5,1995,67000,161
East Midlands,DE65 6,1995,73000,149
East Midlands,DE7 4,1995,38000,101
East Midlands,DE7 5,1995,37000,138
East Midlands,DE7 6,1995,54000,167
East Midlands,DE7 8,1995,38000,213
East Midlands,DE7 9,1995,51000,102
East Midlands,DE72 2,1995,63000,55
East Midlands,DE72 3,1995,65000,267
East Midlands,DE73 1,1995,135000,4
East Midlands,DE73 5,1995,49000,26
East Midlands,DE73 6,1995,60000,107
East Midlands,DE73 7,1995,88000,22
East Midlands,DE73 8,1995,68000,90
East Midlands,DE74 2,1995,72000,175
East Midlands,DE75 7,1995,37000,261
East Midlands,DN1 1,1995,17000,8
East Midlands,DN1 2,1995,27000,114
East Midlands,DN1 3,1995,40000,7
East Midlands,DN10 4,1995,62000,75
East Midlands,DN10 5,1995,94000,15
East Midlands,DN10 6,1995,79000,93
East Midlands,DN11 0,1995,34000,117
East Midlands,DN11 8,1995,32000,100
East Midlands,DN11 9,1995,65000,117
East Midlands,DN12 1,1995,39000,135
East Midlands,DN12 2,1995,49000,92
East Midlands,DN12 3,1995,30000,60
East Midlands,DN12 4,1995,43000,10
East Midlands,DN14 0,1995,65000,91
East Midlands,DN14 5,1995,34000,84
East Midlands,DN14 6,1995,36000,176
East Midlands,DN14 7,1995,59000,99
East Midlands,DN14 8,1995,47000,49
East Midlands,DN14 9,1995,52000,67
East Midlands,DN15 0,1995,42000,12
East Midlands,DN15 6,1995,25000,62
East Midlands,DN15 7,1995,34000,106
East Midlands,DN15 8,1995,46000,165
East Midlands,DN15 9,1995,48000,113
East Midlands,DN16 1,1995,33000,84
East Midlands,DN16 2,1995,35000,96
East Midlands,DN16 3,1995,46000,162
East Midlands,DN17 1,1995,44000,103
East Midlands,DN17 2,1995,45000,119
East Midlands,DN17 3,1995,47000,99
East Midlands,DN17 4,1995,48000,58
East Midlands,DN18 5,1995,43000,105
East Midlands,DN18 6,1995,45000,32
East Midlands,DN19 7,1995,54000,107
East Midlands,DN2 4,1995,32000,64
East Midlands,DN2 5,1995,46000,103
East Midlands,DN2 6,1995,37000,63
East Midlands,DN20 0,1995,53000,110
East Midlands,DN20 8,1995,45000,81
East Midlands,DN20 9,1995,54000,95
East Midlands,DN21 1,1995,34000,123
East Midlands,DN21 2,1995,36000,106
East Midlands,DN21 3,1995,54000,81
East Midlands,DN21 4,1995,63000,52
East Midlands,DN21 5,1995,57000,81
East Midlands,DN22 0,1995,64000,49
East Midlands,DN22 6,1995,50000,101
East Midlands,DN22 7,1995,44000,216
East Midlands,DN22 8,1995,61000,70
East Midlands,DN22 9,1995,64000,27
East Midlands,DN3 1,1995,52000,143
East Midlands,DN3 2,1995,45000,186
East Midlands,DN3 3,1995,53000,166
East Midlands,DN31 1,1995,27000,43
East Midlands,DN31 2,1995,26000,150
East Midlands,DN31 3,1995,28000,6
East Midlands,DN32 0,1995,41000,123
East Midlands,DN32 7,1995,20000,75
East Midlands,DN32 8,1995,36000,147
East Midlands,DN32 9,1995,26000,152
East Midlands,DN33 1,1995,27000,24
East Midlands,DN33 2,1995,47000,80
East Midlands,DN33 3,1995,46000,62
East Midlands,DN34 4,1995,41000,139
East Midlands,DN34 5,1995,40000,134
East Midlands,DN35 0,1995,60000,183
East Midlands,DN35 7,1995,34000,287
East Midlands,DN35 8,1995,34000,185
East Midlands,DN35 9,1995,48000,80
East Midlands,DN36 4,1995,63000,140
East Midlands,DN36 5,1995,51000,129
East Midlands,DN37 0,1995,62000,135
East Midlands,DN37 7,1995,51000,37
East Midlands,DN37 8,1995,116000,4
East Midlands,DN37 9,1995,46000,97
East Midlands,DN38 6,1995,55000,25
East Midlands,DN39 6,1995,50000,45
East Midlands,DN4 0,1995,37000,195
East Midlands,DN4 5,1995,34000,62
East Midlands,DN4 6,1995,63000,127
East Midlands,DN4 7,1995,61000,116
East Midlands,DN4 8,1995,24000,72
East Midlands,DN4 9,1995,43000,114
East Midlands,DN40 1,1995,31000,56
East Midlands,DN40 2,1995,40000,68
East Midlands,DN40 3,1995,40000,34
East Midlands,DN41 7,1995,58000,28
East Midlands,DN41 8,1995,53000,72
East Midlands,DN5 0,1995,37000,122
East Midlands,DN5 7,1995,69000,141
East Midlands,DN5 8,1995,42000,160
East Midlands,DN5 9,1995,30000,130
East Midlands,DN6 0,1995,30000,56
East Midlands,DN6 7,1995,43000,112
East Midlands,DN6 8,1995,33000,76
East Midlands,DN6 9,1995,56000,47
East Midlands,DN7 4,1995,39000,100
East Midlands,DN7 5,1995,40000,53
East Midlands,DN7 6,1995,48000,78
East Midlands,DN8 4,1995,37000,61
East Midlands,DN8 5,1995,37000,66
East Midlands,DN9 1,1995,55000,120
East Midlands,DN9 2,1995,67000,79
East Midlands,DN9 3,1995,67000,74
East Midlands,LE1 1,1995,77000,3
East Midlands,LE1 2,1995,20000,2
East Midlands,LE1 3,1995,95000,1
East Midlands,LE1 4,1995,31000,1
East Midlands,LE1 6,1995,48000,16
East Midlands,LE1 7,1995,106000,4
East Midlands,LE10 0,1995,49000,360
East Midlands,LE10 1,1995,51000,193
East Midlands,LE10 2,1995,64000,280
East Midlands,LE10 3,1995,85000,29
East Midlands,LE11 1,1995,38000,121
East Midlands,LE11 2,1995,65000,255
East Midlands,LE11 3,1995,82000,147
East Midlands,LE11 4,1995,59000,147
East Midlands,LE11 5,1995,49000,156
East Midlands,LE12 5,1995,80000,93
East Midlands,LE12 6,1995,74000,112
East Midlands,LE12 7,1995,54000,298
East Midlands,LE12 8,1995,83000,294
East Midlands,LE12 9,1995,51000,212
East Midlands,LE13 0,1995,49000,195
East Midlands,LE13 1,1995,60000,218
East Midlands,LE14 2,1995,98000,54
East Midlands,LE14 3,1995,66000,90
East Midlands,LE14 4,1995,85000,83
East Midlands,LE15 6,1995,64000,171
East Midlands,LE15 7,1995,98000,85
East Midlands,LE15 8,1995,106000,70
East Midlands,LE15 9,1995,88000,102
East Midlands,LE16 7,1995,69000,176
East Midlands,LE16 8,1995,84000,157
East Midlands,LE16 9,1995,62000,213
East Midlands,LE17 4,1995,65000,168
East Midlands,LE17 5,1995,87000,88
East Midlands,LE17 6,1995,89000,43
East Midlands,LE18 1,1995,48000,101
East Midlands,LE18 2,1995,47000,88
East Midlands,LE18 3,1995,54000,129
East Midlands,LE18 4,1995,39000,122
East Midlands,LE19 2,1995,54000,94
East Midlands,LE19 3,1995,57000,129
East Midlands,LE19 4,1995,47000,96
East Midlands,LE2 0,1995,36000,99
East Midlands,LE2 1,1995,48000,202
East Midlands,LE2 2,1995,100000,113
East Midlands,LE2 3,1995,76000,218
East Midlands,LE2 4,1995,81000,242
East Midlands,LE2 5,1995,60000,115
East Midlands,LE2 6,1995,46000,121
East Midlands,LE2 7,1995,37000,50
East Midlands,LE2 8,1995,42000,182
East Midlands,LE2 9,1995,40000,134
East Midlands,LE3 0,1995,41000,215
East Midlands,LE3 1,1995,33000,69
East Midlands,LE3 2,1995,44000,229
East Midlands,LE3 3,1995,66000,231
East Midlands,LE3 5,1995,30000,104
East Midlands,LE3 6,1995,46000,135
East Midlands,LE3 8,1995,65000,144
East Midlands,LE3 9,1995,36000,164
East Midlands,LE4 0,1995,40000,110
East Midlands,LE4 1,1995,43000,85
East Midlands,LE4 2,1995,47000,124
East Midlands,LE4 3,1995,59000,75
East Midlands,LE4 4,1995,51000,117
East Midlands,LE4 5,1995,32000,71
East Midlands,LE4 6,1995,37000,153
East Midlands,LE4 7,1995,41000,147
East Midlands,LE4 8,1995,44000,145
East Midlands,LE4 9,1995,38000,158
East Midlands,LE5 0,1995,35000,57
East Midlands,LE5 1,1995,57000,161
East Midlands,LE5 2,1995,59000,112
East Midlands,LE5 3,1995,32000,90
East Midlands,LE5 4,1995,39000,138
East Midlands,LE5 5,1995,50000,173
East Midlands,LE5 6,1995,70000,122
East Midlands,LE6 0,1995,63000,197
East Midlands,LE65 1,1995,85000,139
East Midlands,LE65 2,1995,56000,97
East Midlands,LE67 1,1995,44000,68
East Midlands,LE67 2,1995,63000,217
East Midlands,LE67 3,1995,39000,145
East Midlands,LE67 4,1995,54000,107
East Midlands,LE67 5,1995,53000,130
East Midlands,LE67 6,1995,45000,75
East Midlands,LE67 8,1995,89000,68
East Midlands,LE67 9,1995,64000,119
East Midlands,LE7 1,1995,53000,148
East Midlands,LE7 2,1995,54000,107
East Midlands,LE7 3,1995,61000,94
East Midlands,LE7 4,1995,116000,45
East Midlands,LE7 7,1995,80000,190
East Midlands,LE7 9,1995,98000,131
East Midlands,LE8 0,1995,91000,93
East Midlands,LE8 4,1995,55000,64
East Midlands,LE8 5,1995,61000,106
East Midlands,LE8 6,1995,67000,176
East Midlands,LE8 8,1995,56000,129
East Midlands,LE8 9,1995,78000,49
East Midlands,LE9 1,1995,57000,42
East Midlands,LE9 2,1995,91000,64
East Midlands,LE9 3,1995,51000,46
East Midlands,LE9 4,1995,58000,119
East Midlands,LE9 6,1995,60000,195
East Midlands,LE9 7,1995,52000,169
East Midlands,LE9 8,1995,47000,180
East Midlands,LE9 9,1995,67000,93
East Midlands,LN1 1,1995,38000,147
East Midlands,LN1 2,1995,51000,118
East Midlands,LN1 3,1995,39000,150
East Midlands,LN10 5,1995,45000,8
East Midlands,LN10 6,1995,68000,76
East Midlands,LN11 0,1995,49000,158
East Midlands,LN11 7,1995,55000,64
East Midlands,LN11 8,1995,57000,108
East Midlands,LN11 9,1995,49000,123
East Midlands,LN12 1,1995,34000,95
East Midlands,LN12 2,1995,42000,200
East Midlands,LN13 0,1995,46000,40
East Midlands,LN13 9,1995,46000,70
East Midlands,LN2 1,1995,61000,26
East Midlands,LN2 2,1995,65000,119
East Midlands,LN2 3,1995,57000,112
East Midlands,LN2 4,1995,47000,195
East Midlands,LN2 5,1995,30000,124
East Midlands,LN3 4,1995,55000,73
East Midlands,LN3 5,1995,58000,35
East Midlands,LN4 1,1995,59000,181
East Midlands,LN4 2,1995,56000,84
East Midlands,LN4 3,1995,53000,117
East Midlands,LN4 4,1995,44000,92
East Midlands,LN5 0,1995,77000,91
East Midlands,LN5 7,1995,29000,135
East Midlands,LN5 8,1995,34000,178
East Midlands,LN5 9,1995,57000,196
East Midlands,LN6 0,1995,47000,234
East Midlands,LN6 3,1995,43000,131
East Midlands,LN6 4,1995,95000,2
East Midlands,LN6 5,1995,52000,114
East Midlands,LN6 7,1995,47000,137
East Midlands,LN6 8,1995,55000,139
East Midlands,LN6 9,1995,62000,100
East Midlands,LN7 6,1995,59000,65
East Midlands,LN8 2,1995,76000,17
East Midlands,LN8 3,1995,55000,116
East Midlands,LN8 5,1995,58000,33
East Midlands,LN8 6,1995,40000,55
East Midlands,LN9 5,1995,50000,79
East Midlands,LN9 6,1995,46000,80
East Midlands,NG1 1,1995,44000,9
East Midlands,NG1 3,1995,42000,4
East Midlands,NG1 4,1995,59000,22
East Midlands,NG1 5,1995,180000,6
East Midlands,NG10 1,1995,40000,180
East Midlands,NG10 2,1995,41000,98
East Midlands,NG10 3,1995,50000,200
East Midlands,NG10 4,1995,40000,195
East Midlands,NG10 5,1995,49000,126
East Midlands,NG11 0,1995,80000,21
East Midlands,NG11 6,1995,71000,118
East Midlands,NG11 7,1995,58000,62
East Midlands,NG11 8,1995,47000,114
East Midlands,NG11 9,1995,34000,54
East Midlands,NG12 1,1995,83000,24
East Midlands,NG12 2,1995,69000,80
East Midlands,NG12 3,1995,59000,143
East Midlands,NG12 4,1995,112000,81
East Midlands,NG12 5,1995,79000,111
East Midlands,NG13 0,1995,69000,72
East Midlands,NG13 8,1995,68000,188
East Midlands,NG13 9,1995,77000,64
East Midlands,NG14 5,1995,83000,67
East Midlands,NG14 6,1995,74000,98
East Midlands,NG14 7,1995,102000,63
East Midlands,NG15 0,1995,28000,21
East Midlands,NG15 6,1995,45000,178
East Midlands,NG15 7,1995,44000,245
East Midlands,NG15 8,1995,76000,55
East Midlands,NG15 9,1995,90000,71
East Midlands,NG16 1,1995,71000,130
East Midlands,NG16 2,1995,51000,258
East Midlands,NG16 3,1995,41000,135
East Midlands,NG16 4,1995,30000,70
East Midlands,NG16 5,1995,45000,145
East Midlands,NG16 6,1995,39000,132
East Midlands,NG17 1,1995,45000,74
East Midlands,NG17 2,1995,34000,134
East Midlands,NG17 3,1995,44000,162
East Midlands,NG17 4,1995,32000,127
East Midlands,NG17 5,1995,41000,66
East Midlands,NG17 7,1995,43000,123
East Midlands,NG17 8,1995,39000,122
East Midlands,NG17 9,1995,39000,57
East Midlands,NG18 1,1995,24000,24
East Midlands,NG18 2,1995,29000,117
East Midlands,NG18 3,1995,47000,144
East Midlands,NG18 4,1995,56000,134
East Midlands,NG18 5,1995,41000,118
East Midlands,NG19 0,1995,42000,168
East Midlands,NG19 6,1995,33000,129
East Midlands,NG19 7,1995,44000,94
East Midlands,NG19 8,1995,36000,102
East Midlands,NG19 9,1995,42000,132
East Midlands,NG2 1,1995,32000,18
East Midlands,NG2 2,1995,34000,75
East Midlands,NG2 3,1995,55000,11
East Midlands,NG2 4,1995,29000,145
East Midlands,NG2 5,1995,64000,170
East Midlands,NG2 6,1995,79000,299
East Midlands,NG2 7,1995,79000,270
East Midlands,NG20 0,1995,35000,70
East Midlands,NG20 8,1995,28000,83
East Midlands,NG20 9,1995,28000,43
East Midlands,NG21 0,1995,43000,187
East Midlands,NG21 9,1995,43000,102
East Midlands,NG22 0,1995,65000,86
East Midlands,NG22 8,1995,63000,93
East Midlands,NG22 9,1995,42000,124
East Midlands,NG23 5,1995,89000,110
East Midlands,NG23 6,1995,76000,79
East Midlands,NG23 7,1995,73000,67
East Midlands,NG24 1,1995,39000,139
East Midlands,NG24 2,1995,53000,89
East Midlands,NG24 3,1995,50000,227
East Midlands,NG24 4,1995,44000,143
East Midlands,NG25 0,1995,89000,117
East Midlands,NG3 1,1995,29000,28
East Midlands,NG3 2,1995,32000,53
East Midlands,NG3 3,1995,37000,78
East Midlands,NG3 4,1995,61000,21
East Midlands,NG3 5,1995,64000,193
East Midlands,NG3 6,1995,50000,159
East Midlands,NG3 7,1995,46000,81
East Midlands,NG31 6,1995,29000,66
East Midlands,NG31 7,1995,40000,171
East Midlands,NG31 8,1995,54000,315
East Midlands,NG31 9,1995,45000,149
East Midlands,NG32 1,1995,72000,52
East Midlands,NG32 2,1995,95000,30
East Midlands,NG32 3,1995,74000,75
East Midlands,NG33 4,1995,79000,62
East Midlands,NG33 5,1995,54000,67
East Midlands,NG34 0,1995,73000,56
East Midlands,NG34 7,1995,48000,283
East Midlands,NG34 8,1995,50000,149
East Midlands,NG34 9,1995,51000,244
East Midlands,NG4 1,1995,45000,174
East Midlands,NG4 2,1995,43000,184
East Midlands,NG4 3,1995,47000,160
East Midlands,NG4 4,1995,55000,131
East Midlands,NG5 1,1995,45000,114
East Midlands,NG5 2,1995,44000,151
East Midlands,NG5 3,1995,49000,63
East Midlands,NG5 4,1995,64000,125
East Midlands,NG5 5,1995,41000,121
East Midlands,NG5 6,1995,44000,183
East Midlands,NG5 7,1995,42000,118
East Midlands,NG5 8,1995,59000,205
East Midlands,NG5 9,1995,39000,118
East Midlands,NG6 0,1995,39000,142
East Midlands,NG6 7,1995,41000,67
East Midlands,NG6 8,1995,35000,129
East Midlands,NG6 9,1995,33000,122
East Midlands,NG7 1,1995,71000,183
East Midlands,NG7 2,1995,48000,145
East Midlands,NG7 3,1995,33000,40
East Midlands,NG7 4,1995,40000,23
East Midlands,NG7 5,1995,30000,83
East Midlands,NG7 6,1995,33000,93
East Midlands,NG7 7,1995,30000,73
East Midlands,NG8 1,1995,67000,96
East Midlands,NG8 2,1995,72000,165
East Midlands,NG8 3,1995,48000,86
East Midlands,NG8 4,1995,42000,59
East Midlands,NG8 5,1995,39000,124
East Midlands,NG8 6,1995,35000,61
East Midlands,NG9 1,1995,51000,173
East Midlands,NG9 2,1995,43000,179
East Midlands,NG9 3,1995,68000,136
East Midlands,NG9 4,1995,59000,55
East Midlands,NG9 5,1995,52000,84
East Midlands,NG9 6,1995,67000,126
East Midlands,NG9 7,1995,55000,124
East Midlands,NG9 8,1995,40000,109
East Midlands,S1 2,1995,90000,1
East Midlands,S1 4,1995,46000,11
East Midlands,S10 1,1995,46000,278
East Midlands,S10 2,1995,70000,49
East Midlands,S10 3,1995,92000,101
East Midlands,S10 4,1995,78000,86
East Midlands,S10 5,1995,72000,96
East Midlands,S11 7,1995,60000,180
East Midlands,S11 8,1995,53000,213
East Midlands,S11 9,1995,116000,137
East Midlands,S12 2,1995,46000,150
East Midlands,S12 3,1995,45000,71
East Midlands,S12 4,1995,38000,113
East Midlands,S13 7,1995,54000,140
East Midlands,S13 8,1995,40000,100
East Midlands,S13 9,1995,44000,106
East Midlands,S14 1,1995,31000,37
East Midlands,S17 3,1995,108000,102
East Midlands,S17 4,1995,65000,115
East Midlands,S18 1,1995,59000,97
East Midlands,S18 2,1995,51000,61
East Midlands,S18 3,1995,60000,20
East Midlands,S18 4,1995,80000,17
East Midlands,S18 5,1995,85000,1
East Midlands,S18 7,1995,103000,25
East Midlands,S18 8,1995,67000,96
East Midlands,S2 1,1995,35000,45
East Midlands,S2 2,1995,40000,56
East Midlands,S2 3,1995,35000,59
East Midlands,S2 4,1995,34000,40
East Midlands,S2 5,1995,28000,31
East Midlands,S20 1,1995,62000,167
East Midlands,S20 2,1995,50000,121
East Midlands,S20 3,1995,30000,2
East Midlands,S20 4,1995,49000,155
East Midlands,S20 5,1995,58000,75
East Midlands,S20 6,1995,51000,39
East Midlands,S20 7,1995,42000,59
East Midlands,S20 8,1995,37000,33
East Midlands,S21 1,1995,45000,105
East Midlands,S21 2,1995,39000,9
East Midlands,S21 3,1995,49000,40
East Midlands,S21 4,1995,45000,104
East Midlands,S21 5,1995,82000,13
East Midlands,S25 1,1995,57000,23
East Midlands,S25 2,1995,55000,234
East Midlands,S25 3,1995,27000,24
East Midlands,S25 4,1995,42000,66
East Midlands,S25 5,1995,57000,34
East Midlands,S26 1,1995,83000,20
East Midlands,S26 2,1995,51000,89
East Midlands,S26 3,1995,70000,20
East Midlands,S26 4,1995,41000,71
East Midlands,S26 5,1995,62000,34
East Midlands,S26 6,1995,46000,53
East Midlands,S26 7,1995,76000,34
East Midlands,S3 7,1995,35000,24
East Midlands,S3 8,1995,31000,6
East Midlands,S3 9,1995,28000,33
East Midlands,S30 6,1995,30000,1
East Midlands,S30 7,1995,20000,1
East Midlands,S31 9,1995,175000,1
East Midlands,S32 1,1995,86000,28
East Midlands,S32 2,1995,103000,16
East Midlands,S32 3,1995,122000,12
East Midlands,S32 4,1995,74000,7
East Midlands,S32 5,1995,106000,15
East Midlands,S33 0,1995,103000,10
East Midlands,S33 6,1995,60000,8
East Midlands,S33 7,1995,88000,3
East Midlands,S33 8,1995,69000,11
East Midlands,S33 9,1995,56000,9
East Midlands,S35 0,1995,63000,77
East Midlands,S35 1,1995,51000,107
East Midlands,S35 2,1995,49000,104
East Midlands,S35 3,1995,41000,25
East Midlands,S35 4,1995,49000,77
East Midlands,S35 7,1995,59000,23
East Midlands,S35 8,1995,77000,69
East Midlands,S35 9,1995,43000,42
East Midlands,S36 1,1995,40000,92
East Midlands,S36 2,1995,53000,94
East Midlands,S36 3,1995,65000,4
East Midlands,S36 4,1995,57000,13
East Midlands,S36 6,1995,55000,101
East Midlands,S36 7,1995,71000,23
East Midlands,S36 8,1995,59000,22
East Midlands,S36 9,1995,50000,38
East Midlands,S4 7,1995,29000,38
East Midlands,S4 8,1995,23000,83
East Midlands,S40 1,1995,32000,59
East Midlands,S40 2,1995,38000,97
East Midlands,S40 3,1995,68000,139
East Midlands,S40 4,1995,49000,162
East Midlands,S41 0,1995,40000,172
East Midlands,S41 7,1995,37000,67
East Midlands,S41 8,1995,49000,103
East Midlands,S41 9,1995,41000,65
East Midlands,S42 5,1995,46000,160
East Midlands,S42 6,1995,62000,140
East Midlands,S42 7,1995,83000,85
East Midlands,S43 1,1995,41000,115
East Midlands,S43 2,1995,41000,89
East Midlands,S43 3,1995,42000,79
East Midlands,S43 4,1995,52000,202
East Midlands,S44 5,1995,43000,109
East Midlands,S44 6,1995,45000,207
East Midlands,S45 0,1995,158000,14
East Midlands,S45 8,1995,39000,40
East Midlands,S45 9,1995,37000,63
East Midlands,S5 0,1995,30000,59
East Midlands,S5 6,1995,26000,91
East Midlands,S5 7,1995,35000,59
East Midlands,S5 8,1995,35000,60
East Midlands,S5 9,1995,35000,48
East Midlands,S6 1,1995,38000,108
East Midlands,S6 2,1995,34000,104
East Midlands,S6 3,1995,43000,84
East Midlands,S6 4,1995,41000,195
East Midlands,S6 5,1995,46000,132
East Midlands,S6 6,1995,70000,89
East Midlands,S60 1,1995,32000,5
East Midlands,S60 2,1995,43000,67
East Midlands,S60 3,1995,68000,84
East Midlands,S60 4,1995,55000,85
East Midlands,S60 5,1995,39000,188
East Midlands,S61 1,1995,31000,104
East Midlands,S61 2,1995,47000,179
East Midlands,S61 3,1995,35000,31
