region,postcode_sector,year,avg_price,volume
East England,PE1 1,1998,49000,21
East England,PE1 2,1998,42000,166
East England,PE1 3,1998,47000,239
East England,PE1 4,1998,56000,210
East England,PE1 5,1998,39000,137
East England,PE10 0,1998,77000,251
East England,PE10 9,1998,69000,346
East England,PE11 1,1998,54000,284
East England,PE11 2,1998,53000,218
East England,PE11 3,1998,61000,351
East England,PE11 4,1998,56000,179
East England,PE12 0,1998,64000,111
East England,PE12 6,1998,61000,157
East England,PE12 7,1998,54000,223
East England,PE12 8,1998,56000,101
East England,PE12 9,1998,51000,240
East England,PE13 1,1998,50000,86
East England,PE13 2,1998,47000,180
East England,PE13 3,1998,41000,210
East England,PE13 4,1998,61000,111
East England,PE13 5,1998,60000,125
East England,PE14 0,1998,56000,147
East England,PE14 7,1998,59000,113
East England,PE14 8,1998,60000,97
East England,PE14 9,1998,57000,81
East England,PE15 0,1998,65000,206
East England,PE15 8,1998,48000,262
East England,PE15 9,1998,54000,262
East England,PE16 6,1998,49000,299
East England,PE17 5,1998,25000,1
East England,PE19 1,1998,83000,182
East England,PE19 2,1998,59000,211
East England,PE19 5,1998,116000,114
East England,PE19 6,1998,92000,122
East England,PE19 7,1998,78000,117
East England,PE19 8,1998,73000,244
East England,PE2 5,1998,51000,379
East England,PE2 6,1998,77000,167
East England,PE2 7,1998,71000,94
East England,PE2 8,1998,59000,408
East England,PE2 9,1998,42000,174
East England,PE20 1,1998,55000,86
East England,PE20 2,1998,49000,39
East England,PE20 3,1998,56000,74
East England,PE21 0,1998,44000,196
East England,PE21 6,1998,41000,79
East England,PE21 7,1998,50000,151
East England,PE21 8,1998,37000,189
East England,PE21 9,1998,57000,186
East England,PE22 0,1998,58000,147
East England,PE22 7,1998,54000,60
East England,PE22 8,1998,59000,57
East England,PE22 9,1998,66000,62
East England,PE23 4,1998,64000,60
East England,PE23 5,1998,54000,129
East England,PE24 4,1998,55000,68
East England,PE24 5,1998,46000,214
East England,PE25 1,1998,53000,147
East England,PE25 2,1998,52000,159
East England,PE25 3,1998,61000,154
East England,PE26 1,1998,71000,130
East England,PE26 2,1998,59000,182
East England,PE27 3,1998,60000,277
East England,PE27 4,1998,102000,50
East England,PE27 5,1998,84000,131
East England,PE27 6,1998,76000,84
East England,PE28 0,1998,122000,120
East England,PE28 2,1998,97000,141
East England,PE28 3,1998,89000,244
East England,PE28 4,1998,90000,176
East England,PE28 5,1998,78000,213
East England,PE28 9,1998,127000,133
East England,PE29 1,1998,69000,174
East England,PE29 2,1998,85000,208
East England,PE29 3,1998,58000,63
East England,PE29 6,1998,87000,216
East England,PE29 7,1998,42000,57
East England,PE3 6,1998,80000,110
East England,PE3 7,1998,31000,63
East England,PE3 8,1998,39000,126
East England,PE3 9,1998,60000,151
East England,PE30 1,1998,440000,55
East England,PE30 2,1998,35000,90
East England,PE30 3,1998,62000,344
East England,PE30 4,1998,43000,244
East England,PE30 5,1998,36000,142
East England,PE31 6,1998,69000,213
East England,PE31 7,1998,60000,233
East England,PE31 8,1998,93000,127
East England,PE32 1,1998,73000,185
East England,PE32 2,1998,76000,90
East England,PE33 0,1998,69000,165
East England,PE33 9,1998,70000,120
East England,PE34 3,1998,60000,77
East England,PE34 4,1998,60000,161
East England,PE36 5,1998,60000,127
East England,PE36 6,1998,91000,102
East England,PE37 7,1998,63000,149
East England,PE37 8,1998,66000,69
East England,PE38 0,1998,65000,100
East England,PE38 9,1998,58000,149
East England,PE4 5,1998,55000,216
