region,postcode_sector,year,avg_price,volume
East Midlands,NG9 3,2018,261000,221
East Midlands,NG9 4,2018,199000,88
East Midlands,NG9 5,2018,228000,123
East Midlands,NG9 6,2018,230000,168
East Midlands,NG9 7,2018,160000,114
East Midlands,NG9 8,2018,156000,221
East Midlands,S1 1,2018,117000,61
East Midlands,S1 2,2018,145000,56
East Midlands,S1 4,2018,123000,128
East Midlands,S10 1,2018,213000,228
East Midlands,S10 2,2018,338000,72
East Midlands,S10 3,2018,435000,133
East Midlands,S10 4,2018,367000,99
East Midlands,S10 5,2018,307000,134
East Midlands,S11 7,2018,311000,188
East Midlands,S11 8,2018,244000,178
East Midlands,S11 9,2018,397000,182
East Midlands,S12 2,2018,137000,202
East Midlands,S12 3,2018,162000,117
East Midlands,S12 4,2018,128000,156
East Midlands,S13 7,2018,157000,179
East Midlands,S13 8,2018,124000,146
East Midlands,S13 9,2018,148000,150
East Midlands,S14 1,2018,94000,68
East Midlands,S17 3,2018,450000,160
East Midlands,S17 4,2018,297000,169
East Midlands,S18 1,2018,253000,116
East Midlands,S18 2,2018,210000,90
East Midlands,S18 3,2018,234000,26
East Midlands,S18 4,2018,284000,15
East Midlands,S18 7,2018,320000,24
East Midlands,S18 8,2018,265000,125
East Midlands,S2 1,2018,119000,167
East Midlands,S2 2,2018,124000,73
East Midlands,S2 3,2018,153000,183
East Midlands,S2 4,2018,128000,56
East Midlands,S2 5,2018,111000,51
East Midlands,S20 1,2018,138000,119
East Midlands,S20 2,2018,175000,68
East Midlands,S20 3,2018,251000,3
East Midlands,S20 4,2018,171000,70
East Midlands,S20 5,2018,224000,139
East Midlands,S20 6,2018,188000,37
East Midlands,S20 7,2018,152000,54
East Midlands,S20 8,2018,128000,57
East Midlands,S21 1,2018,163000,102
East Midlands,S21 2,2018,145000,8
East Midlands,S21 3,2018,171000,51
East Midlands,S21 4,2018,180000,101
East Midlands,S21 5,2018,242000,9
East Midlands,S25 1,2018,216000,27
East Midlands,S25 2,2018,140000,140
East Midlands,S25 3,2018,144000,58
East Midlands,S25 4,2018,169000,87
East Midlands,S25 5,2018,244000,55
East Midlands,S26 1,2018,262000,26
East Midlands,S26 2,2018,179000,87
East Midlands,S26 3,2018,211000,22
East Midlands,S26 4,2018,156000,96
East Midlands,S26 5,2018,182000,96
East Midlands,S26 6,2018,143000,68
East Midlands,S26 7,2018,252000,24
East Midlands,S3 7,2018,96000,159
East Midlands,S3 8,2018,146000,121
East Midlands,S3 9,2018,104000,20
East Midlands,S32 1,2018,401000,16
East Midlands,S32 2,2018,364000,7
East Midlands,S32 3,2018,443000,17
East Midlands,S32 4,2018,402000,2
East Midlands,S32 5,2018,325000,14
East Midlands,S33 0,2018,293000,35
East Midlands,S33 6,2018,289000,16
East Midlands,S33 7,2018,526000,2
East Midlands,S33 8,2018,358000,14
East Midlands,S33 9,2018,219000,19
East Midlands,S35 0,2018,249000,85
East Midlands,S35 1,2018,170000,103
East Midlands,S35 2,2018,181000,95
East Midlands,S35 3,2018,135000,54
East Midlands,S35 4,2018,133000,82
East Midlands,S35 7,2018,328000,31
