region,postcode_sector,year,avg_price,volume
East England,PE1 1,2022,162000,57
East England,PE1 2,2022,174000,99
East England,PE1 3,2022,209000,149
East England,PE1 4,2022,226000,190
East England,PE1 5,2022,181000,124
East England,PE10 0,2022,302000,243
East England,PE10 2,2022,284000,24
East England,PE10 9,2022,266000,209
East England,PE11 1,2022,217000,200
East England,PE11 2,2022,212000,183
East England,PE11 3,2022,259000,251
East England,PE11 4,2022,266000,163
East England,PE12 0,2022,319000,109
East England,PE12 6,2022,297000,226
East England,PE12 7,2022,226000,181
East England,PE12 8,2022,257000,79
East England,PE12 9,2022,220000,192
East England,PE13 1,2022,223000,55
East England,PE13 2,2022,211000,143
East England,PE13 3,2022,188000,172
East England,PE13 4,2022,293000,111
East England,PE13 5,2022,325000,109
East England,PE14 0,2022,264000,121
East England,PE14 7,2022,327000,86
East England,PE14 8,2022,310000,97
East England,PE14 9,2022,339000,82
East England,PE15 0,2022,301000,187
East England,PE15 8,2022,222000,212
East England,PE15 9,2022,259000,180
East England,PE16 6,2022,246000,252
East England,PE19 0,2022,428000,35
East England,PE19 1,2022,320000,132
East England,PE19 2,2022,309000,196
East England,PE19 5,2022,432000,132
East England,PE19 6,2022,377000,222
East England,PE19 7,2022,373000,77
East England,PE19 8,2022,294000,122
East England,PE2 5,2022,234000,198
East England,PE2 6,2022,318000,62
East England,PE2 7,2022,364000,51
East England,PE2 8,2022,233000,376
East England,PE2 9,2022,218000,225
East England,PE20 1,2022,244000,125
East England,PE20 2,2022,254000,61
East England,PE20 3,2022,243000,78
East England,PE21 0,2022,205000,157
East England,PE21 6,2022,115000,34
East England,PE21 7,2022,212000,175
East England,PE21 8,2022,147000,193
East England,PE21 9,2022,192000,162
East England,PE22 0,2022,280000,83
East England,PE22 7,2022,272000,57
East England,PE22 8,2022,298000,50
East England,PE22 9,2022,253000,44
East England,PE23 4,2022,301000,42
East England,PE23 5,2022,234000,104
East England,PE24 4,2022,234000,53
East England,PE24 5,2022,232000,147
East England,PE25 1,2022,199000,118
East England,PE25 2,2022,173000,143
East England,PE25 3,2022,225000,69
East England,PE26 1,2022,277000,122
East England,PE26 2,2022,334000,98
East England,PE27 3,2022,287000,111
East England,PE27 4,2022,525000,55
East England,PE27 5,2022,321000,105
East England,PE27 6,2022,347000,72
East England,PE28 0,2022,482000,98
East England,PE28 2,2022,384000,124
East England,PE28 3,2022,377000,153
East England,PE28 4,2022,385000,210
East England,PE28 5,2022,354000,161
East England,PE28 9,2022,499000,93
East England,PE29 1,2022,278000,146
East England,PE29 2,2022,325000,150
East England,PE29 3,2022,216000,93
East England,PE29 6,2022,303000,75
East England,PE29 7,2022,241000,35
East England,PE3 6,2022,313000,147
East England,PE3 7,2022,177000,47
East England,PE3 8,2022,182000,79
East England,PE3 9,2022,284000,131
East England,PE30 1,2022,193000,49
East England,PE30 2,2022,157000,94
East England,PE30 3,2022,312000,201
East England,PE30 4,2022,207000,169
East England,PE30 5,2022,174000,141
East England,PE31 6,2022,370000,119
East England,PE31 7,2022,346000,140
East England,PE31 8,2022,707000,103
East England,PE32 1,2022,349000,123
East England,PE32 2,2022,383000,95
East England,PE33 0,2022,315000,135
East England,PE33 9,2022,343000,94
East England,PE34 3,2022,304000,78
East England,PE34 4,2022,313000,106
East England,PE36 5,2022,309000,126
East England,PE36 6,2022,544000,86
East England,PE37 7,2022,250000,106
East England,PE37 8,2022,305000,155
East England,PE38 0,2022,287000,74
East England,PE38 9,2022,263000,240
East England,PE4 5,2022,223000,81
East England,PE4 6,2022,267000,159
East England,PE4 7,2022,223000,173
East England,PE5 7,2022,557000,12
East England,PE6 0,2022,257000,185
East England,PE6 7,2022,313000,138
East England,PE6 8,2022,290000,215
East England,PE6 9,2022,399000,89
East England,PE7 0,2022,255000,27
East England,PE7 1,2022,245000,309
East England,PE7 2,2022,300000,89
East England,PE7 3,2022,286000,278
East England,PE7 8,2022,264000,315
East England,PE8 4,2022,367000,93
East England,PE8 5,2022,551000,40
East England,PE8 6,2022,421000,117
East England,PE9 1,2022,298000,185
East England,PE9 2,2022,411000,204
East England,PE9 3,2022,520000,95
East England,PE9 4,2022,462000,81
East Midlands,DE1 1,2022,155000,85
East Midlands,DE1 2,2022,180000,54
East Midlands,DE1 3,2022,190000,120
East Midlands,DE11 0,2022,204000,214
East Midlands,DE11 7,2022,224000,176
East Midlands,DE11 8,2022,211000,135
East Midlands,DE11 9,2022,197000,308
East Midlands,DE12 6,2022,273000,112
East Midlands,DE12 7,2022,288000,148
East Midlands,DE12 8,2022,354000,50
East Midlands,DE13 0,2022,220000,294
East Midlands,DE13 7,2022,481000,70
East Midlands,DE13 8,2022,398000,131
East Midlands,DE13 9,2022,308000,241
East Midlands,DE14 1,2022,175000,105
East Midlands,DE14 2,2022,164000,249
East Midlands,DE14 3,2022,188000,279
East Midlands,DE15 0,2022,266000,139
East Midlands,DE15 9,2022,229000,239
East Midlands,DE21 2,2022,251000,180
East Midlands,DE21 4,2022,202000,228
East Midlands,DE21 5,2022,462000,64
East Midlands,DE21 6,2022,176000,217
East Midlands,DE21 7,2022,231000,169
East Midlands,DE22 1,2022,312000,89
East Midlands,DE22 2,2022,326000,301
East Midlands,DE22 3,2022,152000,307
East Midlands,DE22 4,2022,218000,133
East Midlands,DE22 5,2022,654000,12
East Midlands,DE23 1,2022,235000,122
East Midlands,DE23 2,2022,210000,37
East Midlands,DE23 3,2022,314000,164
East Midlands,DE23 4,2022,320000,54
East Midlands,DE23 6,2022,224000,188
East Midlands,DE23 8,2022,131000,163
East Midlands,DE24 0,2022,181000,220
East Midlands,DE24 1,2022,163000,33
East Midlands,DE24 3,2022,213000,108
East Midlands,DE24 5,2022,262000,63
East Midlands,DE24 8,2022,141000,224
East Midlands,DE24 9,2022,184000,133
East Midlands,DE3 0,2022,292000,293
East Midlands,DE3 9,2022,284000,161
East Midlands,DE4 2,2022,367000,142
East Midlands,DE4 3,2022,291000,168
East Midlands,DE4 4,2022,314000,89
East Midlands,DE4 5,2022,348000,89
East Midlands,DE45 1,2022,439000,118
East Midlands,DE5 3,2022,214000,277
East Midlands,DE5 8,2022,230000,64
East Midlands,DE5 9,2022,212000,77
East Midlands,DE55 1,2022,220000,147
East Midlands,DE55 2,2022,172000,125
East Midlands,DE55 3,2022,235000,80
East Midlands,DE55 4,2022,155000,135
East Midlands,DE55 5,2022,181000,131
East Midlands,DE55 6,2022,274000,104
East Midlands,DE55 7,2022,187000,170
East Midlands,DE56 0,2022,261000,181
East Midlands,DE56 1,2022,244000,255
East Midlands,DE56 2,2022,373000,150
East Midlands,DE56 4,2022,479000,79
East Midlands,DE6 1,2022,395000,191
East Midlands,DE6 2,2022,436000,64
East Midlands,DE6 3,2022,443000,93
East Midlands,DE6 4,2022,542000,12
East Midlands,DE6 5,2022,451000,46
East Midlands,DE65 5,2022,252000,374
East Midlands,DE65 6,2022,346000,159
East Midlands,DE7 4,2022,210000,209
East Midlands,DE7 5,2022,175000,196
East Midlands,DE7 6,2022,283000,186
East Midlands,DE7 8,2022,155000,240
