region,postcode_sector,year,avg_price,volume
East England,PE38 0,1996,50000,83
East England,PE38 9,1996,52000,172
East England,PE4 5,1996,52000,186
East England,PE4 6,1996,44000,173
East England,PE4 7,1996,44000,203
East England,PE5 7,1996,88000,28
East England,PE6 0,1996,53000,134
East England,PE6 7,1996,68000,163
East England,PE6 8,1996,58000,365
East England,PE6 9,1996,78000,219
East England,PE7 0,1996,34000,4
East England,PE7 1,1996,52000,237
East England,PE7 2,1996,52000,66
East England,PE7 3,1996,56000,286
East England,PE7 8,1996,245000,1
East England,PE8 4,1996,79000,105
East England,PE8 5,1996,124000,40
East England,PE8 6,1996,93000,83
East England,PE9 1,1996,50000,171
East England,PE9 2,1996,70000,318
East England,PE9 3,1996,101000,120
East England,PE9 4,1996,84000,146
East Midlands,DE1 1,1996,37000,67
East Midlands,DE1 2,1996,34000,23
East Midlands,DE1 3,1996,43000,118
East Midlands,DE11 0,1996,43000,225
East Midlands,DE11 7,1996,52000,117
East Midlands,DE11 8,1996,39000,77
East Midlands,DE11 9,1996,41000,203
East Midlands,DE12 6,1996,45000,96
East Midlands,DE12 7,1996,64000,193
East Midlands,DE12 8,1996,79000,44
East Midlands,DE13 0,1996,49000,250
East Midlands,DE13 7,1996,83000,92
East Midlands,DE13 8,1996,80000,103
East Midlands,DE13 9,1996,68000,142
East Midlands,DE14 1,1996,33000,30
East Midlands,DE14 2,1996,37000,226
East Midlands,DE14 3,1996,43000,273
East Midlands,DE15 0,1996,53000,99
East Midlands,DE15 9,1996,49000,206
East Midlands,DE21 2,1996,58000,368
East Midlands,DE21 4,1996,38000,143
East Midlands,DE21 5,1996,76000,53
East Midlands,DE21 6,1996,34000,188
East Midlands,DE21 7,1996,48000,183
East Midlands,DE22 1,1996,65000,134
East Midlands,DE22 2,1996,69000,256
East Midlands,DE22 3,1996,31000,249
East Midlands,DE22 4,1996,47000,66
East Midlands,DE22 5,1996,145000,20
East Midlands,DE23 1,1996,49000,187
East Midlands,DE23 2,1996,63000,40
East Midlands,DE23 3,1996,79000,176
East Midlands,DE23 4,1996,86000,38
East Midlands,DE23 6,1996,47000,293
East Midlands,DE23 8,1996,25000,243
East Midlands,DE24 0,1996,39000,243
East Midlands,DE24 3,1996,48000,150
East Midlands,DE24 5,1996,67000,74
East Midlands,DE24 8,1996,25000,197
East Midlands,DE24 9,1996,37000,129
East Midlands,DE3 0,1996,55000,127
East Midlands,DE3 9,1996,63000,149
East Midlands,DE4 2,1996,79000,162
East Midlands,DE4 3,1996,63000,218
East Midlands,DE4 4,1996,63000,94
East Midlands,DE4 5,1996,84000,92
East Midlands,DE45 1,1996,89000,158
East Midlands,DE5 3,1996,45000,248
East Midlands,DE5 8,1996,46000,59
East Midlands,DE5 9,1996,39000,71
East Midlands,DE55 1,1996,47000,150
East Midlands,DE55 2,1996,41000,132
East Midlands,DE55 3,1996,46000,73
East Midlands,DE55 4,1996,37000,114
East Midlands,DE55 5,1996,38000,117
East Midlands,DE55 6,1996,52000,85
East Midlands,DE55 7,1996,38000,132
East Midlands,DE56 0,1996,56000,254
East Midlands,DE56 1,1996,52000,358
East Midlands,DE56 2,1996,65000,144
East Midlands,DE56 4,1996,94000,126
East Midlands,DE6 1,1996,82000,190
East Midlands,DE6 2,1996,97000,68
East Midlands,DE6 3,1996,103000,56
East Midlands,DE6 4,1996,131000,7
East Midlands,DE6 5,1996,84000,67
East Midlands,DE65 5,1996,65000,302
East Midlands,DE65 6,1996,77000,182
East Midlands,DE7 4,1996,39000,138
East Midlands,DE7 5,1996,38000,144
East Midlands,DE7 6,1996,55000,184
East Midlands,DE7 8,1996,40000,208
East Midlands,DE7 9,1996,59000,167
East Midlands,DE72 2,1996,71000,48
East Midlands,DE72 3,1996,67000,285
East Midlands,DE73 1,1996,116000,3
East Midlands,DE73 5,1996,50000,42
East Midlands,DE73 6,1996,58000,154
East Midlands,DE73 7,1996,111000,29
East Midlands,DE73 8,1996,70000,154
East Midlands,DE74 2,1996,63000,174
East Midlands,DE75 7,1996,42000,268
East Midlands,DN1 1,1996,46000,7
East Midlands,DN1 2,1996,25000,101
East Midlands,DN1 3,1996,24000,12
East Midlands,DN10 4,1996,55000,86
East Midlands,DN10 5,1996,93000,17
East Midlands,DN10 6,1996,75000,69
East Midlands,DN11 0,1996,39000,185
East Midlands,DN11 8,1996,35000,100
East Midlands,DN11 9,1996,68000,122
East Midlands,DN12 1,1996,32000,116
East Midlands,DN12 2,1996,50000,77
East Midlands,DN12 3,1996,35000,85
East Midlands,DN12 4,1996,59000,12
East Midlands,DN14 0,1996,55000,99
East Midlands,DN14 5,1996,37000,109
East Midlands,DN14 6,1996,33000,182
East Midlands,DN14 7,1996,62000,102
East Midlands,DN14 8,1996,51000,56
East Midlands,DN14 9,1996,56000,74
East Midlands,DN15 0,1996,68000,11
East Midlands,DN15 6,1996,26000,70
East Midlands,DN15 7,1996,33000,131
East Midlands,DN15 8,1996,46000,188
East Midlands,DN15 9,1996,50000,146
East Midlands,DN16 1,1996,31000,96
East Midlands,DN16 2,1996,34000,94
East Midlands,DN16 3,1996,46000,144
East Midlands,DN17 1,1996,44000,102
East Midlands,DN17 2,1996,42000,125
East Midlands,DN17 3,1996,49000,107
East Midlands,DN17 4,1996,52000,75
East Midlands,DN18 5,1996,46000,99
East Midlands,DN18 6,1996,50000,39
East Midlands,DN19 7,1996,57000,125
East Midlands,DN2 4,1996,32000,81
East Midlands,DN2 5,1996,50000,125
East Midlands,DN2 6,1996,39000,69
East Midlands,DN20 0,1996,52000,134
East Midlands,DN20 8,1996,56000,81
East Midlands,DN20 9,1996,60000,103
East Midlands,DN21 1,1996,27000,153
East Midlands,DN21 2,1996,30000,142
East Midlands,DN21 3,1996,57000,85
East Midlands,DN21 4,1996,54000,72
East Midlands,DN21 5,1996,65000,76
East Midlands,DN22 0,1996,72000,59
East Midlands,DN22 6,1996,47000,120
East Midlands,DN22 7,1996,48000,254
East Midlands,DN22 8,1996,80000,53
East Midlands,DN22 9,1996,75000,48
East Midlands,DN3 1,1996,53000,162
East Midlands,DN3 2,1996,44000,178
East Midlands,DN3 3,1996,49000,177
East Midlands,DN31 1,1996,26000,41
East Midlands,DN31 2,1996,25000,140
East Midlands,DN31 3,1996,14000,3
East Midlands,DN32 0,1996,48000,143
East Midlands,DN32 7,1996,21000,85
East Midlands,DN32 8,1996,35000,170
East Midlands,DN32 9,1996,25000,147
East Midlands,DN33 1,1996,22000,23
East Midlands,DN33 2,1996,53000,96
East Midlands,DN33 3,1996,52000,62
East Midlands,DN34 4,1996,38000,139
East Midlands,DN34 5,1996,42000,181
East Midlands,DN35 0,1996,61000,218
East Midlands,DN35 7,1996,29000,299
East Midlands,DN35 8,1996,34000,232
East Midlands,DN35 9,1996,45000,76
East Midlands,DN36 4,1996,58000,176
East Midlands,DN36 5,1996,60000,179
East Midlands,DN37 0,1996,67000,141
East Midlands,DN37 7,1996,64000,63
East Midlands,DN37 8,1996,70000,1
East Midlands,DN37 9,1996,48000,154
East Midlands,DN38 6,1996,48000,35
East Midlands,DN39 6,1996,50000,35
East Midlands,DN4 0,1996,36000,172
East Midlands,DN4 5,1996,32000,64
East Midlands,DN4 6,1996,62000,178
East Midlands,DN4 7,1996,67000,110
East Midlands,DN4 8,1996,27000,81
East Midlands,DN4 9,1996,41000,130
East Midlands,DN40 1,1996,35000,56
East Midlands,DN40 2,1996,39000,75
East Midlands,DN40 3,1996,47000,29
East Midlands,DN41 7,1996,69000,46
East Midlands,DN41 8,1996,53000,62
East Midlands,DN5 0,1996,33000,146
East Midlands,DN5 7,1996,68000,153
East Midlands,DN5 8,1996,41000,138
East Midlands,DN5 9,1996,29000,136
East Midlands,DN6 0,1996,25000,59
East Midlands,DN6 7,1996,41000,108
East Midlands,DN6 8,1996,41000,102
East Midlands,DN6 9,1996,52000,61
East Midlands,DN7 4,1996,44000,127
East Midlands,DN7 5,1996,32000,53
East Midlands,DN7 6,1996,45000,97
East Midlands,DN8 4,1996,34000,111
East Midlands,DN8 5,1996,40000,88
East Midlands,DN9 1,1996,58000,130
East Midlands,DN9 2,1996,62000,75
East Midlands,DN9 3,1996,60000,123
East Midlands,LE1 1,1996,60000,1
East Midlands,LE1 2,1996,6000,1
East Midlands,LE1 3,1996,300000,1
East Midlands,LE1 5,1996,132000,2
East Midlands,LE1 6,1996,46000,16
East Midlands,LE1 7,1996,85000,7
East Midlands,LE10 0,1996,50000,486
East Midlands,LE10 1,1996,55000,249
East Midlands,LE10 2,1996,65000,266
East Midlands,LE10 3,1996,80000,37
East Midlands,LE11 0,1996,48000,1
East Midlands,LE11 1,1996,37000,178
East Midlands,LE11 2,1996,65000,262
East Midlands,LE11 3,1996,81000,191
East Midlands,LE11 4,1996,56000,184
East Midlands,LE11 5,1996,45000,187
East Midlands,LE12 5,1996,86000,117
East Midlands,LE12 6,1996,96000,112
East Midlands,LE12 7,1996,59000,424
East Midlands,LE12 8,1996,87000,292
East Midlands,LE12 9,1996,53000,262
East Midlands,LE13 0,1996,50000,236
East Midlands,LE13 1,1996,60000,275
East Midlands,LE14 2,1996,119000,59
East Midlands,LE14 3,1996,73000,90
East Midlands,LE14 4,1996,84000,111
East Midlands,LE15 6,1996,66000,218
East Midlands,LE15 7,1996,99000,101
East Midlands,LE15 8,1996,104000,121
East Midlands,LE15 9,1996,90000,149
East Midlands,LE16 7,1996,73000,205
East Midlands,LE16 8,1996,93000,259
East Midlands,LE16 9,1996,65000,289
East Midlands,LE17 4,1996,67000,174
East Midlands,LE17 5,1996,92000,113
East Midlands,LE17 6,1996,84000,66
East Midlands,LE18 1,1996,51000,88
East Midlands,LE18 2,1996,46000,124
East Midlands,LE18 3,1996,55000,174
East Midlands,LE18 4,1996,40000,149
East Midlands,LE19 2,1996,64000,122
East Midlands,LE19 3,1996,62000,130
East Midlands,LE19 4,1996,49000,81
East Midlands,LE2 0,1996,34000,76
East Midlands,LE2 1,1996,47000,210
East Midlands,LE2 2,1996,106000,125
East Midlands,LE2 3,1996,74000,240
East Midlands,LE2 4,1996,77000,271
East Midlands,LE2 5,1996,58000,132
East Midlands,LE2 6,1996,45000,167
East Midlands,LE2 7,1996,31000,74
East Midlands,LE2 8,1996,42000,193
East Midlands,LE2 9,1996,43000,190
East Midlands,LE3 0,1996,39000,216
East Midlands,LE3 1,1996,30000,55
East Midlands,LE3 2,1996,42000,198
East Midlands,LE3 3,1996,66000,372
East Midlands,LE3 5,1996,32000,131
East Midlands,LE3 6,1996,43000,127
East Midlands,LE3 8,1996,62000,190
East Midlands,LE3 9,1996,34000,149
East Midlands,LE4 0,1996,39000,129
East Midlands,LE4 1,1996,41000,91
East Midlands,LE4 2,1996,45000,130
East Midlands,LE4 3,1996,61000,94
East Midlands,LE4 4,1996,52000,101
East Midlands,LE4 5,1996,36000,75
East Midlands,LE4 6,1996,36000,157
East Midlands,LE4 7,1996,42000,128
East Midlands,LE4 8,1996,50000,166
East Midlands,LE4 9,1996,42000,110
East Midlands,LE5 0,1996,36000,50
East Midlands,LE5 1,1996,62000,203
East Midlands,LE5 2,1996,46000,91
East Midlands,LE5 3,1996,33000,90
East Midlands,LE5 4,1996,37000,144
East Midlands,LE5 5,1996,47000,157
East Midlands,LE5 6,1996,67000,93
East Midlands,LE6 0,1996,67000,249
East Midlands,LE65 1,1996,82000,144
East Midlands,LE65 2,1996,61000,127
East Midlands,LE67 1,1996,51000,105
East Midlands,LE67 2,1996,58000,172
East Midlands,LE67 3,1996,35000,147
East Midlands,LE67 4,1996,57000,161
East Midlands,LE67 5,1996,51000,166
East Midlands,LE67 6,1996,43000,94
East Midlands,LE67 8,1996,74000,84
East Midlands,LE67 9,1996,64000,140
East Midlands,LE7 1,1996,53000,165
East Midlands,LE7 2,1996,55000,118
East Midlands,LE7 3,1996,63000,77
East Midlands,LE7 4,1996,105000,69
East Midlands,LE7 7,1996,78000,245
East Midlands,LE7 9,1996,99000,169
East Midlands,LE8 0,1996,79000,130
East Midlands,LE8 4,1996,56000,78
East Midlands,LE8 5,1996,64000,114
East Midlands,LE8 6,1996,70000,217
East Midlands,LE8 8,1996,58000,138
East Midlands,LE8 9,1996,84000,79
East Midlands,LE9 1,1996,66000,66
East Midlands,LE9 2,1996,84000,87
East Midlands,LE9 3,1996,59000,51
East Midlands,LE9 4,1996,62000,110
East Midlands,LE9 5,1996,60000,2
East Midlands,LE9 6,1996,67000,266
East Midlands,LE9 7,1996,56000,196
East Midlands,LE9 8,1996,46000,198
East Midlands,LE9 9,1996,76000,93
East Midlands,LN1 1,1996,44000,161
East Midlands,LN1 2,1996,63000,131
East Midlands,LN1 3,1996,43000,176
East Midlands,LN10 5,1996,76000,9
East Midlands,LN10 6,1996,69000,103
East Midlands,LN11 0,1996,49000,202
East Midlands,LN11 7,1996,48000,91
East Midlands,LN11 8,1996,48000,120
East Midlands,LN11 9,1996,52000,139
East Midlands,LN12 1,1996,36000,95
East Midlands,LN12 2,1996,44000,225
East Midlands,LN13 0,1996,49000,48
East Midlands,LN13 9,1996,48000,58
East Midlands,LN2 1,1996,74000,42
East Midlands,LN2 2,1996,64000,132
East Midlands,LN2 3,1996,64000,104
East Midlands,LN2 4,1996,52000,198
East Midlands,LN2 5,1996,34000,130
East Midlands,LN3 4,1996,53000,84
East Midlands,LN3 5,1996,56000,42
East Midlands,LN4 1,1996,59000,217
East Midlands,LN4 2,1996,61000,155
East Midlands,LN4 3,1996,50000,119
East Midlands,LN4 4,1996,47000,134
East Midlands,LN5 0,1996,74000,104
East Midlands,LN5 7,1996,30000,149
East Midlands,LN5 8,1996,35000,174
East Midlands,LN5 9,1996,54000,195
East Midlands,LN6 0,1996,45000,234
East Midlands,LN6 3,1996,56000,155
East Midlands,LN6 4,1996,62000,3
East Midlands,LN6 5,1996,56000,94
East Midlands,LN6 7,1996,45000,180
East Midlands,LN6 8,1996,53000,172
East Midlands,LN6 9,1996,59000,123
East Midlands,LN7 6,1996,57000,70
East Midlands,LN8 2,1996,58000,13
East Midlands,LN8 3,1996,56000,141
East Midlands,LN8 5,1996,64000,43
East Midlands,LN8 6,1996,48000,54
East Midlands,LN9 5,1996,52000,105
East Midlands,LN9 6,1996,43000,102
East Midlands,NG1 1,1996,41000,15
East Midlands,NG1 3,1996,58000,4
East Midlands,NG1 4,1996,55000,19
East Midlands,NG1 5,1996,110000,2
East Midlands,NG10 1,1996,42000,187
East Midlands,NG10 2,1996,31000,164
East Midlands,NG10 3,1996,53000,232
East Midlands,NG10 4,1996,45000,195
East Midlands,NG10 5,1996,45000,174
East Midlands,NG11 0,1996,87000,26
East Midlands,NG11 6,1996,69000,148
East Midlands,NG11 7,1996,59000,62
East Midlands,NG11 8,1996,41000,105
East Midlands,NG11 9,1996,34000,63
East Midlands,NG12 1,1996,91000,38
East Midlands,NG12 2,1996,83000,131
East Midlands,NG12 3,1996,63000,209
East Midlands,NG12 4,1996,111000,107
East Midlands,NG12 5,1996,78000,123
East Midlands,NG13 0,1996,79000,134
East Midlands,NG13 8,1996,72000,244
East Midlands,NG13 9,1996,102000,89
East Midlands,NG14 5,1996,73000,88
East Midlands,NG14 6,1996,72000,140
East Midlands,NG14 7,1996,110000,131
East Midlands,NG15 0,1996,30000,29
East Midlands,NG15 6,1996,45000,210
East Midlands,NG15 7,1996,41000,218
East Midlands,NG15 8,1996,65000,96
East Midlands,NG15 9,1996,95000,111
East Midlands,NG16 1,1996,74000,188
East Midlands,NG16 2,1996,51000,314
East Midlands,NG16 3,1996,40000,146
East Midlands,NG16 4,1996,31000,73
East Midlands,NG16 5,1996,47000,142
East Midlands,NG16 6,1996,37000,122
East Midlands,NG17 1,1996,51000,96
East Midlands,NG17 2,1996,33000,118
East Midlands,NG17 3,1996,48000,151
East Midlands,NG17 4,1996,31000,169
East Midlands,NG17 5,1996,39000,80
East Midlands,NG17 7,1996,34000,107
East Midlands,NG17 8,1996,39000,150
East Midlands,NG17 9,1996,38000,79
East Midlands,NG18 1,1996,22000,21
East Midlands,NG18 2,1996,28000,144
East Midlands,NG18 3,1996,50000,172
East Midlands,NG18 4,1996,64000,172
East Midlands,NG18 5,1996,47000,133
East Midlands,NG19 0,1996,46000,222
East Midlands,NG19 6,1996,34000,145
East Midlands,NG19 7,1996,45000,103
East Midlands,NG19 8,1996,40000,150
East Midlands,NG19 9,1996,47000,165
East Midlands,NG2 1,1996,36000,33
East Midlands,NG2 2,1996,32000,84
East Midlands,NG2 3,1996,59000,15
East Midlands,NG2 4,1996,30000,149
East Midlands,NG2 5,1996,65000,176
East Midlands,NG2 6,1996,81000,362
East Midlands,NG2 7,1996,81000,407
East Midlands,NG20 0,1996,36000,102
East Midlands,NG20 8,1996,29000,95
East Midlands,NG20 9,1996,28000,51
East Midlands,NG21 0,1996,38000,184
East Midlands,NG21 9,1996,47000,117
East Midlands,NG22 0,1996,64000,82
East Midlands,NG22 8,1996,75000,101
East Midlands,NG22 9,1996,41000,136
East Midlands,NG23 5,1996,92000,116
East Midlands,NG23 6,1996,70000,94
East Midlands,NG23 7,1996,72000,83
East Midlands,NG24 1,1996,45000,125
East Midlands,NG24 2,1996,51000,89
East Midlands,NG24 3,1996,51000,219
East Midlands,NG24 4,1996,49000,206
East Midlands,NG25 0,1996,101000,150
East Midlands,NG3 1,1996,30000,27
East Midlands,NG3 2,1996,38000,57
East Midlands,NG3 3,1996,34000,86
East Midlands,NG3 4,1996,58000,30
East Midlands,NG3 5,1996,70000,202
East Midlands,NG3 6,1996,51000,179
East Midlands,NG3 7,1996,46000,76
East Midlands,NG31 6,1996,29000,85
East Midlands,NG31 7,1996,31000,212
East Midlands,NG31 8,1996,53000,373
East Midlands,NG31 9,1996,44000,214
East Midlands,NG32 1,1996,72000,58
East Midlands,NG32 2,1996,92000,56
East Midlands,NG32 3,1996,76000,87
East Midlands,NG33 4,1996,84000,72
East Midlands,NG33 5,1996,56000,68
East Midlands,NG34 0,1996,67000,97
East Midlands,NG34 7,1996,49000,310
East Midlands,NG34 8,1996,58000,161
East Midlands,NG34 9,1996,52000,249
East Midlands,NG4 1,1996,49000,222
East Midlands,NG4 2,1996,42000,184
East Midlands,NG4 3,1996,48000,151
East Midlands,NG4 4,1996,55000,140
East Midlands,NG5 1,1996,46000,127
East Midlands,NG5 2,1996,47000,137
East Midlands,NG5 3,1996,53000,102
East Midlands,NG5 4,1996,65000,176
East Midlands,NG5 5,1996,38000,111
East Midlands,NG5 6,1996,46000,195
East Midlands,NG5 7,1996,42000,110
East Midlands,NG5 8,1996,56000,231
East Midlands,NG5 9,1996,38000,121
East Midlands,NG6 0,1996,39000,147
East Midlands,NG6 7,1996,41000,65
East Midlands,NG6 8,1996,44000,227
East Midlands,NG6 9,1996,36000,117
East Midlands,NG7 1,1996,75000,222
East Midlands,NG7 2,1996,48000,164
East Midlands,NG7 3,1996,28000,36
East Midlands,NG7 4,1996,46000,35
East Midlands,NG7 5,1996,33000,92
East Midlands,NG7 6,1996,35000,122
East Midlands,NG7 7,1996,33000,87
East Midlands,NG8 1,1996,68000,132
East Midlands,NG8 2,1996,75000,177
East Midlands,NG8 3,1996,44000,87
East Midlands,NG8 4,1996,42000,65
East Midlands,NG8 5,1996,39000,124
East Midlands,NG8 6,1996,34000,82
East Midlands,NG9 1,1996,51000,189
East Midlands,NG9 2,1996,46000,190
East Midlands,NG9 3,1996,72000,203
East Midlands,NG9 4,1996,58000,88
East Midlands,NG9 5,1996,56000,140
East Midlands,NG9 6,1996,66000,168
East Midlands,NG9 7,1996,44000,106
East Midlands,NG9 8,1996,36000,158
East Midlands,S1 4,1996,35000,11
East Midlands,S10 1,1996,48000,290
East Midlands,S10 2,1996,86000,45
East Midlands,S10 3,1996,92000,137
East Midlands,S10 4,1996,79000,96
East Midlands,S10 5,1996,68000,160
East Midlands,S11 7,1996,59000,220
East Midlands,S11 8,1996,54000,232
East Midlands,S11 9,1996,112000,171
East Midlands,S12 2,1996,44000,154
East Midlands,S12 3,1996,50000,112
East Midlands,S12 4,1996,38000,152
East Midlands,S13 7,1996,40000,86
East Midlands,S13 8,1996,41000,106
East Midlands,S13 9,1996,52000,155
East Midlands,S14 1,1996,33000,45
East Midlands,S17 3,1996,113000,151
East Midlands,S17 4,1996,71000,132
East Midlands,S18 1,1996,58000,129
East Midlands,S18 2,1996,59000,67
East Midlands,S18 3,1996,65000,25
East Midlands,S18 4,1996,67000,16
East Midlands,S18 7,1996,128000,18
East Midlands,S18 8,1996,72000,161
East Midlands,S2 1,1996,30000,47
East Midlands,S2 2,1996,37000,54
East Midlands,S2 3,1996,31000,95
East Midlands,S2 4,1996,29000,32
East Midlands,S2 5,1996,28000,36
East Midlands,S20 1,1996,51000,111
East Midlands,S20 2,1996,54000,135
East Midlands,S20 3,1996,35000,4
East Midlands,S20 4,1996,51000,134
East Midlands,S20 5,1996,65000,76
East Midlands,S20 6,1996,50000,66
East Midlands,S20 7,1996,44000,68
East Midlands,S20 8,1996,36000,46
East Midlands,S21 1,1996,47000,115
East Midlands,S21 2,1996,39000,12
East Midlands,S21 3,1996,49000,16
East Midlands,S21 4,1996,49000,138
East Midlands,S21 5,1996,85000,10
East Midlands,S25 1,1996,69000,22
East Midlands,S25 2,1996,51000,198
East Midlands,S25 3,1996,28000,14
East Midlands,S25 4,1996,48000,93
East Midlands,S25 5,1996,64000,37
East Midlands,S26 1,1996,67000,19
East Midlands,S26 2,1996,49000,118
East Midlands,S26 3,1996,59000,30
East Midlands,S26 4,1996,41000,89
East Midlands,S26 5,1996,68000,38
East Midlands,S26 6,1996,46000,75
East Midlands,S26 7,1996,62000,21
East Midlands,S3 7,1996,34000,20
East Midlands,S3 9,1996,21000,39
East Midlands,S30 5,1996,35000,1
East Midlands,S32 1,1996,121000,31
East Midlands,S32 2,1996,103000,11
East Midlands,S32 3,1996,145000,25
East Midlands,S32 4,1996,92000,6
East Midlands,S32 5,1996,82000,19
East Midlands,S33 0,1996,118000,32
East Midlands,S33 6,1996,98000,16
East Midlands,S33 7,1996,66000,3
East Midlands,S33 8,1996,92000,10
East Midlands,S33 9,1996,82000,20
East Midlands,S35 0,1996,65000,85
East Midlands,S35 1,1996,54000,138
East Midlands,S35 2,1996,51000,121
East Midlands,S35 3,1996,44000,23
East Midlands,S35 4,1996,48000,85
East Midlands,S35 7,1996,87000,29
East Midlands,S35 8,1996,73000,73
East Midlands,S35 9,1996,64000,75
East Midlands,S36 1,1996,36000,95
East Midlands,S36 2,1996,57000,141
East Midlands,S36 3,1996,169000,4
East Midlands,S36 4,1996,74000,24
East Midlands,S36 6,1996,52000,84
East Midlands,S36 7,1996,78000,23
East Midlands,S36 8,1996,56000,17
East Midlands,S36 9,1996,58000,56
East Midlands,S4 7,1996,25000,31
East Midlands,S4 8,1996,22000,78
East Midlands,S40 1,1996,36000,78
East Midlands,S40 2,1996,39000,133
East Midlands,S40 3,1996,75000,234
East Midlands,S40 4,1996,52000,201
East Midlands,S41 0,1996,46000,229
East Midlands,S41 7,1996,37000,91
East Midlands,S41 8,1996,55000,135
East Midlands,S41 9,1996,51000,55
East Midlands,S42 5,1996,46000,145
East Midlands,S42 6,1996,62000,191
East Midlands,S42 7,1996,90000,105
East Midlands,S43 1,1996,41000,138
East Midlands,S43 2,1996,44000,136
East Midlands,S43 3,1996,42000,74
East Midlands,S43 4,1996,58000,183
East Midlands,S44 5,1996,45000,136
East Midlands,S44 6,1996,38000,228
East Midlands,S45 0,1996,116000,20
East Midlands,S45 8,1996,37000,41
East Midlands,S45 9,1996,36000,69
East Midlands,S5 0,1996,29000,50
East Midlands,S5 6,1996,26000,97
East Midlands,S5 7,1996,43000,114
East Midlands,S5 8,1996,40000,76
East Midlands,S5 9,1996,53000,92
East Midlands,S6 1,1996,37000,133
East Midlands,S6 2,1996,36000,154
East Midlands,S6 3,1996,40000,86
East Midlands,S6 4,1996,42000,211
East Midlands,S6 5,1996,48000,145
East Midlands,S6 6,1996,74000,113
East Midlands,S60 1,1996,32000,7
East Midlands,S60 2,1996,49000,93
East Midlands,S60 3,1996,66000,107
East Midlands,S60 4,1996,53000,86
East Midlands,S60 5,1996,39000,185
East Midlands,S61 1,1996,32000,98
East Midlands,S61 2,1996,50000,167
East Midlands,S61 3,1996,39000,49
East Midlands,S61 4,1996,41000,78
East Midlands,S62 5,1996,31000,70
East Midlands,S62 6,1996,49000,110
East Midlands,S62 7,1996,46000,48
East Midlands,S63 0,1996,27000,88
