region,postcode_sector,year,avg_price,volume
East England,PE1 1,2015,112000,15
East England,PE1 2,2015,124000,128
East England,PE1 3,2015,133000,155
East England,PE1 4,2015,152000,172
East England,PE1 5,2015,126000,174
East England,PE10 0,2015,202000,361
East England,PE10 9,2015,182000,258
East England,PE11 1,2015,152000,163
East England,PE11 2,2015,150000,198
East England,PE11 3,2015,169000,421
East England,PE11 4,2015,181000,144
East England,PE12 0,2015,192000,121
East England,PE12 6,2015,184000,179
East England,PE12 7,2015,143000,185
East England,PE12 8,2015,178000,100
East England,PE12 9,2015,152000,234
East England,PE13 1,2015,144000,60
East England,PE13 2,2015,145000,159
East England,PE13 3,2015,124000,164
East England,PE13 4,2015,189000,142
East England,PE13 5,2015,179000,117
East England,PE14 0,2015,167000,105
East England,PE14 7,2015,206000,106
East England,PE14 8,2015,171000,93
East England,PE14 9,2015,162000,75
East England,PE15 0,2015,187000,212
East England,PE15 8,2015,154000,258
East England,PE15 9,2015,176000,176
East England,PE16 6,2015,158000,237
East England,PE17 5,2015,233000,1
East England,PE19 1,2015,226000,129
East England,PE19 2,2015,202000,307
East England,PE19 5,2015,327000,120
East England,PE19 6,2015,267000,293
East England,PE19 7,2015,265000,105
East England,PE19 8,2015,240000,141
East England,PE2 5,2015,129000,303
East England,PE2 6,2015,208000,126
East England,PE2 7,2015,239000,67
East England,PE2 8,2015,172000,435
East England,PE2 9,2015,154000,294
East England,PE20 1,2015,172000,95
East England,PE20 2,2015,177000,60
East England,PE20 3,2015,175000,82
East England,PE21 0,2015,130000,133
East England,PE21 6,2015,122000,48
East England,PE21 7,2015,154000,202
East England,PE21 8,2015,115000,199
East England,PE21 9,2015,160000,183
East England,PE22 0,2015,168000,88
East England,PE22 7,2015,172000,45
East England,PE22 8,2015,178000,61
East England,PE22 9,2015,164000,63
East England,PE23 4,2015,222000,52
East England,PE23 5,2015,156000,95
East England,PE24 4,2015,163000,54
East England,PE24 5,2015,146000,154
